commit_sha,commit_message,file_name,change_type,log_statement,log_loc,store_name
e30e39ce1a4a55c46db13ad85f6c1000297ea6ff,SERVER-27052 added asynchronous operation support to DataReplicator,src/mongo/db/repl/replication_coordinator_impl.cpp,+,"uassertStatusOK(drCopy->startup(txn, numInitialSyncAttempts));",652,download/mongodb_mongo352.cpp
e30e39ce1a4a55c46db13ad85f6c1000297ea6ff,SERVER-27052 added asynchronous operation support to DataReplicator,src/mongo/db/repl/replication_coordinator_impl.cpp,+,"log() << ""Initial Sync failed to start: "" << status;",655,download/mongodb_mongo352.cpp
e30e39ce1a4a55c46db13ad85f6c1000297ea6ff,SERVER-27052 added asynchronous operation support to DataReplicator,src/mongo/db/repl/replication_coordinator_impl.cpp,+,ErrorCodes::isShutdownError(status.code())) {,657,download/mongodb_mongo352.cpp
e30e39ce1a4a55c46db13ad85f6c1000297ea6ff,SERVER-27052 added asynchronous operation support to DataReplicator,src/mongo/db/repl/replication_coordinator_impl.cpp,+,"fassertFailedWithStatusNoTrace(40354, status);",660,download/mongodb_mongo352.cpp
e30e39ce1a4a55c46db13ad85f6c1000297ea6ff,SERVER-27052 added asynchronous operation support to DataReplicator,src/mongo/executor/task_executor_test_fixture.cpp,-,"void TaskExecutorTest::assertRemoteCommandNameEquals(StringData cmdName,",46,download/mongodb_mongo353.cpp
e30e39ce1a4a55c46db13ad85f6c1000297ea6ff,SERVER-27052 added asynchronous operation support to DataReplicator,src/mongo/executor/task_executor_test_fixture.cpp,+,RemoteCommandRequest TaskExecutorTest::assertRemoteCommandNameEquals(,47,download/mongodb_mongo353.cpp
726cafd713c7333640f8458ec9808ed4f678e3a7,SERVER-27281 pkill/pgrep cannot find mongod on Linux,src/mongo/util/concurrency/thread_name.cpp,-,"log() << ""Ignoring error from setting thread name: "" << errnoWithDescription(error);",136,download/mongodb_mongo354.cpp
726cafd713c7333640f8458ec9808ed4f678e3a7,SERVER-27281 pkill/pgrep cannot find mongod on Linux,src/mongo/util/concurrency/thread_name.cpp,+,"log() << ""Ignoring error from setting thread name: "" << errnoWithDescription(error);",154,download/mongodb_mongo354.cpp
350506d115d277d3a8c3559c603ae3d119a2746b,SERVER-21367: Add WT transaction lifetime diagnostics,src/mongo/db/storage/wiredtiger/wiredtiger_recovery_unit.cpp,+,logger::LogSeverity kSlowTransactionSeverity = logger::LogSeverity::Debug(1);,56,download/mongodb_mongo355.cpp
350506d115d277d3a8c3559c603ae3d119a2746b,SERVER-21367: Add WT transaction lifetime diagnostics,src/mongo/db/storage/wiredtiger/wiredtiger_recovery_unit.cpp,+,"LOG(kSlowTransactionSeverity) << ""Slow WT transaction. Lifetime of SnapshotId """,196,download/mongodb_mongo355.cpp
350506d115d277d3a8c3559c603ae3d119a2746b,SERVER-21367: Add WT transaction lifetime diagnostics,src/mongo/db/storage/wiredtiger/wiredtiger_recovery_unit.cpp,+,if (shouldLog(kSlowTransactionSeverity)) {,241,download/mongodb_mongo355.cpp
62245660d4567096c184befc08267b77c9e3a3bb,SERVER-27176 Improve performance of command writeConcern parsing,src/mongo/db/commands/dbcommands.cpp,-,"auto wcResult = extractWriteConcern(txn, cmd, db, supportsWriteConcern(cmd));",1524,download/mongodb_mongo356.cpp
62245660d4567096c184befc08267b77c9e3a3bb,SERVER-27176 Improve performance of command writeConcern parsing,src/mongo/db/commands/dbcommands.cpp,+,if (commandSpecifiesWriteConcern(cmd)) {,1534,download/mongodb_mongo356.cpp
62245660d4567096c184befc08267b77c9e3a3bb,SERVER-27176 Improve performance of command writeConcern parsing,src/mongo/db/commands/dbcommands.cpp,+,"auto wcResult = extractWriteConcern(txn, cmd, db);",1546,download/mongodb_mongo356.cpp
62245660d4567096c184befc08267b77c9e3a3bb,SERVER-27176 Improve performance of command writeConcern parsing,src/mongo/db/write_concern.cpp,+,bool commandSpecifiesWriteConcern(const BSONObj& cmdObj) {,65,download/mongodb_mongo357.cpp
0b9be138fb58ea4ef2ca77ddebf53b6c76238a13,SERVER-27246 fix atomic applyOps with nonexistent dbs,src/mongo/db/catalog/apply_ops.cpp,-,bool shouldReplicateWrites = txn->writesAreReplicated();,100,download/mongodb_mongo358.cpp
0b9be138fb58ea4ef2ca77ddebf53b6c76238a13,SERVER-27246 fix atomic applyOps with nonexistent dbs,src/mongo/db/catalog/apply_ops.cpp,-,txn->setReplicatedWrites(false);,100,download/mongodb_mongo358.cpp
0b9be138fb58ea4ef2ca77ddebf53b6c76238a13,SERVER-27246 fix atomic applyOps with nonexistent dbs,src/mongo/db/catalog/apply_ops.cpp,-,"logOpForDbHash(txn, ns.c_str());",150,download/mongodb_mongo358.cpp
0b9be138fb58ea4ef2ca77ddebf53b6c76238a13,SERVER-27246 fix atomic applyOps with nonexistent dbs,src/mongo/db/catalog/apply_ops.cpp,-,Lock::GlobalWrite globalWriteLockDisallowTempRelease(txn->lockState());,162,download/mongodb_mongo358.cpp
0b9be138fb58ea4ef2ca77ddebf53b6c76238a13,SERVER-27246 fix atomic applyOps with nonexistent dbs,src/mongo/db/catalog/apply_ops.cpp,+,"logOpForDbHash(txn, ns.c_str());",190,download/mongodb_mongo358.cpp
0b9be138fb58ea4ef2ca77ddebf53b6c76238a13,SERVER-27246 fix atomic applyOps with nonexistent dbs,src/mongo/db/catalog/apply_ops.cpp,+,Lock::GlobalWrite globalWriteLockDisallowTempRelease(txn->lockState());,203,download/mongodb_mongo358.cpp
0b9be138fb58ea4ef2ca77ddebf53b6c76238a13,SERVER-27246 fix atomic applyOps with nonexistent dbs,src/mongo/db/catalog/apply_ops.cpp,+,"MONGO_WRITE_CONFLICT_RETRY_LOOP_END(txn, ""applyOps"", ns);",221,download/mongodb_mongo358.cpp
0b9be138fb58ea4ef2ca77ddebf53b6c76238a13,SERVER-27246 fix atomic applyOps with nonexistent dbs,src/mongo/db/catalog/apply_ops.cpp,+,ErrorCodes::errorString(ErrorCodes::fromInt(ex.getCode())));,227,download/mongodb_mongo358.cpp
0b9be138fb58ea4ef2ca77ddebf53b6c76238a13,SERVER-27246 fix atomic applyOps with nonexistent dbs,src/mongo/db/catalog/apply_ops.cpp,-,"MONGO_WRITE_CONFLICT_RETRY_LOOP_END(txn, ""applyOps"", ns);",232,download/mongodb_mongo358.cpp
0b9be138fb58ea4ef2ca77ddebf53b6c76238a13,SERVER-27246 fix atomic applyOps with nonexistent dbs,src/mongo/db/catalog/apply_ops.cpp,-,ErrorCodes::errorString(ErrorCodes::fromInt(ex.getCode())));,237,download/mongodb_mongo358.cpp
0b9be138fb58ea4ef2ca77ddebf53b6c76238a13,SERVER-27246 fix atomic applyOps with nonexistent dbs,src/mongo/db/catalog/apply_ops.cpp,+,"logOpForDbHash(txn, ns.c_str());",241,download/mongodb_mongo358.cpp
0b9be138fb58ea4ef2ca77ddebf53b6c76238a13,SERVER-27246 fix atomic applyOps with nonexistent dbs,src/mongo/db/catalog/apply_ops.cpp,-,"logOpForDbHash(txn, ns.c_str());",245,download/mongodb_mongo358.cpp
0b9be138fb58ea4ef2ca77ddebf53b6c76238a13,SERVER-27246 fix atomic applyOps with nonexistent dbs,src/mongo/db/catalog/apply_ops.cpp,+,"log() << ""applyOps error applying: "" << status;",254,download/mongodb_mongo358.cpp
0b9be138fb58ea4ef2ca77ddebf53b6c76238a13,SERVER-27246 fix atomic applyOps with nonexistent dbs,src/mongo/db/catalog/apply_ops.cpp,-,txn->setReplicatedWrites(shouldReplicateWrites);,265,download/mongodb_mongo358.cpp
9b403d89bb81064a9d4813724d075c51b0121e97,"SERVER-26562 Move CommitChunkMigration cmd impl to catalog, prep for unit tests",src/mongo/db/s/config/configsvr_commit_chunk_migration_command.cpp,-,auto findResponse = uassertStatusOK(,136,download/mongodb_mongo359.cpp
9b403d89bb81064a9d4813724d075c51b0121e97,"SERVER-26562 Move CommitChunkMigration cmd impl to catalog, prep for unit tests",src/mongo/db/s/config/configsvr_commit_chunk_migration_command.cpp,-,"uassert(ErrorCodes::StaleEpoch,",146,download/mongodb_mongo359.cpp
9b403d89bb81064a9d4813724d075c51b0121e97,"SERVER-26562 Move CommitChunkMigration cmd impl to catalog, prep for unit tests",src/mongo/db/s/config/configsvr_commit_chunk_migration_command.cpp,-,"uassert(ErrorCodes::IncompatibleShardingMetadata,",150,download/mongodb_mongo359.cpp
9b403d89bb81064a9d4813724d075c51b0121e97,"SERVER-26562 Move CommitChunkMigration cmd impl to catalog, prep for unit tests",src/mongo/db/s/config/configsvr_commit_chunk_migration_command.cpp,-,ChunkType chunk = uassertStatusOK(ChunkType::fromBSON(findResponse.docs.front()));,159,download/mongodb_mongo359.cpp
9b403d89bb81064a9d4813724d075c51b0121e97,"SERVER-26562 Move CommitChunkMigration cmd impl to catalog, prep for unit tests",src/mongo/db/s/config/configsvr_commit_chunk_migration_command.cpp,-,"uassert(ErrorCodes::StaleEpoch,",160,download/mongodb_mongo359.cpp
9b403d89bb81064a9d4813724d075c51b0121e97,"SERVER-26562 Move CommitChunkMigration cmd impl to catalog, prep for unit tests",src/mongo/db/s/config/configsvr_commit_chunk_migration_command.cpp,-,auto findResponse = uassertStatusOK(,182,download/mongodb_mongo359.cpp
9b403d89bb81064a9d4813724d075c51b0121e97,"SERVER-26562 Move CommitChunkMigration cmd impl to catalog, prep for unit tests",src/mongo/db/s/config/configsvr_commit_chunk_migration_command.cpp,-,"uassert(40165,",190,download/mongodb_mongo359.cpp
9b403d89bb81064a9d4813724d075c51b0121e97,"SERVER-26562 Move CommitChunkMigration cmd impl to catalog, prep for unit tests",src/mongo/db/s/config/configsvr_commit_chunk_migration_command.cpp,-,auto lockQueryResponse = uassertStatusOK(,274,download/mongodb_mongo359.cpp
9b403d89bb81064a9d4813724d075c51b0121e97,"SERVER-26562 Move CommitChunkMigration cmd impl to catalog, prep for unit tests",src/mongo/db/s/config/configsvr_commit_chunk_migration_command.cpp,-,"uassert(ErrorCodes::BalancerLostDistributedLock,",296,download/mongodb_mongo359.cpp
9b403d89bb81064a9d4813724d075c51b0121e97,"SERVER-26562 Move CommitChunkMigration cmd impl to catalog, prep for unit tests",src/mongo/db/s/config/configsvr_commit_chunk_migration_command.cpp,-,Lock::GlobalWrite firstGlobalWriteLock(txn->lockState());,189,download/mongodb_mongo359.cpp
9b403d89bb81064a9d4813724d075c51b0121e97,"SERVER-26562 Move CommitChunkMigration cmd impl to catalog, prep for unit tests",src/mongo/db/s/config/configsvr_commit_chunk_migration_command.cpp,+,StatusWith<BSONObj> response = Grid::get(txn)->catalogManager()->commitChunkMigration(,217,download/mongodb_mongo359.cpp
9b403d89bb81064a9d4813724d075c51b0121e97,"SERVER-26562 Move CommitChunkMigration cmd impl to catalog, prep for unit tests",src/mongo/db/s/config/configsvr_commit_chunk_migration_command.cpp,-,auto findResponse = uassertStatusOK(,234,download/mongodb_mongo359.cpp
9b403d89bb81064a9d4813724d075c51b0121e97,"SERVER-26562 Move CommitChunkMigration cmd impl to catalog, prep for unit tests",src/mongo/db/s/config/configsvr_commit_chunk_migration_command.cpp,-,"uassert(40164,",244,download/mongodb_mongo359.cpp
9b403d89bb81064a9d4813724d075c51b0121e97,"SERVER-26562 Move CommitChunkMigration cmd impl to catalog, prep for unit tests",src/mongo/s/catalog/sharding_catalog_manager_impl.cpp,+,"uassert(ErrorCodes::StaleEpoch,",1506,download/mongodb_mongo360.cpp
9b403d89bb81064a9d4813724d075c51b0121e97,"SERVER-26562 Move CommitChunkMigration cmd impl to catalog, prep for unit tests",src/mongo/s/catalog/sharding_catalog_manager_impl.cpp,+,"ErrorCodes::Error(40165),",1565,download/mongodb_mongo360.cpp
9b403d89bb81064a9d4813724d075c51b0121e97,"SERVER-26562 Move CommitChunkMigration cmd impl to catalog, prep for unit tests",src/mongo/s/catalog/sharding_catalog_manager_impl.cpp,+,Lock::GlobalWrite firstGlobalWriteLock(txn->lockState());,1661,download/mongodb_mongo360.cpp
9b403d89bb81064a9d4813724d075c51b0121e97,"SERVER-26562 Move CommitChunkMigration cmd impl to catalog, prep for unit tests",src/mongo/s/catalog/sharding_catalog_manager_impl.cpp,+,"return Status(ErrorCodes::Error(40164),",1701,download/mongodb_mongo360.cpp
1e8f34fc476705888f7dec8d06c780de4e556988,"SERVER-27065 cleanup ClientCursor, ClientCursorPin, and CursorManager

 - Makes cursors come into existence pinned. This fixes a
   race condition in which a cursor could time out in between
   being constructed/retrieved and being pinned.
 - Reduces the public interface of ClientCursor. In
   particular, makes ClientCursor's constructor and
   destructor private.
 - Cleans up header file comments in order to more clearly
   indicate expected usage.",src/mongo/db/catalog/cursor_manager.cpp,-,"uassert(12051, ""clientcursor already in use? driver problem?"", !cursor->isPinned());",476,download/mongodb_mongo361.cpp
1e8f34fc476705888f7dec8d06c780de4e556988,"SERVER-27065 cleanup ClientCursor, ClientCursorPin, and CursorManager

 - Makes cursors come into existence pinned. This fixes a
   race condition in which a cursor could time out in between
   being constructed/retrieved and being pinned.
 - Reduces the public interface of ClientCursor. In
   particular, makes ClientCursor's constructor and
   destructor private.
 - Cleans up header file comments in order to more clearly
   indicate expected usage.",src/mongo/db/catalog/cursor_manager.cpp,+,"uassert(12051, str::stream() << ""cursor id "" << id << "" is already in use"", !cursor->_isPinned);",483,download/mongodb_mongo361.cpp
1e8f34fc476705888f7dec8d06c780de4e556988,"SERVER-27065 cleanup ClientCursor, ClientCursorPin, and CursorManager

 - Makes cursors come into existence pinned. This fixes a
   race condition in which a cursor could time out in between
   being constructed/retrieved and being pinned.
 - Reduces the public interface of ClientCursor. In
   particular, makes ClientCursor's constructor and
   destructor private.
 - Cleans up header file comments in order to more clearly
   indicate expected usage.",src/mongo/db/clientcursor.cpp,-,wassert(false);,152,download/mongodb_mongo362.cpp
1e8f34fc476705888f7dec8d06c780de4e556988,"SERVER-27065 cleanup ClientCursor, ClientCursorPin, and CursorManager

 - Makes cursors come into existence pinned. This fixes a
   race condition in which a cursor could time out in between
   being constructed/retrieved and being pinned.
 - Reduces the public interface of ClientCursor. In
   particular, makes ClientCursor's constructor and
   destructor private.
 - Cleans up header file comments in order to more clearly
   indicate expected usage.",src/mongo/dbtests/querytests.cpp,-,"ASSERT_EQUALS(2, clientCursor.c()->pos());",284,download/mongodb_mongo363.cpp
1e8f34fc476705888f7dec8d06c780de4e556988,"SERVER-27065 cleanup ClientCursor, ClientCursorPin, and CursorManager

 - Makes cursors come into existence pinned. This fixes a
   race condition in which a cursor could time out in between
   being constructed/retrieved and being pinned.
 - Reduces the public interface of ClientCursor. In
   particular, makes ClientCursor's constructor and
   destructor private.
 - Cleans up header file comments in order to more clearly
   indicate expected usage.",src/mongo/dbtests/querytests.cpp,+,unittest::assertGet(ctx.getCollection()->getCursorManager()->pinCursor(cursorId));,285,download/mongodb_mongo363.cpp
1e8f34fc476705888f7dec8d06c780de4e556988,"SERVER-27065 cleanup ClientCursor, ClientCursorPin, and CursorManager

 - Makes cursors come into existence pinned. This fixes a
   race condition in which a cursor could time out in between
   being constructed/retrieved and being pinned.
 - Reduces the public interface of ClientCursor. In
   particular, makes ClientCursor's constructor and
   destructor private.
 - Cleans up header file comments in order to more clearly
   indicate expected usage.",src/mongo/dbtests/querytests.cpp,+,"ASSERT_EQUALS(2, pinnedCursor.getCursor()->pos());",286,download/mongodb_mongo363.cpp
1e8f34fc476705888f7dec8d06c780de4e556988,"SERVER-27065 cleanup ClientCursor, ClientCursorPin, and CursorManager

 - Makes cursors come into existence pinned. This fixes a
   race condition in which a cursor could time out in between
   being constructed/retrieved and being pinned.
 - Reduces the public interface of ClientCursor. In
   particular, makes ClientCursor's constructor and
   destructor private.
 - Cleans up header file comments in order to more clearly
   indicate expected usage.",src/mongo/dbtests/querytests.cpp,-,"ASSERT(ctx.getCollection()->getCursorManager()->find(cursorId, false));",383,download/mongodb_mongo363.cpp
1e8f34fc476705888f7dec8d06c780de4e556988,"SERVER-27065 cleanup ClientCursor, ClientCursorPin, and CursorManager

 - Makes cursors come into existence pinned. This fixes a
   race condition in which a cursor could time out in between
   being constructed/retrieved and being pinned.
 - Reduces the public interface of ClientCursor. In
   particular, makes ClientCursor's constructor and
   destructor private.
 - Cleans up header file comments in order to more clearly
   indicate expected usage.",src/mongo/dbtests/querytests.cpp,+,ASSERT_OK(ctx.getCollection()->getCursorManager()->pinCursor(cursorId).getStatus());,383,download/mongodb_mongo363.cpp
1e8f34fc476705888f7dec8d06c780de4e556988,"SERVER-27065 cleanup ClientCursor, ClientCursorPin, and CursorManager

 - Makes cursors come into existence pinned. This fixes a
   race condition in which a cursor could time out in between
   being constructed/retrieved and being pinned.
 - Reduces the public interface of ClientCursor. In
   particular, makes ClientCursor's constructor and
   destructor private.
 - Cleans up header file comments in order to more clearly
   indicate expected usage.",src/mongo/dbtests/querytests.cpp,-,"ASSERT_EQUALS(three.toULL(), clientCursor.c()->getSlaveReadTill().asULL());",690,download/mongodb_mongo363.cpp
1e8f34fc476705888f7dec8d06c780de4e556988,"SERVER-27065 cleanup ClientCursor, ClientCursorPin, and CursorManager

 - Makes cursors come into existence pinned. This fixes a
   race condition in which a cursor could time out in between
   being constructed/retrieved and being pinned.
 - Reduces the public interface of ClientCursor. In
   particular, makes ClientCursor's constructor and
   destructor private.
 - Cleans up header file comments in order to more clearly
   indicate expected usage.",src/mongo/dbtests/querytests.cpp,+,auto pinnedCursor = unittest::assertGet(,690,download/mongodb_mongo363.cpp
1e8f34fc476705888f7dec8d06c780de4e556988,"SERVER-27065 cleanup ClientCursor, ClientCursorPin, and CursorManager

 - Makes cursors come into existence pinned. This fixes a
   race condition in which a cursor could time out in between
   being constructed/retrieved and being pinned.
 - Reduces the public interface of ClientCursor. In
   particular, makes ClientCursor's constructor and
   destructor private.
 - Cleans up header file comments in order to more clearly
   indicate expected usage.",src/mongo/dbtests/querytests.cpp,+,"ASSERT_EQUALS(three.toULL(), pinnedCursor.getCursor()->getSlaveReadTill().asULL());",692,download/mongodb_mongo363.cpp
1e8f34fc476705888f7dec8d06c780de4e556988,"SERVER-27065 cleanup ClientCursor, ClientCursorPin, and CursorManager

 - Makes cursors come into existence pinned. This fixes a
   race condition in which a cursor could time out in between
   being constructed/retrieved and being pinned.
 - Reduces the public interface of ClientCursor. In
   particular, makes ClientCursor's constructor and
   destructor private.
 - Cleans up header file comments in order to more clearly
   indicate expected usage.",src/mongo/dbtests/querytests.cpp,+,unittest::assertGet(ctx.getCollection()->getCursorManager()->pinCursor(cursorId));,1652,download/mongodb_mongo363.cpp
1e8f34fc476705888f7dec8d06c780de4e556988,"SERVER-27065 cleanup ClientCursor, ClientCursorPin, and CursorManager

 - Makes cursors come into existence pinned. This fixes a
   race condition in which a cursor could time out in between
   being constructed/retrieved and being pinned.
 - Reduces the public interface of ClientCursor. In
   particular, makes ClientCursor's constructor and
   destructor private.
 - Cleans up header file comments in order to more clearly
   indicate expected usage.",src/mongo/dbtests/querytests.cpp,+,auto pinnedCursor = unittest::assertGet(,1702,download/mongodb_mongo363.cpp
cd675c9e3d80f012bbe654d098a988074bd57abc,"SERVER-15407 Set Thread Name in Windows, Mac OS X, and Linux",src/mongo/util/concurrency/thread_name.cpp,+,"log() << ""Ignoring error from setting thread name: "" << errnoWithDescription(error);",115,download/mongodb_mongo364.cpp
cd675c9e3d80f012bbe654d098a988074bd57abc,"SERVER-15407 Set Thread Name in Windows, Mac OS X, and Linux",src/mongo/util/concurrency/thread_name.cpp,+,"log() << ""Ignoring error from setting thread name: "" << errnoWithDescription(error);",132,download/mongodb_mongo364.cpp
e5adf96328dfa610367960ff9edf3df0e76fef15,SERVER-27223 Make Command::parseNs() more efficient,src/mongo/db/commands.cpp,-,"log() << ""DEBUG parseNs Command's collection name looks like it includes the db name\n""",112,download/mongodb_mongo365.cpp
e5adf96328dfa610367960ff9edf3df0e76fef15,SERVER-27223 Make Command::parseNs() more efficient,src/mongo/db/commands.cpp,-,dassert(false);,115,download/mongodb_mongo365.cpp
894e4d0e71c94d2fcf9848a45bde2d64c8ad6c3a,"Revert ""SERVER-27223 Make Command::parseNs() more efficient""

This reverts commit a2fa506b1d47ed054dd42be291b352e946321737.",src/mongo/db/commands.cpp,+,"log() << ""DEBUG parseNs Command's collection name looks like it includes the db name\n""",113,download/mongodb_mongo366.cpp
894e4d0e71c94d2fcf9848a45bde2d64c8ad6c3a,"Revert ""SERVER-27223 Make Command::parseNs() more efficient""

This reverts commit a2fa506b1d47ed054dd42be291b352e946321737.",src/mongo/db/commands.cpp,+,dassert(false);,117,download/mongodb_mongo366.cpp
a2fa506b1d47ed054dd42be291b352e946321737,SERVER-27223 Make Command::parseNs() more efficient,src/mongo/db/commands.cpp,-,"log() << ""DEBUG parseNs Command's collection name looks like it includes the db name\n""",112,download/mongodb_mongo367.cpp
a2fa506b1d47ed054dd42be291b352e946321737,SERVER-27223 Make Command::parseNs() more efficient,src/mongo/db/commands.cpp,-,dassert(false);,115,download/mongodb_mongo367.cpp
26006273daac59fa23a9dd7c289d66321564f49a,SERVER-23916: Remove currentOpCtx command,src/mongo/db/clientlistplugin.cpp,-,virtual bool supportsWriteConcern(const BSONObj& cmd) const override {,147,download/mongodb_mongo368.cpp
5bd4529cffd8149f5471df5e8013828c1dcc1e4e,SERVER-27218 Fix WT Ext4/XFS startup warning in the shell,src/mongo/db/storage/wiredtiger/wiredtiger_init.cpp,-,"log() << ""See """,80,download/mongodb_mongo369.cpp
5bd4529cffd8149f5471df5e8013828c1dcc1e4e,SERVER-27218 Fix WT Ext4/XFS startup warning in the shell,src/mongo/db/storage/wiredtiger/wiredtiger_init.cpp,+,"log() << ""**          See """,83,download/mongodb_mongo369.cpp
84650bdac943af4d30d1b26a1a176038828a9993,SERVER-20113 Do not allow interrupts during mapReduce temp collection cleanup,src/mongo/db/commands/mr.cpp,+,"uassert(ErrorCodes::PrimarySteppedDown,",374,download/mongodb_mongo370.cpp
84650bdac943af4d30d1b26a1a176038828a9993,SERVER-20113 Do not allow interrupts during mapReduce temp collection cleanup,src/mongo/db/commands/mr.cpp,+,repl::getGlobalReplicationCoordinator()->canAcceptWritesFor(tempNss));,376,download/mongodb_mongo370.cpp
84650bdac943af4d30d1b26a1a176038828a9993,SERVER-20113 Do not allow interrupts during mapReduce temp collection cleanup,src/mongo/db/commands/mr.cpp,+,"MONGO_WRITE_CONFLICT_RETRY_LOOP_END(_txn, ""M/R dropTempCollections"", _config.tempNamespace)",381,download/mongodb_mongo370.cpp
06da357873b3500f39832dee914c06b1968d05ca,SERVER-27052 changed RollbackChecker::reset() and checkForRollback() to pass through result from TaskExecutor::scheduleRemoteCommand,src/mongo/db/repl/rollback_checker.cpp,-,errorFn(cbh.getStatus());,149,download/mongodb_mongo371.cpp
079a572dca60f0f60530ad08293597dfe3dc106b,"SERVER-22729: Disallow creating replication collections in non-local databases

A `copydb` command from the `local` database to a user one can create collections
that a primary will allow, but secondaries will not.",src/mongo/db/cloner.cpp,+,"uassertStatusOK(userAllowedCreateNS(dbName, params.collectionName));",573,download/mongodb_mongo372.cpp
a208197c487a363dec26b0db09a53a7ad6add428,"SERVER-26942 When validateBSON() returns InvalidBSON, it should include the field name of the bad element",src/mongo/bson/bson_validate.cpp,-,"Status NOINLINE_DECL makeError(StringData baseMsg, BSONElement idElem) {",51,download/mongodb_mongo373.cpp
a208197c487a363dec26b0db09a53a7ad6add428,"SERVER-26942 When validateBSON() returns InvalidBSON, it should include the field name of the bad element",src/mongo/bson/bson_validate.cpp,+,"Status NOINLINE_DECL makeError(StringData baseMsg, BSONElement idElem, StringData elemName) {",52,download/mongodb_mongo373.cpp
a208197c487a363dec26b0db09a53a7ad6add428,"SERVER-26942 When validateBSON() returns InvalidBSON, it should include the field name of the bad element",src/mongo/bson/bson_validate.cpp,-,"return makeError(""no end of c-string"", _idElem);",94,download/mongodb_mongo373.cpp
a208197c487a363dec26b0db09a53a7ad6add428,"SERVER-26942 When validateBSON() returns InvalidBSON, it should include the field name of the bad element",src/mongo/bson/bson_validate.cpp,+,"return makeError(""no end of c-string"", _idElem, elemName);",94,download/mongodb_mongo373.cpp
a208197c487a363dec26b0db09a53a7ad6add428,"SERVER-26942 When validateBSON() returns InvalidBSON, it should include the field name of the bad element",src/mongo/bson/bson_validate.cpp,-,"return makeError(""invalid bson"", _idElem);",114,download/mongodb_mongo373.cpp
a208197c487a363dec26b0db09a53a7ad6add428,"SERVER-26942 When validateBSON() returns InvalidBSON, it should include the field name of the bad element",src/mongo/bson/bson_validate.cpp,+,"return makeError(""invalid bson"", _idElem, elemName);",114,download/mongodb_mongo373.cpp
a208197c487a363dec26b0db09a53a7ad6add428,"SERVER-26942 When validateBSON() returns InvalidBSON, it should include the field name of the bad element",src/mongo/bson/bson_validate.cpp,-,"return makeError(""invalid bson"", _idElem);",118,download/mongodb_mongo373.cpp
a208197c487a363dec26b0db09a53a7ad6add428,"SERVER-26942 When validateBSON() returns InvalidBSON, it should include the field name of the bad element",src/mongo/bson/bson_validate.cpp,+,"return makeError(""invalid bson"", _idElem, elemName);",118,download/mongodb_mongo373.cpp
a208197c487a363dec26b0db09a53a7ad6add428,"SERVER-26942 When validateBSON() returns InvalidBSON, it should include the field name of the bad element",src/mongo/bson/bson_validate.cpp,-,"return makeError(""invalid bson"", _idElem);",126,download/mongodb_mongo373.cpp
a208197c487a363dec26b0db09a53a7ad6add428,"SERVER-26942 When validateBSON() returns InvalidBSON, it should include the field name of the bad element",src/mongo/bson/bson_validate.cpp,+,"return makeError(""invalid bson"", _idElem, elemName);",126,download/mongodb_mongo373.cpp
a208197c487a363dec26b0db09a53a7ad6add428,"SERVER-26942 When validateBSON() returns InvalidBSON, it should include the field name of the bad element",src/mongo/bson/bson_validate.cpp,-,"return makeError(""invalid bson"", _idElem);",130,download/mongodb_mongo373.cpp
a208197c487a363dec26b0db09a53a7ad6add428,"SERVER-26942 When validateBSON() returns InvalidBSON, it should include the field name of the bad element",src/mongo/bson/bson_validate.cpp,+,"return makeError(""invalid bson"", _idElem, elemName);",130,download/mongodb_mongo373.cpp
a208197c487a363dec26b0db09a53a7ad6add428,"SERVER-26942 When validateBSON() returns InvalidBSON, it should include the field name of the bad element",src/mongo/bson/bson_validate.cpp,-,"return makeError(""not null terminated string"", _idElem);",133,download/mongodb_mongo373.cpp
a208197c487a363dec26b0db09a53a7ad6add428,"SERVER-26942 When validateBSON() returns InvalidBSON, it should include the field name of the bad element",src/mongo/bson/bson_validate.cpp,+,"return makeError(""not null terminated string"", _idElem, elemName);",133,download/mongodb_mongo373.cpp
a208197c487a363dec26b0db09a53a7ad6add428,"SERVER-26942 When validateBSON() returns InvalidBSON, it should include the field name of the bad element",src/mongo/bson/bson_validate.cpp,-,"return makeError(""invalid bson"", idElem);",210,download/mongodb_mongo373.cpp
a208197c487a363dec26b0db09a53a7ad6add428,"SERVER-26942 When validateBSON() returns InvalidBSON, it should include the field name of the bad element",src/mongo/bson/bson_validate.cpp,+,"return makeError(""invalid bson"", idElem, StringData());",210,download/mongodb_mongo373.cpp
a208197c487a363dec26b0db09a53a7ad6add428,"SERVER-26942 When validateBSON() returns InvalidBSON, it should include the field name of the bad element",src/mongo/bson/bson_validate.cpp,-,"return makeError(""invalid bson"", idElem);",230,download/mongodb_mongo373.cpp
a208197c487a363dec26b0db09a53a7ad6add428,"SERVER-26942 When validateBSON() returns InvalidBSON, it should include the field name of the bad element",src/mongo/bson/bson_validate.cpp,+,"return makeError(""invalid bson"", idElem, *elemName);",230,download/mongodb_mongo373.cpp
a208197c487a363dec26b0db09a53a7ad6add428,"SERVER-26942 When validateBSON() returns InvalidBSON, it should include the field name of the bad element",src/mongo/bson/bson_validate.cpp,-,"return makeError(""invalid bson"", idElem);",235,download/mongodb_mongo373.cpp
