class,check,variable
1909,"[""signextend_arg_ret"", null, null]","[null, null, ""request_rec"", ""signextend_ret"", ""unsigned"", ""int""]"
1638,"[""signextend_arg_ret"", null]","[null, null, ""request_rec"", ""signextend_ret"", ""unsigned"", ""unsigned"", ""int""]"
213,"[""signextend_arg_ret"", null]","[null, null, ""request_rec"", null, ""signextend_arg_ret"", null]"
214,"[""apr_procattr_create_ret"", ""apr_procattr_io_set_ret"", ""apr_procattr_dir_set_ret"", ""ap_make_dirstr_parent_ret"", ""apr_procattr_cmdtype_set_ret"", null, null, null, null]","[null, null, null, ""request_rec"", ""request_rec"", null]"
215,"[""apr_proc_create_ret"", null]","[null, null, null, ""request_rec"", null, null, "" struct uncompress_parms"", null, null]"
216,"[""create_uncompress_child_ret"", ""create_uncompress_child_ret"", null]","[null, null, ""create_uncompress_child_ret"", ""request_rec"", null, ""request_rec"", null]"
217,"[""apr_file_read_arg_ret""]","[null, null, ""apr_file_read_ret"", ""request_rec"", null, ""request_rec"", null]"
218,"[""ap_sub_req_lookup_file_ret"", null]","[null, null, ""ap_set_content_type_arg_ret"", null, ""ap_sub_req_lookup_file_arg_ret"", ""ap_set_content_type_arg_ret"", null]"
219,"[""ap_get_module_config_ret"", null]","[null, null, ""apprentice_arg_ret"", null]"
220,"[""apr_isprint_ret"", ""apr_isprint_ret"", ""apr_isprint_ret"", ""apr_isprint_ret""]","[null, null, ""apprentice_arg_ret"", null, null, null, ""apr_isprint_arg_ret"", null, null, ""apr_isprint_arg_ret"", null, null, ""apr_isprint_arg_ret"", null, null, ""apr_isprint_arg_ret"", """", """", null]"
221,"[""strchr_ret"", ""strchr_ret""]","[null, null, ""ap_set_content_type_arg"", ""ap_set_content_type_arg"", null]"
222,"[""strrchr_ret"", ""apr_pstrcat_arg"", ""strrchr_ret"", ""strchr_ret""]","[null, null, ""ap_sub_req_lookup_file_arg"", ""ap_sub_req_lookup_file_arg"", null]"
223,"[""apr_file_open_ret"", null]","[null, null, ""ap_sub_req_lookup_file_arg_ret"", ""apr_file_open_arg_ret""]"
1639,"[""apr_sockaddr_info_get_ret"", ""apr_sockaddr_info_get_ret"", null]","[null, null, ""apr_sockaddr_info_get_ret"", ""server_rec"", ""conn_rec"", null]"
224,"[""apr_socket_create_ret"", ""apr_socket_create_ret"", null]","[null, null, ""apr_socket_create_ret"", ""server_rec""]"
225,"[""apr_socket_timeout_set_ret"", ""apr_socket_timeout_set_ret"", null]","[null, null, ""apr_socket_timeout_set_ret"", ""server_rec""]"
226,"[""apr_socket_bind_ret"", ""apr_socket_bind_ret"", null]","[null, null, ""apr_socket_bind_ret"", ""server_rec""]"
227,"[""apr_socket_send_ret"", null]","[null, null, ""apr_socket_send_ret"", ""server_rec""]"
228,"[""apr_socket_recv_ret"", null]","[null, null, ""apr_socket_recv_ret"", ""server_rec""]"
229,"[""apr_sockaddr_info_get_ret"", null]","[null, null, ""apr_sockaddr_info_get_ret"", ""request_rec"", ""ap_get_module_config_ret"", null, ""apr_sockaddr_info_get_arg_ret""]"
230,"[""void"", ""apr_sockaddr_info_get_arg_ret"", null, null, ""unsigned"", ""unsigned"", ""unsigned"", ""unsigned"", ""unsigned"", ""unsigned"", ""unsigned"", ""unsigned"", null, ""apr_sockaddr_info_get_arg_ret"", null, null, ""apr_sockaddr_info_get_arg_ret"", null, null, null, null]","[null, null, ""apr_sockaddr_info_get_ret"", ""request_rec"", ""ap_get_module_config_ret"", null, ""apr_sockaddr_info_get_arg_ret""]"
231,"[""void"", ""apr_sockaddr_info_get_arg_ret"", null, null, ""unsigned"", ""unsigned"", ""unsigned"", ""unsigned"", ""unsigned"", ""unsigned"", ""unsigned"", ""unsigned"", null, ""apr_sockaddr_info_get_arg_ret"", null, null, ""apr_sockaddr_info_get_arg_ret"", null, null, null, null]","[null, null, null, ""request_rec"", ""apr_pool_userdata_set_arg_ret"", ""apr_pstrdup_ret"", ""apr_pool_userdata_set_arg_ret"", null, ""apr_pool_userdata_set_arg_ret"", ""apr_pstrdup_ret""]"
1640,"[""ap_expr_eval_arg_ret""]","[null, null, ""ap_expr_eval_arg_ret""]"
232,"[""ap_get_module_config_ret"", null, null, ""ap_get_module_config_ret"", null, null]","[null, ""request_rec"", ""request_rec"", null]"
233,"[""ap_get_module_config_ret"", null, null]","[null, ""request_rec"", ""request_rec"", null]"
234,"[""apr_gethostname_ret"", ""apr_gethostname_ret"", null]","[null, null, ""apr_gethostname_ret"", ""server_rec""]"
235,"[""apr_sockaddr_info_get_ret"", ""apr_sockaddr_info_get_ret"", null]","[null, null, ""apr_sockaddr_info_get_ret"", ""server_rec"", ""apr_sockaddr_info_get_arg""]"
236,"[""apr_sockaddr_info_get_ret"", ""apr_sockaddr_info_get_ret"", null]","[null, null, ""apr_sockaddr_info_get_ret"", ""server_rec""]"
237,"[""apr_sockaddr_info_get_ret"", ""apr_sockaddr_info_get_ret"", null]","[null, null, ""server_rec"", ""apr_sockaddr_ip_get_arg_ret""]"
238,"[null, null, ""getpid_ret"", ""getpid_ret""]","[null, null, ""server_rec""]"
239,"[""char""]","[null, null, ""request_rec"", ""request_rec"", null]"
240,"[""apr_bucket_read_ret"", null]","[""APR_BUCKET_IS_METADATA_ret"", null, null, ""conn_rec"", null, ""ap_filter_t"", null, null, ""APR_BUCKET_IS_METADATA_arg_ret"", null, null, null]"
241,"[""apr_bucket_read_ret"", null]","[""APR_BUCKET_IS_METADATA_ret"", null, null, null, ""conn_rec"", null, ""ap_filter_t"", null, null, ""APR_BUCKET_IS_METADATA_arg_ret"", null, null, null, ""apr_size_t"", ""memcpy_arg_ret""]"
242,"[""apr_bucket_read_ret"", null]","[""APR_BUCKET_IS_METADATA_ret"", null, null, ""apr_bucket_read_ret"", ""conn_rec"", null, ""ap_filter_t"", null, null, ""APR_BUCKET_IS_METADATA_arg_ret"", null, null]"
243,"[""ap_get_brigade_ret"", null]","[null, null, ""conn_rec"", null, ""dumpit_arg_ret"", null, null, ""ap_get_brigade_ret""]"
244,"[""ap_add_input_filter_arg_ret"", null]","[""ap_add_input_filter_arg_ret"", null, ""ap_add_input_filter_arg_ret""]"
245,"[""mySrvConfig_ret"", null, null, null, ""exists_and_readable_arg"", ""mySrvConfig_ret"", null, null, ""exists_and_readable_arg""]","[null, ""ssl_log_ssl_error_arg"", ""ssl_util_vhostid_arg_ret"", ""ssl_util_vhostid_arg_ret"", null, ""ssl_util_vhostid_arg_ret"", null]"
246,"[""exists_and_readable_ret"", ""exists_and_readable_ret"", null]","[null, ""ssl_log_ssl_error_arg"", ""exists_and_readable_ret"", ""myModConfig_arg_ret"", ""SSL_read_X509_arg""]"
247,"[""SSL_read_X509_ret"", ""SSL_read_X509_ret"", ""ssl_util_algotypeof_arg""]","[null, ""ssl_log_ssl_error_arg"", ""myModConfig_arg_ret"", ""sizeof_arg""]"
248,"[""ssl_algo_t"", ""ssl_util_algotypeof_ret""]","[null, ""ssl_log_ssl_error_arg"", ""ssl_log_ssl_error_arg_ret"", ""ssl_util_algotypestr_ret""]"
249,"[""exists_and_readable_ret"", ""exists_and_readable_ret"", null]","[null, ""ssl_log_ssl_error_arg"", ""exists_and_readable_ret"", ""ssl_log_ssl_error_arg_ret"", ""SSL_read_PrivateKey_arg""]"
250,"[""ssl_asn1_table_get_ret"", ""ssl_asn1_table_get_ret"", null, ""exists_and_readable_arg_ret""]","[""ssl_asn1_keystr_ret"", null, null, ""myCtxVarSet_arg_ret"", ""ssl_asn1_table_keyfmt_arg_ret""]"
251,"[""mySrvConfig_ret"", null, null, null, ""myCtxVarSet_arg_ret"", ""ssl_util_algotypeof_arg"", ""apr_sleep_arg"", null]","[""apr_file_close_arg"", null, ""apr_sleep_arg"", null, ""apr_sleep_arg""]"
252,"[""mySrvConfig_ret"", null, null, null]","[null, ""ssl_log_ssl_error_arg"", ""SSL_read_PrivateKey_arg_ret"", null]"
253,"[""isatty_ret"", ""fileno_ret"", ""myCtxVarSet_arg_ret"", ""exists_and_readable_arg_ret""]","[null, ""ssl_log_ssl_error_arg"", ""myCtxVarSet_arg_ret""]"
254,"[""isatty_ret"", ""fileno_ret"", ""myCtxVarSet_arg_ret"", ""exists_and_readable_arg_ret""]","[null, ""ssl_log_ssl_error_arg"", ""ssl_log_ssl_error_arg_ret""]"
1910,"[""apr_file_close_arg""]","[""apr_file_close_arg""]"
255,"[""myCtxVarSet_arg_ret"", ""ssl_util_algotypeof_arg""]","[null, ""ssl_log_ssl_error_arg"", ""ssl_log_ssl_error_arg_ret""]"
256,"[""SSL_read_PrivateKey_ret"", ""ssl_util_algotypeof_arg""]","[null, ""ssl_log_ssl_error_arg"", ""SSL_read_PrivateKey_arg_ret"", null]"
257,"["""", ""ssl_util_algotypeof_ret""]","[null, ""ssl_log_ssl_error_arg"", ""ssl_log_ssl_error_arg_ret"", ""ssl_util_algotypestr_ret""]"
258,"[""myCtxVarSet_arg_ret""]","[null, null, ""ssl_log_ssl_error_arg_ret"", ""ssl_util_algotypestr_ret""]"
1641,"[""myCtxVarSet_arg_ret"", ""i2d_PrivateKey_arg""]","[null, null, ""ssl_log_ssl_error_arg_ret"", ""ssl_util_algotypestr_ret""]"
259,"[""apr_array_push_arg_ret"", null]","[null, null, ""mySrvConfig_arg_ret""]"
1642,[null],"[null, null, ""mySrvConfig_arg_ret"", ""mySrvConfig_ret"", null, null]"
1643,"[""ssl_pipe_child_create_ret"", null]","[null, null, ""mySrvConfig_arg_ret"", ""mySrvConfig_ret"", null, null]"
1911,"[""mySrvConfig_ret"", null, null, null]","[null, null, ""mySrvConfig_arg_ret""]"
1644,"[""myCtxVarGet_ret""]","[""apr_file_open_stdout_arg_ret"", null, null]"
1912,"[""myCtxVarGet_ret""]","[""apr_file_open_stdout_arg_ret""]"
1645,"[""myCtxVarGet_ret""]","[""apr_file_open_stdout_arg_ret"", ""myCtxVarGet_ret"", ""myCtxVarGet_ret""]"
1646,"[""mySrvConfig_ret"", null, null, null, ""mySrvConfig_ret"", null, null, null]","[""char"", ""apr_file_open_stdout_arg_ret""]"
1647,"[""strlen_ret""]","[""apr_file_open_stdout_arg_ret""]"
1648,"[""mySrvConfig_ret"", null, null, null]","[null, null, ""mySrvConfig_arg_ret"", ""ssl_util_readfilter_arg""]"
260,"[""FIPS_mode_ret"", ""RSA_generate_key_arg""]","[null, ""ssl_log_ssl_error_arg"", ""myModConfig_arg_ret"", ""RSA_generate_key_arg""]"
261,"[""RSA_generate_key_ret"", ""myModConfig_ret"", null, ""int""]","[null, ""ssl_log_ssl_error_arg"", ""myModConfig_arg_ret"", ""int""]"
262,"[""FIPS_mode_ret"", ""ssl_dh_GetTmpParam_arg""]","[null, null, ""myModConfig_arg_ret"", ""ssl_dh_GetTmpParam_arg""]"
263,"[""ssl_dh_GetTmpParam_ret"", ""myModConfig_ret"", null, ""int""]","[null, null, ""myModConfig_arg_ret"", ""int""]"
264,"[""FIPS_mode_set_ret""]","[null, null, ""ap_get_server_protocol_arg_ret""]"
265,"[""FIPS_mode_set_ret""]","[null, ""ssl_log_ssl_error_arg"", ""ap_get_server_protocol_arg_ret""]"
266,"[""mySrvConfig_ret"", null]","[null, null, ""ssl_log_ssl_error_arg_ret""]"
267,"[""mySrvConfig_ret"", null]","[null, null, ""ssl_scache_init_arg_ret""]"
268,"[""ENGINE_by_id_ret"", ""ENGINE_by_id_ret""]","[null, ""ssl_log_ssl_error_arg"", ""myModConfig_arg_ret"", ""myModConfig_ret"", null]"
269,"[""ENGINE_set_default_ret""]","[null, ""ssl_log_ssl_error_arg"", ""ssl_log_ssl_error_arg_ret"", ""myModConfig_ret"", null]"
270,"[""myModConfig_ret"", null]","[null, null, ""ssl_log_ssl_error_arg_ret"", ""myModConfig_ret"", null]"
271,"[""modssl_ctx_t"", null, null, ""modssl_ctx_t"", null]","[null, null, ""server_rec""]"
272,"[""modssl_ctx_t"", null, null, null, ""modssl_ctx_t"", null, null, null, null, ""modssl_ctx_t"", null, null, null]","[null, null, ""server_rec""]"
273,"[""SSL_CTX_set_tlsext_servername_callback_ret"", ""SSL_CTX_set_tlsext_servername_arg_ret""]","[null, ""ssl_log_ssl_error_arg"", ""ssl_log_ssl_error_arg""]"
274,"[""int"", null]","[null, null, ""mySrvConfig_arg_ret""]"
275,"[""int"", null]","[null, null, ""mySrvConfig_arg_ret"", ""strlen_arg_ret""]"
276,"[""modssl_ctx_t"", null, null, ""modssl_ctx_t"", null, null]","[null, null, ""ssl_log_ssl_error_arg""]"
1649,[null],"[null, ""ssl_log_ssl_error_arg"", ""ssl_log_ssl_error_arg""]"
277,"[""ssl_init_FindCAList_ret""]","[null, null, ""ssl_init_FindCAList_arg_ret""]"
278,"[""sk_X509_NAME_num_ret""]","[null, null, ""ssl_init_FindCAList_arg_ret""]"
279,"[""modssl_ctx_t"", null]","[null, ""ssl_log_ssl_error_arg"", ""ssl_log_ssl_error_arg""]"
280,"[""SSL_CTX_use_certificate_chain_ret""]","[null, null, ""ssl_init_ctx_pkcs7_cert_chain_arg_ret""]"
281,"[""SSL_CTX_use_certificate_chain_ret""]","[null, null, ""ssl_init_ctx_pkcs7_cert_chain_arg_ret"", ""SSL_CTX_use_certificate_chain_ret"", ""SSL_CTX_use_certificate_chain_ret""]"
282,"[""d2i_X509_ret"", ""d2i_X509_ret""]","[null, ""ssl_log_ssl_error_arg"", ""myModConfig_arg_ret"", ""ssl_asn1_keystr_ret""]"
283,"[""SSL_CTX_use_certificate_ret""]","[null, ""ssl_log_ssl_error_arg"", ""ssl_log_ssl_error_arg_ret"", ""ssl_asn1_keystr_ret""]"
284,"[""ssl_stapling_init_cert_ret""]","[null, null, ""ssl_stapling_init_cert_arg_ret""]"
285,"[""d2i_PrivateKey_ret"", ""d2i_PrivateKey_ret""]","[null, ""ssl_log_ssl_error_arg"", ""myModConfig_arg_ret"", ""ssl_asn1_keystr_ret""]"
286,"[""SSL_CTX_use_PrivateKey_ret""]","[null, ""ssl_log_ssl_error_arg"", ""ssl_log_ssl_error_arg_ret"", ""ssl_asn1_keystr_ret""]"
287,"[""EVP_PKEY_missing_parameters_ret"", ""X509_get_pubkey_ret""]","[null, ""ssl_log_ssl_error_arg"", ""ssl_log_ssl_error_arg_ret""]"
288,"[""SSL_X509_isSGC_ret""]","[""ssl_asn1_keystr_ret"", null, null, ""server_rec""]"
289,"[""SSL_X509_getBC_arg_ret""]","[""ssl_asn1_keystr_ret"", null, null, ""server_rec""]"
290,"[""SSL_X509_getBC_arg_ret""]","[""ssl_asn1_keystr_ret"", null, null, ""server_rec"", ""SSL_X509_getBC_arg_ret""]"
291,"[""apr_fnmatch_ret"", null]","[""ssl_asn1_keystr_ret"", null, null, ""server_rec"", ""apr_fnmatch_arg_ret""]"
292,"[""strNE_ret""]","[""ssl_asn1_keystr_ret"", null, null, ""server_rec"", ""strNE_arg_ret""]"
293,"[""ssl_server_import_cert_ret"", ""ssl_server_import_cert_ret"", null, ""ssl_server_import_cert_ret""]","[null, null, ""ssl_server_import_cert_arg_ret"", null, ""ssl_server_import_cert_arg_ret"", null, ""ssl_server_import_cert_arg_ret"", null]"
294,"[""ssl_server_import_key_ret"", ""ssl_server_import_key_ret"", null, ""ssl_server_import_key_ret""]","[null, null, ""ssl_server_import_key_arg_ret"", null]"
295,"[""sk_X509_INFO_num_ret"", ""sk_X509_INFO_num_ret""]","[null, null, ""server_rec""]"
296,"[""sk_X509_INFO_value_ret"", null, ""sk_X509_INFO_value_ret"", null]","[null, null, ""server_rec""]"
297,"[""sk_X509_INFO_value_ret"", null, ""sk_X509_INFO_value_ret"", null]","[null, null, ""server_rec"", ""sk_X509_INFO_num_ret""]"
298,"[""ssl_init_server_ctx_arg"", null, null, ""ssl_init_server_ctx_arg"", null, null]","[null, null, ""ssl_init_server_ctx_arg""]"
299,"[""mySrvConfig_ret"", null, null, ""mySrvConfig_arg_ret"", null, null]","[""ssl_util_vhostid_ret"", null, null, ""server_rec"", null, null]"
300,"[""mySrvConfig_ret"", null, null, ""ssl_util_vhostid_arg_ret"", null, null]","[""ssl_util_vhostid_ret"", null, null, ""server_rec"", null, null]"
301,"[""apr_hash_get_ret"", ""apr_hash_get_ret"", null]","[""ssl_util_vhostid_ret"", ""ssl_util_vhostid_ret"", null, null, null, null, ""server_rec"", null, ""ssl_util_vhostid_arg_ret"", null, ""ssl_util_vhostid_arg_ret"", null, ""ssl_util_vhostid_arg_ret"", null, ""ssl_util_vhostid_arg_ret"", null, ""ssl_util_vhostid_arg_ret"", null, ""ssl_util_vhostid_arg_ret"", null]"
302,"[""BOOL""]","[null, null, ""server_rec"", null]"
303,"[""X509_get_ex_data_ret""]","[null, null, ""server_rec""]"
304,"[""OPENSSL_malloc_ret""]","[null, null, ""server_rec""]"
305,"[""stapling_get_issuer_ret"", ""OCSP_cert_to_id_arg""]","[null, null, ""server_rec""]"
306,"[""X509_set_ex_data_arg_ret"", null, ""stapling_get_issuer_arg_ret"", null]","[null, null, ""server_rec""]"
307,"[""i2d_OCSP_RESPONSE_ret""]","[null, null, ""myModConfig_arg_ret""]"
308,"[""i2d_OCSP_RESPONSE_ret"", "" mc stapling_cache store_arg""]","[null, null, ""myModConfig_arg_ret"", ""i2d_OCSP_RESPONSE_ret""]"
309,"["" mc stapling_cache store_ret"", null]","[null, null, "" mc stapling_cache store_arg_ret""]"
310,"["" mc stapling_cache retrieve_ret"", null]","[null, null, "" mc stapling_cache retrieve_arg_ret""]"
311,"["" mc stapling_cache retrieve_arg_ret""]","[null, null, "" mc stapling_cache retrieve_arg_ret""]"
1650,"[""d2i_OCSP_RESPONSE_ret""]","[null, null, "" mc stapling_cache retrieve_arg_ret""]"
312,"[""OCSP_response_get1_basic_ret"", null]","[null, null, ""server_rec""]"
313,"[""OCSP_resp_find_status_ret""]","[null, null, ""server_rec""]"
1651,"[""BOOL""]","[null, null, ""server_rec""]"
314,"[""apr_uri_parse_ret"", null]","[null, null, ""stapling_check_response_arg"", ""apr_uri_parse_arg_ret""]"
315,"[""strcmp_ret""]","[null, null, ""stapling_check_response_arg"", ""apr_uri_parse_arg_ret""]"
316,"[""modssl_dispatch_ocsp_request_ret""]","[null, null, ""stapling_check_response_arg""]"
317,"[""OCSP_response_status_ret"", null]","[null, null, ""stapling_check_response_arg""]"
318,"[""stapling_check_response_arg_ret"", null]","[null, null, ""stapling_check_response_arg_ret""]"
319,"[""OCSP_response_status_ret"", null]","[""OCSP_response_status_str_ret"", null, null, ""stapling_check_response_arg_ret""]"
320,"[""stapling_cache_response_ret"", null]","[null, null, ""stapling_cache_response_arg_ret""]"
1652,"[""apr_global_mutex_child_init_arg_ret""]","[null, null, ""apr_global_mutex_child_init_ret"", ""myModConfig_arg_ret"", null, ""apr_global_mutex_child_init_arg_ret""]"
1653,"[""apr_global_mutex_child_init_arg_ret""]","[null, null, ""apr_global_mutex_child_init_ret"", ""myModConfig_arg_ret"", null]"
1654,"[""apr_global_mutex_lock_ret"", ""apr_global_mutex_lock_ret"", null]","[null, null, ""apr_global_mutex_lock_ret"", ""myModConfig_arg_ret""]"
1655,"[""apr_global_mutex_unlock_ret"", ""apr_global_mutex_unlock_ret"", null]","[null, null, ""apr_global_mutex_unlock_ret"", ""myModConfig_arg_ret""]"
1656,"[""mySrvConfig_ret"", null, null, null]","[null, null, ""mySrvFromConn_ret""]"
321,"[""stapling_get_cached_response_arg_ret""]","[null, null, ""mySrvFromConn_ret""]"
322,"[""OCSP_RESPONSE_free_arg_ret"", null]","[null, null, ""mySrvFromConn_ret""]"
323,"[""stapling_renew_response_ret"", null]","[null, null, ""mySrvFromConn_ret""]"
1657,"[""stapling_renew_response_arg_ret""]","[null, null, ""mySrvFromConn_ret""]"
1658,"[""myModConfig_ret"", null, null]","[null, null, ""myModConfig_arg_ret""]"
324,"[""APR_STATUS_IS_EAGAIN_ret"", ""APR_STATUS_IS_EINTR_ret""]","[null, ""ssl_log_ssl_error_arg"", ""bio_filter_in_ctx_t"", ""SSL_read_ret"", ""SSL_get_app_data_ret""]"
325,"[""SSL_get_error_ret"", null]","[null, ""ssl_log_ssl_error_arg"", ""bio_filter_in_ctx_t"", ""SSL_read_ret"", ""SSL_get_app_data_ret"", ""SSL_get_error_ret""]"
326,"[""SSL_get_error_ret"", null]","[null, ""ssl_log_ssl_error_arg"", ""bio_filter_out_ctx_t"", null, ""SSL_get_app_data_ret""]"
327,"[""SSL_get_error_ret"", null]","[null, ""ssl_log_ssl_error_arg"", ""bio_filter_out_ctx_t"", null, ""SSL_get_app_data_ret"", ""SSL_get_error_ret""]"
328,"[null, ""SSL_write_ret"", ""apr_size_t""]","[null, null, ""bio_filter_out_ctx_t"", null, ""SSL_get_app_data_ret"", null, null, ""apr_size_t"", null, ""SSL_write_ret"", ""apr_size_t"", ""char""]"
329,"[""apr_status_t"", null]","[null, ""ssl_log_ssl_error_arg"", ""ssl_io_filter_disable_arg"", null]"
330,"[""apr_status_t"", null]","[null, null, ""ssl_io_filter_disable_arg_ret"", null]"
331,"[""SSL_connect_ret"", ""SSL_connect_ret""]","[null, ""ssl_log_ssl_error_arg"", ""SSL_get_app_data_ret""]"
332,"[""X509_cmp_current_time_ret"", ""X509_get_notBefore_ret"", ""X509_cmp_current_time_ret"", ""X509_get_notAfter_ret"", ""SSL_get_peer_certificate_ret""]","[null, ""ssl_log_ssl_error_arg"", ""SSL_get_app_data_ret""]"
333,"[""strcasecmp_ret""]","[null, ""ssl_log_ssl_error_arg"", ""SSL_get_app_data_ret"", ""strcasecmp_arg_ret"", ""strcasecmp_arg_ret""]"
334,"[""SSL_get_error_ret"", null]","[null, ""ssl_log_ssl_error_arg"", ""apr_status_t"", ""SSL_get_app_data_ret""]"
335,"[""SSL_get_error_ret"", null]","[null, null, ""apr_status_t"", ""SSL_get_app_data_ret""]"
336,"[""SSL_get_error_ret"", null]","[""ssl_util_vhostid_ret"", null, ""ssl_log_ssl_error_arg"", ""apr_status_t"", ""SSL_get_app_data_ret"", ""SSL_get_error_ret""]"
337,"[""ssl_verify_error_is_optional_ret"", ""mySrvConfig_ret"", ""ssl_log_ssl_error_arg_ret"", null, null, null]","[null, ""ssl_log_ssl_error_arg"", ""SSL_get_app_data_ret""]"
338,"[""ssl_verify_error_is_optional_ret"", ""mySrvConfig_ret"", ""ssl_log_ssl_error_arg_ret"", null, null, null]","[null, ""ssl_log_ssl_error_arg"", ""SSL_get_app_data_ret"", ""X509_verify_cert_error_string_ret"", ""X509_verify_cert_error_string_ret""]"
339,"[""mySrvConfig_ret"", ""ssl_log_ssl_error_arg_ret"", null, null, null, ""myConnConfig_ret"", null]","[null, null, ""SSL_get_app_data_ret""]"
340,"[""ap_get_brigade_ret""]","[null, null, ""ap_get_brigade_ret"", ""ap_add_input_filter_arg""]"
341,"[""apr_bucket_read_ret"", null]","[null, null, ""apr_bucket_read_ret"", ""ap_add_input_filter_arg""]"
