class,class_size,check,variable
1967,1,"[""ap_fcgi_encoded_env_len_arg_ret"", ""apr_table_elts_ret"", null]","[""APLOGNO_ret"", null, null, ""APLOG_R_IS_LEVEL_arg_ret"", null, ""apr_table_entry_t"", ""ap_fcgi_encoded_env_len_arg_ret"", null, ""apr_size_t""]"
1968,1,"[""ap_fcgi_encoded_env_len_arg_ret"", ""apr_table_elts_ret"", null]","[""APLOGNO_ret"", null, null, ""APLOG_R_IS_LEVEL_arg_ret"", null, ""ap_fcgi_encoded_env_len_ret"", ""ap_fcgi_encoded_env_len_arg_ret"", ""apr_table_elts_ret"", null]"
2612,2,"[""recv_data_full_ret"", null]","[""APLOGNO_ret"", null, null, ""recv_data_full_ret"", ""recv_data_full_arg_ret"", ""char""]"
1969,1,"[""ap_fcgi_header_fields_from_array_arg_ret"", null]","[""APLOGNO_ret"", null, null, ""recv_data_full_arg_ret"", ""char"", null, ""ap_fcgi_header_fields_from_array_arg_ret""]"
1970,1,"[""ap_fcgi_header_fields_from_array_arg_ret"", ""apr_uint16_t""]","[""APLOGNO_ret"", null, null, ""recv_data_full_arg_ret"", ""char"", ""ap_fcgi_header_fields_from_array_arg_ret"", ""apr_uint16_t""]"
1971,1,"[""handle_headers_ret""]","[""APLOGNO_ret"", null, null, ""ap_scan_script_header_err_brigade_ex_arg_ret"", ""char"", ""ap_scan_script_header_err_brigade_ex_ret"", ""ap_scan_script_header_err_brigade_ex_arg_ret"", ""ap_scan_script_header_err_brigade_ex_ret""]"
1972,1,"[""apr_brigade_flatten_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_brigade_flatten_ret"", ""ap_scan_script_header_err_brigade_ex_arg_ret"", ""char""]"
1973,1,"[""ap_scan_script_header_err_brigade_ex_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_scan_script_header_err_brigade_ex_arg_ret"", ""char"", ""recv_data_arg_ret"", null]"
1974,1,"[""ap_fcgi_header_fields_from_array_arg_ret""]","[""APLOGNO_ret"", null, null, ""ap_scan_script_header_err_brigade_ex_arg_ret"", ""char"", ""recv_data_arg_ret"", null, ""recv_data_full_arg""]"
1975,1,"[""ap_fcgi_header_fields_from_array_arg_ret""]","[""APLOGNO_ret"", null, null, ""ap_scan_script_header_err_brigade_ex_arg_ret"", ""char"", ""ap_fcgi_header_fields_from_array_arg_ret""]"
1976,1,"[""recv_data_full_ret"", null, ""int""]","[""APLOGNO_ret"", null, null, ""recv_data_full_arg_ret"", ""char""]"
1977,1,"[""send_begin_request_ret"", null]","[""APLOGNO_ret"", null, null, ""send_begin_request_ret"", ""send_begin_request_arg_ret"", ""char"", ""send_begin_request_arg_ret"", null]"
1978,1,"[""send_environment_ret"", null]","[""APLOGNO_ret"", null, null, ""send_environment_ret"", ""send_environment_arg_ret"", ""char"", ""send_environment_arg_ret"", null]"
1979,1,"[""handle_response_ret"", null]","[""APLOGNO_ret"", null, null, ""handle_response_ret"", ""handle_response_arg_ret"", ""char"", ""handle_response_arg_ret"", null]"
1980,1,"[""handle_response_ret"", null]","[""APLOGNO_ret"", null, null, ""handle_response_arg_ret"", ""char"", ""handle_response_arg_ret"", null]"
1981,1,"[""ap_get_basic_auth_pw_ret"", ""ap_get_basic_auth_pw_ret""]","[""APLOGNO_ret"", null, null, ""ap_get_basic_auth_pw_arg_ret"", ""char""]"
1982,1,"[""apr_hash_get_ret""]","[""APLOGNO_ret"", null, null, ""ap_get_basic_auth_pw_arg_ret"", ""char"", ""apr_hash_get_arg_ret""]"
1983,1,"[""strlen_ret"", ""strlen_arg_ret""]","[""APLOGNO_ret"", null, null, ""ap_expr_str_exec_arg_ret"", ""char"", ""ap_expr_str_exec_arg_ret"", ""apr_pstrdup_arg_ret""]"
1984,1,"[""apr_pstrdup_arg_ret""]","[""APLOGNO_ret"", null, null, ""ap_expr_str_exec_arg_ret"", ""char""]"
1985,1,"[""strlen_ret"", ""strlen_arg_ret""]","[""APLOGNO_ret"", null, null, ""ap_expr_str_exec_arg_ret"", ""char"", ""ap_expr_str_exec_arg_ret""]"
1986,1,"[""req_rsp_arg_ret"", ""ap_get_module_config_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_expr_str_exec_arg_ret"", ""char""]"
1987,1,"[""req_rsp_arg_ret"", ""ap_custom_response_arg""]","[""APLOGNO_ret"", null, null, ""ap_expr_str_exec_arg_ret"", ""char""]"
2613,2,"[""apr_table_get_ret""]","[""APLOGNO_ret"", null, null, ""APLOGrdebug_arg"", ""char""]"
2614,2,"[""apr_hash_get_ret""]","[""APLOGNO_ret"", null, null, ""APLOGrdebug_arg"", ""char"", ""apr_hash_get_arg_ret""]"
1988,1,"[""apr_sockaddr_info_get_ret"", null]","[""APLOGNO_ret"", null, null, null, ""apr_sockaddr_info_get_ret"", ""apr_pstrcat_arg"", ""apr_pcalloc_ret"", null]"
1989,1,"[""ap_get_useragent_host_ret"", null, ""ap_get_useragent_host_arg_ret""]","[""APLOGNO_ret"", null, null, ""ap_get_useragent_host_arg_ret"", ""char"", ""ap_get_useragent_host_arg_ret"", null]"
1990,1,"[""apr_sockaddr_info_get_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_expr_str_exec_arg_ret"", ""ap_expr_str_exec_arg_ret"", null, ""apr_sockaddr_info_get_arg_ret"", ""apr_sockaddr_equal_ret""]"
1991,1,"[""apr_sockaddr_info_get_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_expr_str_exec_arg_ret"", ""apr_sockaddr_info_get_arg_ret""]"
2615,2,"[""fetch_dbm_value_ret"", null]","[""APLOGNO_ret"", null, null, ""fetch_dbm_value_ret"", ""AUTHN_CACHE_STORE_arg"", ""ap_get_module_config_ret"", null, ""ap_get_module_config_ret"", null]"
1992,1,"[""ap_expr_str_exec_arg_ret""]","[""APLOGNO_ret"", null, null, ""ap_expr_str_exec_arg_ret"", ""ap_expr_str_exec_arg_ret"", null, ""ap_expr_str_exec_arg_ret"", null]"
2616,2,"[""get_notes_auth_arg_ret"", ""get_notes_auth_arg_ret""]","[""APLOGNO_ret"", null, null, ""ap_parse_form_data_arg_ret"", ""strcmp_arg_ret""]"
1993,1,"[""ap_lookup_provider_ret"", ""ap_lookup_provider_ret"", null]","[""APLOGNO_ret"", null, null, "" provider check_password_arg""]"
1994,1,"[null, ""ap_auth_type_arg_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_auth_type_arg_ret"", ""ap_auth_type_arg_ret"", null]"
1995,1,"[""get_form_auth_arg"", null, null]","[""APLOGNO_ret"", null, null, ""get_form_auth_arg"", null, ""get_form_auth_arg"", null]"
1996,1,"[""get_notes_auth_arg_ret"", null, ""get_notes_auth_arg_ret"", ""get_notes_auth_arg_ret""]","[""APLOGNO_ret"", null, null, ""get_notes_auth_arg_ret"", ""get_notes_auth_arg_ret"", ""get_notes_auth_arg_ret"", ""get_notes_auth_arg_ret"", null]"
1997,1,"[""get_notes_auth_arg_ret"", null, ""get_notes_auth_arg_ret"", ""get_notes_auth_arg_ret""]","[""APLOGNO_ret"", null, null, ""ap_sub_req_method_uri_arg_ret"", ""ap_sub_req_method_uri_arg_ret"", null]"
1998,1,"[""APR_RETRIEVE_OPTIONAL_FN_ret"", ""APR_RETRIEVE_OPTIONAL_FN_ret"", ""APR_RETRIEVE_OPTIONAL_FN_ret""]","[""APLOGNO_ret"", null, null, null]"
1999,1,"[""APR_RETRIEVE_OPTIONAL_FN_ret"", ""APR_RETRIEVE_OPTIONAL_FN_ret""]","[""APLOGNO_ret"", null, null, null]"
2000,1,"[""int"", null]","[""APLOGNO_ret"", null, null, ""find_allowdeny_arg_ret"", ""find_allowdeny_arg_ret"", null, ""find_allowdeny_arg_ret"", null, ""find_allowdeny_arg_ret"", null, ""find_allowdeny_arg_ret"", null]"
2001,1,"[""authn_dbd_acquire_fn_ret"", ""apr_dbd_pvselect_arg""]","[""APLOGNO_ret"", null, null, ""authn_dbd_acquire_fn_arg_ret"", ""apr_dbd_pvselect_arg""]"
2618,2,"[""ap_get_module_config_ret"", ""apr_dbd_pvselect_arg"", ""apr_dbd_pvselect_arg""]","[""APLOGNO_ret"", null, null, ""authn_dbd_acquire_fn_arg_ret""]"
2619,2,"[""apr_hash_get_ret"", ""apr_dbd_pvselect_arg""]","[""APLOGNO_ret"", null, null, ""authn_dbd_acquire_fn_arg_ret"", ""ap_get_module_config_ret"", ""apr_dbd_pvselect_arg""]"
2002,1,"[""apr_dbd_pvselect_ret"", ""apr_dbd_pvselect_ret""]","[""APLOGNO_ret"", ""apr_dbd_error_ret"", null, null, ""authn_dbd_acquire_fn_arg_ret"", ""apr_dbd_pvselect_arg_ret""]"
2003,1,"[""apr_dbd_get_row_ret""]","[""APLOGNO_ret"", null, null, ""apr_dbd_get_row_ret"", ""authn_dbd_acquire_fn_arg_ret"", ""apr_dbd_pvselect_arg_ret""]"
2004,1,"[""authn_dbd_acquire_fn_ret"", ""apr_dbd_pvselect_arg""]","[""APLOGNO_ret"", null, null, ""authn_dbd_acquire_fn_arg_ret"", ""apr_dbd_pvselect_arg"", ""apr_dbd_pvselect_arg""]"
2005,1,"[""apr_dbd_pvselect_ret"", ""apr_dbd_pvselect_ret""]","[""APLOGNO_ret"", ""apr_dbd_error_ret"", null, null, ""authn_dbd_acquire_fn_arg_ret"", ""apr_dbd_pvselect_arg_ret"", ""apr_dbd_pvselect_arg_ret""]"
2006,1,"[""apr_dbd_get_row_ret""]","[""APLOGNO_ret"", null, null, ""apr_dbd_get_row_ret"", ""authn_dbd_acquire_fn_arg_ret"", ""apr_dbd_pvselect_arg_ret"", ""apr_dbd_pvselect_arg_ret""]"
2007,1,"[null, "" socache_provider create_arg""]","[""APLOGNO_ret"", null, null, ""apr_pool_t""]"
2008,1,"["" socache_provider create_ret""]","[""APLOGNO_ret"", null, null, ""apr_pool_t"", "" socache_provider create_ret""]"
2009,1,"[""ap_global_mutex_create_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_global_mutex_create_ret"", ""apr_pool_t"", "" socache_provider init_arg""]"
2010,1,"["" socache_provider init_ret"", null]","[""APLOGNO_ret"", null, null, "" socache_provider init_ret"", ""apr_pool_t"", null]"
2011,1,"[""APR_STATUS_IS_EBUSY_ret""]","[""APLOGNO_ret"", null, null, ""apr_global_mutex_trylock_ret"", ""construct_key_arg"", ""construct_key_arg""]"
2012,1,"[""apr_global_mutex_trylock_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_global_mutex_trylock_ret"", ""construct_key_arg"", ""ap_array_str_contains_arg_ret"", ""ap_get_module_config_ret"", null]"
2013,1,"["" socache_provider store_ret"", null]","[""APLOGNO_ret"", null, null, ""construct_key_arg_ret"", ""construct_key_arg_ret"", ""ap_get_module_config_ret"", null]"
2014,1,"["" socache_provider store_ret"", null]","[""APLOGNO_ret"", null, null, "" socache_provider store_ret"", ""construct_key_arg_ret"", ""ap_array_str_contains_arg_ret"", ""ap_get_module_config_ret"", null]"
2015,1,"[""apr_global_mutex_unlock_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_global_mutex_unlock_ret"", ""construct_key_arg_ret""]"
2621,2,"[""APR_STATUS_IS_NOTFOUND_ret""]","[""APLOGNO_ret"", null, null, ""construct_key_arg_ret"", ""construct_key_arg_ret""]"
2622,2,"["" socache_provider retrieve_ret"", null]","[""APLOGNO_ret"", null, null, ""construct_key_arg_ret"", ""construct_key_arg_ret""]"
2623,2,"[""APR_STATUS_IS_NOTFOUND_ret""]","[""APLOGNO_ret"", null, null, "" socache_provider retrieve_ret"", ""construct_key_arg_ret""]"
2624,2,"[""int""]","[""APLOGNO_ret"", null, null, ""server_rec""]"
2625,2,"[""ufork_ret"", null, null]","[""APLOGNO_ret"", null, null, null, null, ""apr_cpystrn_arg_ret""]"
2016,1,"[""apr_sockaddr_info_get_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_sockaddr_info_get_ret"", null, ""apr_sockaddr_info_get_arg_ret""]"
2626,2,"[""ipaddr_chain"", null, null]","[""apr_file_t"", null, ""ipaddr_chain"", null, null, ""ipaddr_chain"", null, null, ""ipaddr_chain"", null, null]"
2017,1,"[""name_chain"", null, null]","[""apr_file_t"", ""name_chain"", null, null]"
2018,1,"[""name_chain"", null, null]","[""apr_file_t""]"
2019,1,"[""name_chain"", null, null]","[""apr_file_t"", ""name_chain"", null, null, ""name_chain"", null, null, ""name_chain"", null, null]"
2627,2,"[""char"", ""int""]","[""apr_file_t"", ""char"", ""int""]"
2020,1,"[""int""]","[""APLOGNO_ret"", null, null, ""fix_hostname_v6_literal_arg"", ""apr_parse_addr_port_arg""]"
2021,1,"[""int""]","[""APLOGNO_ret"", null, null, ""strict_hostname_check_arg_ret"", ""apr_parse_addr_port_arg_ret""]"
2022,1,"["" cmd AP_RAW_ARGS_arg"", null, null]","[""APLOGNO_ret"", null, null, "" cmd AP_RAW_ARGS_arg"", null, ""command_rec"", null]"
2023,1,"[""invoke_cmd_arg"", null, null]","[""APLOGNO_ret"", null, null, ""invoke_cmd_arg"", null, ""apr_hash_get_arg_ret""]"
2024,1,"[""unsigned""]","[""apr_file_open_stdout_arg_ret"", ""unsigned""]"
2025,1,"[""unsigned""]","[""apr_file_open_stdout_arg_ret""]"
2026,1,"[""unsigned""]","[""apr_file_open_stdout_arg_ret"", ""char""]"
2027,1,"[""apr_sockaddr_info_get_ret"", null]","[""APLOGNO_ret"", null, null, null, ""apr_sockaddr_info_get_ret"", null]"
2628,2,"[""command_rec"", null, null, null, null, ""command_rec"", null, null, ""command_rec"", null, null, null, null]",[]
2769,8,"[""command_rec"", null, null]",[]
2028,1,"[""command_rec"", null, null, null, ""module"", null]",[]
2629,2,"[""command_rec"", null, null, null]",[]
2029,1,"[""apr_shm_create_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_shm_create_ret"", null, ""apr_shm_create_arg_ret""]"
2030,1,"[""apr_pool_create_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_pool_create_ret"", null]"
2031,1,"[""ap_server_root_relative_ret""]","[""APLOGNO_ret"", null, null, null, null, ""ap_server_root_relative_arg""]"
2032,1,"[""apr_shm_create_ret"", null, ""apr_shm_create_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_shm_create_ret"", null]"
2746,6,"[""apr_socket_opt_set_ret"", null, ""apr_socket_opt_set_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_socket_opt_set_ret"", ""apr_pool_t"", ""ap_listen_rec"", null]"
2033,1,"[""setsockopt_ret""]","[""APLOGNO_ret"", null, null, ""apr_get_netos_error_ret"", ""apr_pool_t"", ""ap_listen_rec"", null]"
2034,1,"[""apr_socket_bind_ret"", ""apr_socket_bind_ret"", null]","[""APLOGNO_ret"", null, null, null, ""apr_socket_bind_ret"", ""apr_pool_t"", ""ap_listen_rec"", null]"
2035,1,"[""apr_socket_listen_ret"", ""apr_socket_listen_ret"", null]","[""APLOGNO_ret"", null, null, null, ""apr_socket_listen_ret"", ""apr_pool_t"", ""ap_listen_rec"", null]"
2036,1,"[""APR_STATUS_IS_ENOTIMPL_ret"", ""apr_socket_accept_filter_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_socket_accept_filter_ret"", ""apr_pstrdup_arg_ret"", ""apr_pstrdup_arg_ret""]"
2037,1,"[""APR_STATUS_IS_ENOTIMPL_ret"", ""apr_socket_opt_set_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_socket_opt_set_ret"", ""apr_pstrdup_arg_ret""]"
2038,1,"[""apr_sockaddr_info_get_ret"", ""apr_sockaddr_info_get_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_sockaddr_info_get_ret"", ""process_rec"", null, ""apr_sockaddr_info_get_arg_ret""]"
2039,1,"[""apr_socket_create_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_socket_create_ret"", ""process_rec"", null, ""apr_sockaddr_info_get_arg_ret""]"
2040,1,"[""apr_socket_opt_set_ret"", null]","[""APLOGNO_ret"", null, null, null, ""apr_socket_opt_set_ret"", ""make_sock_arg_ret""]"
2041,1,"[""ap_expr_t"", null, ""CASE_OP_arg"", ""CASE_OP_arg"", ""CASE_OP_arg""]","[null, ""int"", ""DUMP_S_E_arg""]"
2042,1,"[""ap_expr_t"", null]","[null, ""int"", ""ap_expr_t"", null]"
2043,1,"[""APLOGrtrace5_ret""]","[""ap_escape_logitem_ret"", null, null, ""APLOGrtrace5_arg_ret""]"
2630,3,"[null, null]","[""APLOGNO_ret"", ""field_name_len_ret"", null, null, ""ap_parse_uri_arg_ret"", ""ap_parse_uri_arg_ret"", null]"
2747,4,"[null, null]","[""APLOGNO_ret"", null, null, ""ap_parse_uri_arg_ret""]"
2044,1,"[null, null]","[""APLOGNO_ret"", ""field_name_len_ret"", null, null, ""ap_parse_uri_arg_ret"", ""ap_parse_uri_arg_ret"", ""ap_parse_uri_arg_ret""]"
2045,1,"[null, null]","[""APLOGNO_ret"", ""field_name_len_ret"", null, null, ""ap_parse_uri_arg_ret"", ""apr_isspace_arg_ret""]"
2046,1,"[""ap_get_core_module_config_ret"", null, null, ""ap_parse_uri_arg_ret"", null, null]","[""APLOGNO_ret"", ""field_name_len_ret"", null, null, ""ap_parse_uri_arg_ret"", ""ap_parse_uri_arg_ret"", null]"
2047,1,"[""ap_parse_uri_arg_ret"", null, null]","[""APLOGNO_ret"", ""field_name_len_ret"", null, null, ""ap_parse_uri_arg_ret"", ""ap_parse_uri_arg_ret"", ""ap_parse_uri_arg_ret""]"
2048,1,"[""ap_parse_uri_arg_ret"", null, null]","[""APLOGNO_ret"", null, null, ""ap_parse_uri_arg_ret""]"
2049,1,"[""ap_parse_uri_arg_ret"", null, null, ""ap_parse_uri_arg_ret"", null, null]","[""APLOGNO_ret"", null, null, ""ap_parse_uri_arg_ret""]"
2050,1,"[""read_request_line_arg_ret"", null, null]","[""APLOGNO_ret"", null, null, ""read_request_line_arg_ret"", ""read_request_line_arg_ret"", null, null]"
2051,1,"[""read_request_line_arg_ret"", null, ""ap_update_child_status_arg""]","[""APLOGNO_ret"", null, null, ""read_request_line_arg_ret""]"
2052,1,"[""ap_get_mime_headers_core_arg_ret"", null, null]","[""APLOGNO_ret"", null, null, ""ap_get_mime_headers_core_arg_ret""]"
2053,1,"[""strcasecmp_ret"", ""ap_find_last_token_ret""]","[""APLOGNO_ret"", null, null, ""ap_run_log_transaction_arg_ret"", ""ap_find_last_token_arg_ret"", ""ap_run_log_transaction_arg_ret"", null]"
2054,1,"[""HTTP_VERSION_ret"", ""HTTP_VERSION_ret"", ""apr_table_get_ret"", ""ap_update_vhost_from_headers_arg_ret"", null, ""ap_update_vhost_from_headers_arg_ret"", null, ""ap_update_vhost_from_headers_arg_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_update_vhost_from_headers_arg_ret"", ""ap_update_vhost_from_headers_arg_ret"", null]"
2055,1,"[""strcasecmp_ret""]","[""APLOGNO_ret"", null, null, ""ap_run_log_transaction_arg_ret"", ""strcasecmp_arg_ret""]"
2056,1,"[""ap_filter_t"", null]","[""apr_pcalloc_ret"", ""request_rec"", ""request_rec"", null]"
2631,2,"[""request_rec""]","[""APLOGNO_ret"", null, null, ""conn_rec"", ""ap_filter_rec_t"", null]"
2057,1,"[""log_child_ret"", null]","[""APLOGNO_ret"", null, null, ""log_child_ret"", null, ""server_rec"", null]"
2058,1,"[""ap_server_root_relative_ret""]","[""APLOGNO_ret"", null, null, null, null, null, ""server_rec"", null]"
2059,1,"[""apr_file_open_ret"", ""apr_file_open_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_file_open_ret"", null, null, ""apr_file_open_arg_ret""]"
2060,1,"[""apr_file_dup2_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_file_dup2_ret"", ""open_error_log_arg_ret""]"
2061,1,"[""freopen_ret"", ""int"", null]","[""APLOGNO_ret"", null, null, null, ""open_error_log_arg_ret"", null]"
2062,1,"[""apr_file_flush_arg""]","[""strcpy_arg_ret"", ""apr_file_flush_arg""]"
2063,1,"[""apr_procattr_create_ret"", ""apr_procattr_dir_set_ret"", ""apr_procattr_cmdtype_set_ret"", ""apr_procattr_child_in_set_ret"", ""apr_procattr_child_errfn_set_ret"", ""apr_procattr_error_check_set_ret"", ""apr_procattr_create_ret"", null, ""apr_procattr_create_ret"", null, ""apr_procattr_create_ret"", null, ""apr_procattr_create_ret"", null, ""apr_procattr_create_ret"", null, ""apr_procattr_create_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_procattr_create_ret"", ""apr_proc_create_arg"", ""apr_proc_other_child_register_arg"", null]"
2064,1,"[""apr_proc_create_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_proc_create_ret"", null, ""apr_proc_other_child_register_arg_ret"", null]"
2065,1,"[""ap_mpm_query_ret"", null]","[""APLOGNO_ret"", null, null, null, ""apr_proc_other_child_unregister_arg_ret"", null]"
2066,1,"[""ap_mpm_query_arg_ret"", null]","[""APLOGNO_ret"", null, null, null, ""apr_proc_other_child_unregister_arg_ret"", null]"
2067,1,"[""piped_log_spawn_ret"", ""piped_log_spawn_ret"", null]","[""APLOGNO_ret"", null, null, ""piped_log_spawn_ret"", null, ""piped_log_spawn_arg_ret"", null]"
2068,1,"[""apr_gethostname_ret"", null]","[""APLOGNO_ret"", null, null, null, ""apr_gethostname_arg_ret"", null]"
2069,1,"[""apr_sockaddr_info_get_ret"", null]","[""APLOGNO_ret"", null, null, null, ""apr_pstrdup_arg_ret"", null, null]"
2070,1,"[""apr_sockaddr_info_get_ret"", null]","[""APLOGNO_ret"", null, null, null, ""apr_pstrdup_arg_ret"", null, ""apr_pstrdup_ret""]"
2632,2,"[""action_t"", null]","[""APLOGNO_ret"", null, null, null, null, ""kill_arg""]"
2071,1,"[""action_t"", null]","[""APLOGNO_ret"", null, null, null, null, ""pid_t""]"
2633,2,"[""apr_file_write_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_file_write_ret"", null]"
2072,1,"[""apr_socket_create_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_socket_create_ret"", null]"
2073,1,"[""apr_socket_timeout_set_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_socket_timeout_set_ret"", null]"
2074,1,"[""apr_socket_connect_ret"", null]","[""APLOGNO_ret"", null, ""int"", ""apr_socket_connect_ret"", null, ""ap_listen_rec"", null]"
2075,1,"[""kill_ret""]","[""APLOGNO_ret"", null, null, null, null]"
2076,1,"[""APR_STATUS_IS_ENOENT_ret""]","[""APLOGNO_ret"", null, null, ""ap_read_pid_ret"", null, null]"
2077,1,"[""APR_STATUS_IS_ENOENT_ret""]","[""APLOGNO_ret"", null, null, null]"
2634,3,"[""int""]","[""apr_psprintf_ret""]"
2078,1,"[""getpid_ret"", null]","[""APLOGNO_ret"", null, null, null]"
2079,1,"[""ap_check_cmd_context_arg_ret"", null, null]","[""APLOGNO_ret"", null, null, ""ap_check_cmd_context_arg_ret"", null, ""ap_is_directory_arg_ret""]"
2080,1,"[""atoi_ret"", null, null]","[""APLOGNO_ret"", null, null, ""ap_expr_parse_cmd_arg"", null, ""ap_expr_parse_cmd_arg"", null, null, ""ap_expr_parse_cmd_arg"", null, null]"
2635,2,"[""ap_check_cmd_context_ret""]","[""APLOGNO_ret"", null, null, ""ap_check_cmd_context_arg_ret"", null, ""ap_check_cmd_context_arg_ret"", null, null, ""ap_check_cmd_context_arg_ret"", null, null]"
2081,1,"[""ap_find_command_in_modules_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_check_cmd_context_arg_ret"", null, null, ""int"", ""ap_check_cmd_context_arg_ret"", null, null, ""ap_check_cmd_context_arg_ret"", null, null]"
2082,1,"[""ap_find_command_in_modules_ret"", null, null, null]","[""APLOGNO_ret"", null, null, ""ap_check_cmd_context_arg_ret"", null, null, ""int"", ""ap_check_cmd_context_arg_ret"", null, null, ""ap_check_cmd_context_arg_ret"", null, null]"
2083,1,"[""strcasecmp_ret"", ""strcasecmp_ret""]","[""APLOGNO_ret"", null, null, ""cmd_parms"", null, ""cmd_parms"", null, null, ""cmd_parms"", null, null]"
2084,1,"[""ap_strrchr_ret"", null]","[null, null, ""cmd_parms"", null, ""ap_parse_log_level_arg_ret""]"
2085,1,"[""find_module_ret"", ""find_module_ret"", null]","[null, null, ""cmd_parms"", null, ""apr_psprintf_arg_ret"", ""apr_psprintf_ret""]"
2086,1,"[""find_module_ret"", ""find_module_ret"", null]","[null, null, ""cmd_parms"", null, ""find_module_ret"", ""find_module_arg_ret"", ""apr_psprintf_arg_ret""]"
2636,2,"[""atoi_ret""]","[""APLOGNO_ret"", null, null, ""cmd_parms"", null]"
2087,1,"[""request_rec"", null]","[""APLOGNO_ret"", null, null, ""request_rec"", ""request_rec"", null, ""request_rec"", null]"
2088,1,"[""request_rec"", null, ""request_rec"", null]","[""APLOGNO_ret"", null, null, ""request_rec"", ""request_rec"", null, ""request_rec"", null]"
2089,1,"[""ap_discard_request_body_arg_ret"", null, null, null]","[""APLOGNO_ret"", ""apr_pstrcat_ret"", null, null, ""ap_discard_request_body_arg_ret""]"
2090,1,"[""ap_discard_request_body_arg_ret"", null, null, null]","[""APLOGNO_ret"", null, null, ""ap_discard_request_body_arg_ret"", ""ap_discard_request_body_arg_ret"", null]"
2091,1,"[""ap_discard_request_body_arg_ret"", null, null, ""ap_discard_request_body_arg_ret"", null, ""ap_discard_request_body_arg_ret"", null]","[""APLOGNO_ret"", ""apr_pstrcat_ret"", null, null, ""ap_discard_request_body_arg_ret""]"
2092,1,"[""ap_get_core_module_config_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_discard_request_body_arg_ret"", ""ap_discard_request_body_arg_ret"", null]"
2093,1,"[""apr_file_open_ret"", ""AP_SENDFILE_ENABLED_ret"", ""apr_file_open_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_file_open_ret"", ""ap_discard_request_body_arg_ret"", ""ap_discard_request_body_arg_ret"", null]"
2094,1,"[""ap_pass_brigade_ret"", null, ""ap_meets_conditions_arg_ret"", ""ap_pass_brigade_ret"", null, ""conn_rec"", null]","[""APLOGNO_ret"", null, null, ""ap_pass_brigade_ret"", ""ap_meets_conditions_arg_ret"", ""ap_pass_brigade_ret""]"
2637,2,"[""ap_meets_conditions_arg_ret"", null, ""ap_meets_conditions_arg_ret"", null, ""ap_meets_conditions_arg_ret"", null, ""ap_meets_conditions_arg_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_meets_conditions_arg_ret"", ""ap_meets_conditions_arg_ret"", null]"
2095,1,"[""apr_stat_ret"", null]","[""APLOGNO_ret"", null, null, null, ""apr_stat_ret"", null, ""apr_stat_arg_ret"", ""apr_psprintf_ret""]"
2096,1,[null],"[""APLOGNO_ret"", null, null, ""apr_pool_cleanup_register_arg""]"
2097,1,"[""ap_getword_arg""]","[""ap_getword_ret"", ""ap_add_input_filter_arg"", ""ap_add_input_filter_arg"", ""ap_add_input_filter_arg"", null]"
2638,2,"[""apr_socket_addr_get_ret"", ""apr_socket_addr_get_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_socket_addr_get_ret"", ""server_rec""]"
2098,1,"[""apr_socket_opt_set_ret"", null, ""apr_socket_opt_set_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_socket_opt_set_ret"", ""conn_rec""]"
2099,1,"[""apr_socket_timeout_set_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_socket_timeout_set_ret"", ""conn_rec""]"
2100,1,"[""ap_server_root_relative_arg""]","[""apr_file_open_stdout_arg_ret"", ""ap_server_root_relative_ret""]"
2101,1,"[""apr_table_get_ret""]","[""ap_mpm_dump_pidfile_arg_ret"", ""apr_table_get_arg_ret"", ""apr_table_get_ret""]"
