commit_sha,commit_message,file_name,change_type,log_statement,old_log_loc,old_store_name,new_log_loc,new_store_name
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/cookie.c,-,"fprintf(out, ""%s\n"", format_ptr);",1288,/data/download/CMake/CMake/Kitware_CMake_128_old.cpp,1309,/data/download/CMake/CMake/Kitware_CMake_128_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/cookie.c,+,"fprintf(out, ""#\n# Fatal libcurl error\n"");",1290,/data/download/CMake/CMake/Kitware_CMake_128_old.cpp,1314,/data/download/CMake/CMake/Kitware_CMake_128_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/cookie.c,+,"fprintf(out, ""%s\n"", format_ptr);",1291,/data/download/CMake/CMake/Kitware_CMake_128_old.cpp,1319,/data/download/CMake/CMake/Kitware_CMake_128_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/curl_gssapi.c,-,"snprintf(buf, sizeof(buf), ""%s"", prefix);",100,/data/download/CMake/CMake/Kitware_CMake_129_old.cpp,87,/data/download/CMake/CMake/Kitware_CMake_129_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/curl_gssapi.c,-,"snprintf(buf + len, sizeof(buf) - len,",110,/data/download/CMake/CMake/Kitware_CMake_129_old.cpp,94,/data/download/CMake/CMake/Kitware_CMake_129_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/curl_gssapi.c,+,"len += snprintf(buf + len, GSS_LOG_BUFFER_LEN - len,",113,/data/download/CMake/CMake/Kitware_CMake_129_old.cpp,95,/data/download/CMake/CMake/Kitware_CMake_129_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/curl_sasl.c,-,"snprintf((char *)&dest[i*2], 3, ""%02x"", source[i]);",169,/data/download/CMake/CMake/Kitware_CMake_130_old.cpp,72,/data/download/CMake/CMake/Kitware_CMake_130_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/curl_sasl.c,-,"return aprintf(""%s/%s"", service, host);",278,/data/download/CMake/CMake/Kitware_CMake_130_old.cpp,72,/data/download/CMake/CMake/Kitware_CMake_130_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/curl_sasl.c,-,response = aprintf(,475,/data/download/CMake/CMake/Kitware_CMake_130_old.cpp,72,/data/download/CMake/CMake/Kitware_CMake_130_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/curl_sasl.c,-,"snprintf(cnonce, sizeof(cnonce), ""%08x%08x%08x%08x"",",637,/data/download/CMake/CMake/Kitware_CMake_130_old.cpp,72,/data/download/CMake/CMake/Kitware_CMake_130_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/curl_sasl.c,-,"snprintf(&HA1_hex[2 * i], 3, ""%02x"", digest[i]);",670,/data/download/CMake/CMake/Kitware_CMake_130_old.cpp,72,/data/download/CMake/CMake/Kitware_CMake_130_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/curl_sasl.c,-,"snprintf(&HA2_hex[2 * i], 3, ""%02x"", digest[i]);",693,/data/download/CMake/CMake/Kitware_CMake_130_old.cpp,72,/data/download/CMake/CMake/Kitware_CMake_130_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/curl_sasl.c,-,"snprintf(&resp_hash_hex[2 * i], 3, ""%02x"", digest[i]);",723,/data/download/CMake/CMake/Kitware_CMake_130_old.cpp,72,/data/download/CMake/CMake/Kitware_CMake_130_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/curl_sasl.c,-,"response = aprintf(""username=\""%s\"",realm=\""%s\"",nonce=\""%s\"",""",726,/data/download/CMake/CMake/Kitware_CMake_130_old.cpp,72,/data/download/CMake/CMake/Kitware_CMake_130_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/curl_sasl.c,-,"snprintf(cnoncebuf, sizeof(cnoncebuf), ""%08x%08x%08x%08x"",",922,/data/download/CMake/CMake/Kitware_CMake_130_old.cpp,72,/data/download/CMake/CMake/Kitware_CMake_130_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/curl_sasl.c,-,"aprintf(""%s:%s:%s"", userp, digest->realm, passwdp);",946,/data/download/CMake/CMake/Kitware_CMake_130_old.cpp,72,/data/download/CMake/CMake/Kitware_CMake_130_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/curl_sasl.c,-,"tmp = aprintf(""%s:%s:%s"", ha1, digest->nonce, digest->cnonce);",957,/data/download/CMake/CMake/Kitware_CMake_130_old.cpp,72,/data/download/CMake/CMake/Kitware_CMake_130_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/curl_sasl.c,-,"md5this = (unsigned char *)aprintf(""%s:%s"", request, uripath);",980,/data/download/CMake/CMake/Kitware_CMake_130_old.cpp,72,/data/download/CMake/CMake/Kitware_CMake_130_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/curl_sasl.c,-,"aprintf(""%s:%s"", md5this, ""d41d8cd98f00b204e9800998ecf8427e"");",986,/data/download/CMake/CMake/Kitware_CMake_130_old.cpp,72,/data/download/CMake/CMake/Kitware_CMake_130_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/curl_sasl.c,-,"md5this = (unsigned char *)aprintf(""%s:%s:%08x:%s:%s:%s"",",1000,/data/download/CMake/CMake/Kitware_CMake_130_old.cpp,72,/data/download/CMake/CMake/Kitware_CMake_130_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/curl_sasl.c,-,"md5this = (unsigned char *)aprintf(""%s:%s:%s"",",1009,/data/download/CMake/CMake/Kitware_CMake_130_old.cpp,72,/data/download/CMake/CMake/Kitware_CMake_130_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/curl_sasl.c,-,"response = aprintf(""username=\""%s\"", """,1041,/data/download/CMake/CMake/Kitware_CMake_130_old.cpp,72,/data/download/CMake/CMake/Kitware_CMake_130_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/curl_sasl.c,-,"response = aprintf(""username=\""%s\"", """,1064,/data/download/CMake/CMake/Kitware_CMake_130_old.cpp,72,/data/download/CMake/CMake/Kitware_CMake_130_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/curl_sasl.c,-,"tmp = aprintf(""%s, opaque=\""%s\"""", response, digest->opaque);",1082,/data/download/CMake/CMake/Kitware_CMake_130_old.cpp,72,/data/download/CMake/CMake/Kitware_CMake_130_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/curl_sasl.c,-,"tmp = aprintf(""%s, algorithm=\""%s\"""", response, digest->algorithm);",1092,/data/download/CMake/CMake/Kitware_CMake_130_old.cpp,72,/data/download/CMake/CMake/Kitware_CMake_130_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/curl_sasl.c,-,"xoauth = aprintf(""user=%s\1auth=Bearer %s\1\1"", user, bearer);",1181,/data/download/CMake/CMake/Kitware_CMake_130_old.cpp,72,/data/download/CMake/CMake/Kitware_CMake_130_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/file.c,-,"snprintf(buf, BUFSIZE-1,",491,/data/download/CMake/CMake/Kitware_CMake_131_old.cpp,489,/data/download/CMake/CMake/Kitware_CMake_131_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/file.c,+,"snprintf(buf, BUFSIZE-1,",505,/data/download/CMake/CMake/Kitware_CMake_131_old.cpp,495,/data/download/CMake/CMake/Kitware_CMake_131_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/ftp.c,-,"cmd = aprintf( ""%s%s%s"",",1516,/data/download/CMake/CMake/Kitware_CMake_132_old.cpp,1527,/data/download/CMake/CMake/Kitware_CMake_132_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/ftp.c,+,"cmd = aprintf(""%s%s%s"",",1522,/data/download/CMake/CMake/Kitware_CMake_132_old.cpp,1527,/data/download/CMake/CMake/Kitware_CMake_132_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/http_proxy.c,-,"aprintf(""%s%s%s:%hu"", conn->bits.ipv6_ip?""["":"""",",158,/data/download/CMake/CMake/Kitware_CMake_133_old.cpp,166,/data/download/CMake/CMake/Kitware_CMake_133_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/http_proxy.c,+,"aprintf(""%s%s%s:%hu"", ipv6_ip?""["":"""", hostname, ipv6_ip?""]"":"""",",160,/data/download/CMake/CMake/Kitware_CMake_133_old.cpp,173,/data/download/CMake/CMake/Kitware_CMake_133_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/idn_win32.c,-,"wprintf(L""ERROR %d converting to Punycode\n"", GetLastError());",76,/data/download/CMake/CMake/Kitware_CMake_134_old.cpp,78,/data/download/CMake/CMake/Kitware_CMake_134_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/idn_win32.c,-,"wprintf(L""ERROR %d converting to Punycode\n"", GetLastError());",96,/data/download/CMake/CMake/Kitware_CMake_134_old.cpp,94,/data/download/CMake/CMake/Kitware_CMake_134_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/sendf.c,-,"void Curl_failf(struct SessionHandle *data, const char *fmt, ...)",143,/data/download/CMake/CMake/Kitware_CMake_135_old.cpp,228,/data/download/CMake/CMake/Kitware_CMake_135_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/sendf.c,+,"void Curl_failf(struct Curl_easy *data, const char *fmt, ...)",144,/data/download/CMake/CMake/Kitware_CMake_135_old.cpp,228,/data/download/CMake/CMake/Kitware_CMake_135_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/sendf.h,-,"void Curl_failf(struct SessionHandle *, const char *fmt, ...);",30,/data/download/CMake/CMake/Kitware_CMake_136_old.cpp,29,/data/download/CMake/CMake/Kitware_CMake_136_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/sendf.h,+,"void Curl_failf(struct Curl_easy *, const char *fmt, ...);",31,/data/download/CMake/CMake/Kitware_CMake_136_old.cpp,30,/data/download/CMake/CMake/Kitware_CMake_136_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/ssh.c,+,"char *tmp = aprintf(""statvfs:\n""",1611,/data/download/CMake/CMake/Kitware_CMake_137_old.cpp,1655,/data/download/CMake/CMake/Kitware_CMake_137_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/strerror.c,-,"snprintf(txtbuf, sizeof(txtbuf), ""%s (0x%04X%04X)"",",1081,/data/download/CMake/CMake/Kitware_CMake_138_old.cpp,1088,/data/download/CMake/CMake/Kitware_CMake_138_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/strerror.c,+,"snprintf(txtbuf, sizeof(txtbuf), ""%s (0x%08X)"", txt, err);",1083,/data/download/CMake/CMake/Kitware_CMake_138_old.cpp,1088,/data/download/CMake/CMake/Kitware_CMake_138_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/tftp.c,-,"snprintf(buf, sizeof(buf), ""%"" CURL_FORMAT_CURL_OFF_T,",499,/data/download/CMake/CMake/Kitware_CMake_139_old.cpp,497,/data/download/CMake/CMake/Kitware_CMake_139_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/tftp.c,-,"snprintf( buf, sizeof(buf), ""%d"", state->requested_blksize );",510,/data/download/CMake/CMake/Kitware_CMake_139_old.cpp,497,/data/download/CMake/CMake/Kitware_CMake_139_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/tftp.c,-,"snprintf( buf, sizeof(buf), ""%d"", state->retry_time);",518,/data/download/CMake/CMake/Kitware_CMake_139_old.cpp,497,/data/download/CMake/CMake/Kitware_CMake_139_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/tftp.c,+,"snprintf(buf, sizeof(buf), ""%"" CURL_FORMAT_CURL_OFF_T,",524,/data/download/CMake/CMake/Kitware_CMake_139_old.cpp,501,/data/download/CMake/CMake/Kitware_CMake_139_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/tftp.c,+,"snprintf(buf, sizeof(buf), ""%d"", state->requested_blksize);",524,/data/download/CMake/CMake/Kitware_CMake_139_old.cpp,512,/data/download/CMake/CMake/Kitware_CMake_139_new.cpp
202adcfe056681109fe61569ecdb3bd69f0b4f97,"curl 2016-08-03 (f2cb3a01)

Code extracted from:

    https://github.com/bagder/curl.git

at commit f2cb3a01192d36395d16acec6cdb93446ca6fd45 (curl-7_50_1).",lib/tftp.c,+,"snprintf(buf, sizeof(buf), ""%d"", state->retry_time);",524,/data/download/CMake/CMake/Kitware_CMake_139_old.cpp,520,/data/download/CMake/CMake/Kitware_CMake_139_new.cpp
b1883bc8b7bd4211037bcc181edffdcce646f43a,"Merge topic 'try_compile-config-flags'

d582c23a try_compile: Add policy CMP0066 to honor CMAKE_<LANG>_FLAGS_<CONFIG>",Source/cmCoreTryCompile.cxx,+,"fprintf(fout, ""set(%s %s)\n"", langFlagsCfg.c_str(),",337,/data/download/CMake/CMake/Kitware_CMake_142_old.cpp,368,/data/download/CMake/CMake/Kitware_CMake_142_new.cpp
d582c23a47ceef09e80435d6b986e3938f7f1521,"try_compile: Add policy CMP0066 to honor CMAKE_<LANG>_FLAGS_<CONFIG>

In the `try_compile` source file signature we propagate the caller's
value of `CMAKE_<LANG>_FLAGS` into the test project.  Extend this to
propagate `CMAKE_<LANG>_FLAGS_<CONFIG>` too instead of always using the
default value in the test project.  This will be useful, for example, to
allow the MSVC runtime library to be changed (e.g. `-MDd` => `-MTd`).
However, some projects may currently depend on this not being done,
so we need to activate the behavior using a policy.

This change was originally made by commit v3.6.0-rc1~160^2 (try_compile:
Honor CMAKE_<LANG>_FLAGS_<CONFIG> changes, 2016-04-11) but without the
policy and so had to be reverted during the 3.6 release candidate cycle.

Fixes #16174.",Source/cmCoreTryCompile.cxx,+,"fprintf(fout, ""set(%s %s)\n"", langFlagsCfg.c_str(),",337,/data/download/CMake/CMake/Kitware_CMake_143_old.cpp,368,/data/download/CMake/CMake/Kitware_CMake_143_new.cpp
db4ba61f3974258ad972a1594ee7b0d5b6f7a68c,"Merge topic 'revert-try_compile-config-flags'

943fe6e3 Revert ""try_compile: Honor CMAKE_<LANG>_FLAGS_<CONFIG> changes""",Source/cmCoreTryCompile.cxx,-,fprintf(,341,/data/download/CMake/CMake/Kitware_CMake_144_old.cpp,336,/data/download/CMake/CMake/Kitware_CMake_144_new.cpp
e34c5543faf33284ff9615d53fcfa5a163adf6c3,Merge branch 'revert-try_compile-config-flags' into release,Source/cmCoreTryCompile.cxx,-,fprintf(,341,/data/download/CMake/CMake/Kitware_CMake_145_old.cpp,336,/data/download/CMake/CMake/Kitware_CMake_145_new.cpp
943fe6e3b40cde7eb927bb2e2acf049fe580c188,"Revert ""try_compile: Honor CMAKE_<LANG>_FLAGS_<CONFIG> changes""

Revert commit v3.6.0-rc1~160^2 (try_compile: Honor
CMAKE_<LANG>_FLAGS_<CONFIG> changes, 2016-04-11).  The behavior it
introduced can break projects that depend on the lack of such behavior.
We will have to introduce a policy or other mechanism to enable the
behavior in a compatible way.  Simply revert it for now.

See issue #16174.",Source/cmCoreTryCompile.cxx,-,fprintf(,341,/data/download/CMake/CMake/Kitware_CMake_146_old.cpp,336,/data/download/CMake/CMake/Kitware_CMake_146_new.cpp
f91312175822e94d66a92cb919dc04096609a7a7,"Merge topic 'compiler-features'

059a6ca0 Merge branch 'unknown-aliased-target' into compiler-features
1d6909a2 use CM_NULLPTR
b4b73f56 cxx features: add check for nullptr
a7a92390 mark functions with CM_OVERRIDE
9e2d6f0c CM_OVERRIDE: mark destructor overridden in the feature test.
2ca76a66 Validate target name in ALIASED_TARGET property getter",Source/CursesDialog/cmCursesMainForm.h,-,"virtual void AddError(const char* message, const char* title);",86,/data/download/CMake/CMake/Kitware_CMake_147_old.cpp,86,/data/download/CMake/CMake/Kitware_CMake_147_new.cpp
f91312175822e94d66a92cb919dc04096609a7a7,"Merge topic 'compiler-features'

059a6ca0 Merge branch 'unknown-aliased-target' into compiler-features
1d6909a2 use CM_NULLPTR
b4b73f56 cxx features: add check for nullptr
a7a92390 mark functions with CM_OVERRIDE
9e2d6f0c CM_OVERRIDE: mark destructor overridden in the feature test.
2ca76a66 Validate target name in ALIASED_TARGET property getter",Source/CursesDialog/cmCursesMainForm.h,+,"void AddError(const char* message, const char* title) CM_OVERRIDE;",87,/data/download/CMake/CMake/Kitware_CMake_147_old.cpp,86,/data/download/CMake/CMake/Kitware_CMake_147_new.cpp
a7a92390964ea5aa7021f71ee69fcc71c4229516,mark functions with CM_OVERRIDE,Source/CursesDialog/cmCursesMainForm.h,-,"virtual void AddError(const char* message, const char* title);",86,/data/download/CMake/CMake/Kitware_CMake_148_old.cpp,86,/data/download/CMake/CMake/Kitware_CMake_148_new.cpp
a7a92390964ea5aa7021f71ee69fcc71c4229516,mark functions with CM_OVERRIDE,Source/CursesDialog/cmCursesMainForm.h,+,"void AddError(const char* message, const char* title) CM_OVERRIDE;",87,/data/download/CMake/CMake/Kitware_CMake_148_old.cpp,86,/data/download/CMake/CMake/Kitware_CMake_148_new.cpp
9cb685505ad86ecb560d1c71e7314f0ef98971f2,"Merge topic 'update-libarchive'

52f58267 Merge branch 'upstream-LibArchive' into update-libarchive
2b94d71d LibArchive 2016-06-19 (139d0576)",Utilities/cmlibarchive/libarchive/archive_read_support_format_cpio.c,+,"archive_set_error(&a->archive, ENOMEM,",404,/data/download/CMake/CMake/Kitware_CMake_149_old.cpp,405,/data/download/CMake/CMake/Kitware_CMake_149_new.cpp
9cb685505ad86ecb560d1c71e7314f0ef98971f2,"Merge topic 'update-libarchive'

52f58267 Merge branch 'upstream-LibArchive' into update-libarchive
2b94d71d LibArchive 2016-06-19 (139d0576)",Utilities/cmlibarchive/libarchive/archive_read_support_format_rar.c,+,"archive_set_error(&a->archive, ARCHIVE_ERRNO_FILE_FORMAT,",2130,/data/download/CMake/CMake/Kitware_CMake_150_old.cpp,2131,/data/download/CMake/CMake/Kitware_CMake_150_new.cpp
9cb685505ad86ecb560d1c71e7314f0ef98971f2,"Merge topic 'update-libarchive'

52f58267 Merge branch 'upstream-LibArchive' into update-libarchive
2b94d71d LibArchive 2016-06-19 (139d0576)",Utilities/cmlibarchive/libarchive/archive_read_support_format_rar.c,+,"archive_set_error(&a->archive, ARCHIVE_ERRNO_FILE_FORMAT,",2906,/data/download/CMake/CMake/Kitware_CMake_150_old.cpp,2913,/data/download/CMake/CMake/Kitware_CMake_150_new.cpp
d38fc22132db1b82fad1ef5b8a7f5e030c71a90f,Merge branch 'update-libarchive' into release,Utilities/cmlibarchive/libarchive/archive_read_support_format_cpio.c,+,"archive_set_error(&a->archive, ENOMEM,",404,/data/download/CMake/CMake/Kitware_CMake_151_old.cpp,405,/data/download/CMake/CMake/Kitware_CMake_151_new.cpp
d38fc22132db1b82fad1ef5b8a7f5e030c71a90f,Merge branch 'update-libarchive' into release,Utilities/cmlibarchive/libarchive/archive_read_support_format_rar.c,+,"archive_set_error(&a->archive, ARCHIVE_ERRNO_FILE_FORMAT,",2130,/data/download/CMake/CMake/Kitware_CMake_152_old.cpp,2131,/data/download/CMake/CMake/Kitware_CMake_152_new.cpp
