class,class_size,check,variable
2028,1,"[""mkdir_ret"", null, null]","[""set_outdir_ret""]"
2029,1,"[""strbuf_read_file_ret""]","[""OPT_FILENAME_arg_ret""]"
2030,1,"[""open_next_file_ret"", ""OPT_BOOL_arg_ret""]",[]
2031,1,"[""log_tree_commit_arg_ret"", null]","[""log_tree_commit_arg_ret"", null, null, null, ""log_tree_commit_arg_ret"", null]"
2032,1,"[""int""]","[""find_unique_abbrev_ret"", ""FILE"", ""char""]"
2033,1,"[""int""]","[""find_unique_abbrev_ret"", ""FILE"", ""char"", ""pp_commit_easy_arg_ret"", ""pp_commit_easy_arg_ret""]"
2034,1,"[""branch_get_upstream_ret""]",[null]
3031,2,"[""add_pending_commit_ret""]","[""add_pending_commit_arg_ret""]"
2035,1,"[""add_pending_commit_ret"", ""add_pending_commit_arg_ret""]","[""add_pending_commit_arg_ret""]"
2036,1,"[""char"", ""size_t""]","[""char"", ""size_t""]"
2037,1,"[""int"", ""char"", ""size_t""]",[]
2038,1,"[""remote_has_url_ret""]","[""remote_has_url_arg_ret"", ""remote_get_arg_ret""]"
2039,1,"[""transport_refs_pushed_ret"", ""send_pack_ret""]",[null]
2040,1,"[""int"", null]","[""strcmp_arg""]"
2041,1,"[""int"", ""strcmp_arg""]","[""strcmp_arg_ret""]"
2042,1,"[""get_remote_ref_ret""]",[]
2043,1,"[""check_connected_ret""]","[""xstrdup_ret""]"
2044,1,"[""int"", null]","[""check_connected_arg_ret"", null, ""check_connected_arg_ret"", null, null, ""check_connected_arg_ret"", null]"
2045,1,"[""check_connected_arg_ret"", null, null, null]","[""oid_to_hex_ret"", ""fopen_ret"", ""char"", ""strbuf_addf_arg_ret"", null]"
2046,1,"[""strncmp_arg_ret"", ""int""]","[""fopen_ret""]"
2047,1,"[null, null]","[null, ""strlen_ret"", ""strncmp_arg_ret""]"
2048,1,[null],"[null, ""format_display_arg_ret"", null]"
2049,1,[null],"[""warn_dangling_symref_arg"", ""strlen_ret"", ""strncmp_arg_ret""]"
2050,1,[null],"[""warn_dangling_symref_arg"", ""format_display_arg_ret"", null]"
2051,1,"[""strcmp_ret"", "" struct ref"", null]","[""branch_get_ret"", null]"
2052,1,"[""transport_set_option_ret""]","[""transport_set_option_arg_ret"", ""transport_set_option_arg_ret"", ""transport_set_option_arg_ret"", null]"
2053,1,"[""transport_set_option_ret""]","[""transport_set_option_arg_ret"", ""transport_set_option_arg_ret"", null]"
2054,1,"[""get_ref_map_arg"", null, ""get_ref_map_arg"", null]","[""get_ref_map_arg"", null]"
2055,1,[null],"[""argv_array_push_arg_ret""]"
2056,1,"[""run_command_v_opt_ret""]","[""argv_array_push_arg_ret""]"
2057,1,"[""prepare_transport_arg""]",[]
2058,1,"[""xstrfmt_arg""]",[]
2059,1,"[""atoi_arg""]",[]
2060,1,"[""xstrfmt_ret""]",[]
2061,1,"[""is_repository_shallow_ret""]",[]
2062,1,"[""atoi_ret"", ""xstrfmt_ret""]","[""xstrfmt_ret""]"
2063,1,"[""add_remote_or_group_ret""]","[""fetch_one_arg_ret"", ""int""]"
2064,1,"[""strtoul_arg_ret"", ""strtoul_arg_ret"", ""strtoul_arg_ret"", ""strtoul_arg_ret""]","[""char""]"
2065,1,"[""get_sha1_hex_ret"", ""strchr_ret"", ""char"", ""size_t"", ""strchr_ret"", ""strchr_ret""]","[""char""]"
2066,1,"[""type_from_string_ret"", ""object_type_ret""]","[""strbuf_detach_ret"", ""type_from_string_arg_ret"", ""object_type_ret""]"
2067,1,"[""int""]","[""sha1_to_hex_ret"", ""strbuf_detach_ret""]"
2068,1,"[""sha1_object_info_ret"", ""object_type_ret""]","[""sha1_to_hex_ret"", ""strbuf_detach_ret"", ""sha1_object_info_ret"", ""object_type_ret""]"
2069,1,"[""getline_fn_arg_ret"", null]",[]
2070,1,"[""read_sha1_file_ret""]","[""oid_to_hex_ret"", ""convert_to_working_tree_arg""]"
3033,2,"[""sha1_object_info_extended_ret""]",[]
2071,1,"[""strbuf_release_arg"", null]","[""strbuf_release_arg"", ""filter_object_arg""]"
2072,1,"[""int""]","[""filter_object_arg""]"
2073,1,"[""filter_object_arg""]","[""get_sha1_with_context_arg_ret""]"
2074,1,"[""filter_object_arg_ret""]","[""get_sha1_with_context_arg_ret""]"
2075,1,"[""sha1_object_info_ret""]","[""get_sha1_with_context_arg_ret""]"
2076,1,"[""read_sha1_file_ret""]","[""get_sha1_with_context_arg_ret""]"
2077,1,"[""skip_prefix_ret"", ""get_oid_hex_ret""]","[""oid_to_hex_ret""]"
2078,1,"[""int""]","[""read_object_with_reference_arg_ret""]"
2079,1,"[""read_object_with_reference_ret""]","[""get_sha1_with_context_arg_ret""]"
2080,1,"[""is_atom_ret""]","[""int"", ""is_atom_arg_ret""]"
2081,1,"[""fwrite_ret"", ""write_or_die_arg""]",[]
2082,1,"["" struct expand_data"", null]","[""oid_to_hex_ret""]"
2083,1,"[""filter_object_ret""]","[""oid_to_hex_ret"", "" struct expand_data"", null]"
2084,1,"[""read_sha1_file_ret""]","[""oid_to_hex_ret"", "" struct expand_data"", null]"
2085,1,"[""batch_write_arg"", null]","[""batch_write_arg"", null]"
2086,1,"[""stream_blob_to_fd_ret""]","[""oid_to_hex_ret""]"
2087,1,"[""read_sha1_file_arg_ret"", "" struct expand_data"", ""read_sha1_file_arg_ret""]","[""oid_to_hex_ret""]"
2088,1,"["" struct expand_data"", null, null, ""read_sha1_file_arg_ret"", "" struct expand_data"", ""read_sha1_file_arg_ret""]","[""oid_to_hex_ret""]"
2089,1,"[""sha1_object_info_extended_ret"", ""strbuf_expand_arg"", null]","[""oid_to_hex_ret"", ""char"", ""char""]"
2090,1,"[""get_sha1_with_context_ret"", null]","[""get_sha1_with_context_arg_ret""]"
3034,3,"[""get_sha1_with_context_ret"", null]","[""strlen_ret"", null, null, ""get_sha1_with_context_arg_ret""]"
2091,1,"[""get_sha1_with_context_ret""]","[""get_sha1_with_context_ret""]"
2092,1,"[""get_sha1_with_context_arg_ret"", null]","[null, null, ""get_sha1_with_context_arg_ret"", null, null, ""get_sha1_with_context_arg_ret"", null, null]"
2093,1,"[""batch_objects_arg"", null, ""batch_objects_arg"", null]",[]
2094,1,"[""OPT_STRING_arg_ret"", ""OPT_CMDMODE_arg_ret"", ""OPT_CMDMODE_arg_ret""]",[]
2095,1,"[""OPT_STRING_arg_ret"", ""batch_objects_arg"", null]",[]
2096,1,"[""OPT_BOOL_arg_ret"", ""OPT_CMDMODE_arg_ret"", ""OPT_CMDMODE_arg_ret""]",[]
2097,1,"[""remove_dirs_arg""]","[""remove_dirs_arg"", ""quote_path_relative_arg_ret"", null]"
2098,1,"[""int"", ""int""]","[""int"", ""string_list_append_arg_ret"", null, ""int"", null]"
3035,2,"["" struct menu_stuff"", null]",[]
2099,1,"[""atoi_ret"", ""find_unique_ret"", ""atoi_ret"", ""find_unique_arg_ret"", ""int"", ""find_unique_ret"", ""atoi_ret"", ""int"", ""find_unique_ret"", ""atoi_ret""]","[""strbuf_remove_arg_ret"", null]"
2100,1,"["" struct menu_opts"", null]","[""clean_get_color_ret"", ""clean_get_color_ret""]"
2101,1,"["" struct menu_opts"", null]","[""clean_get_color_ret"", ""clean_get_color_ret"", "" struct menu_opts"", null, ""prompt_help_cmd_arg""]"
2102,1,"[""int""]","[""strbuf_split_max_arg_ret"", null]"
2103,1,"[""int""]","[""quote_path_relative_ret""]"
2104,1,"[""lstat_ret""]","[""dir_path_match_arg_ret"", null]"
2105,1,"[""remove_dirs_arg_ret"", ""OPT__QUIET_arg_ret""]","[""OPT__DRY_RUN_arg_ret"", ""quote_path_relative_ret""]"
2106,1,"[""OPT__QUIET_arg_ret""]","[""OPT__DRY_RUN_arg_ret"", ""quote_path_relative_ret""]"
2107,1,"[null, null]","[""prune_worktree_arg_ret"", null]"
2108,1,"[""file_exists_ret"", ""is_empty_dir_ret""]","[""is_empty_dir_arg_ret""]"
2109,1,"[""safe_create_leading_directories_const_ret""]","[""git_path_buf_arg_ret"", null]"
2110,1,"[""mkdir_ret""]","[""strbuf_addf_arg_ret"", null]"
2111,1,"[""safe_create_leading_directories_const_ret""]","[null, ""xstrdup_arg_ret"", ""write_file_arg_ret""]"
2112,1,"[""memset_arg_ret"", null, ""memset_arg_ret"", null, ""OPT_STRING_arg_ret""]",[]
3038,3,"["" struct worktree"", null]",[]
2113,1,"["" struct worktree"", null]","[""sha1_to_hex_ret""]"
2114,1,"["" struct worktree"", null]","["" struct worktree"", null]"
3039,2,"[""find_worktree_ret""]","[""parse_options_arg_ret""]"
3040,2,"[""is_main_worktree_ret""]",[]
2115,1,"[""is_worktree_locked_ret""]","[""parse_options_arg_ret"", ""is_worktree_locked_ret""]"
3041,2,"[""is_worktree_locked_ret""]","[""parse_options_arg_ret""]"
2116,1,[null],"[""git_attr_name_ret"", ""quote_c_style_arg"", ""ATTR_UNSET_arg_ret""]"
2117,1,[null],"[""git_attr_name_ret"", ""ATTR_UNSET_arg_ret""]"
2118,1,"[""git_check_attr_ret""]",[]
3196,4,"[""int"", ""parse_options_ret""]",[]
2119,1,"[""git_attr_ret""]","[""parse_options_arg_ret"", ""int""]"
2120,1,"["" struct unpack_trees_options"", "" struct dir_struct""]",[]
2121,1,"[""ce_stage_arg""]",[]
2122,1,"[""ce_stage_arg"", "" struct unpack_trees_options"", null]",[]
2123,1,"[""ce_stage_arg""]","[""ce_stage_ret"", ""oid_to_hex_ret"", ""ce_stage_arg_ret"", null, ""ce_stage_arg_ret"", null]"
2124,1,"[""memset_arg_ret"", null, ""memset_arg_ret"", null, ""int""]",[]
2125,1,"[""read_cache_unmerged_ret"", ""memset_arg_ret"", null, ""memset_arg_ret"", null]",[]
2126,1,"[""list_tree_ret""]","[""get_oid_arg_ret""]"
2127,1,"[""unpack_trees_arg"", ""OPT_BOOL_arg_ret"", ""memset_arg_ret"", null]",[]
2128,1,"[""unpack_trees_arg"", ""OPT_BOOL_arg_ret""]",[]
3043,2,"[""memset_arg_ret"", null, ""memset_arg_ret"", null]",[]
2129,1,"[""memset_arg_ret"", null, ""memset_arg_ret"", null, ""memset_arg_ret"", null]","[""memset_arg_ret"", null]"
2130,1,"[""run_command_ret""]","[""strbuf_addstr_arg_ret"", null]"
2131,1,"[""int""]","[""strbuf_addstr_arg_ret"", null]"
2132,1,"[""strcmp_ret"", ""strcmp_arg_ret"", ""strcmp_arg_ret""]",[]
2133,1,"[""git_config_bool_or_int_arg_ret"", ""git_config_bool_or_int_ret""]","[""git_config_bool_or_int_arg_ret"", ""git_config_bool_or_int_arg_ret""]"
2134,1,"[""handle_line_ret""]","[""int"", ""strlen_ret"", ""handle_line_arg_ret""]"
3044,2,"[""fopen_ret""]","[""fopen_arg_ret""]"
2135,1,"[""strcmp_ret""]","[""setup_rerere_arg_ret"", null, ""int"", null]"
2136,1,"[""rerere_remaining_arg_ret"", null, ""int"", null, null]","[""rerere_remaining_arg_ret"", null, ""int"", null]"
2137,1,"[""diff_two_ret"", ""rerere_path_ret""]","[""rerere_path_ret""]"
2138,1,"[""strtol_arg_ret"", "" struct replay_opts"", null]","["" struct option""]"
2139,1,"[""va_arg_ret""]","[""char"", ""va_arg_ret"", ""va_start_arg_ret""]"
3045,2,"[""run_sequencer_ret""]",[]
2140,1,"[""strip_suffix_mem_arg_ret"", ""strip_suffix_mem_arg_ret"", ""strip_suffix_mem_arg_ret""]",[]
2141,1,"[""int""]","[""compute_alternate_path_arg_ret"", null]"
2142,1,"[""int""]","[null, "" struct string_list_item"", null, ""compute_alternate_path_arg_ret"", null]"
2143,1,"[""normalize_path_copy_ret""]","[""mkpathdup_arg_ret"", ""strbuf_getline_arg_ret"", null]"
2144,1,"[""opendir_ret""]","[""strbuf_addch_arg"", ""stat_arg""]"
2145,1,"[null, null]","[""strbuf_addch_arg"", ""stat_arg""]"
2146,1,"[""stat_ret""]","[""strbuf_addch_arg"", ""stat_arg_ret""]"
2147,1,"[""S_ISDIR_ret""]","[""strbuf_addch_arg"", ""stat_arg_ret""]"
2148,1,"[""stat_ret""]","[""strbuf_addstr_arg_ret"", ""stat_arg_ret""]"
2149,1,"[""unlink_ret"", null, null]","[""copy_alternates_arg_ret"", ""stat_arg_ret""]"
2150,1,[null],"[""copy_alternates_arg_ret"", ""stat_arg_ret""]"
2151,1,"[""copy_file_with_time_ret""]","[""copy_alternates_arg_ret"", ""stat_arg_ret""]"
2152,1,"[""copy_ref_ret"", null]",[null]
3046,2,"[""ref_transaction_create_ret""]","[""ref_transaction_create_arg_ret"", null]"
2153,1,"[""initial_ref_transaction_commit_ret""]","[""initial_ref_transaction_commit_arg_ret"", null]"
2154,1,"[""check_connected_ret""]",[]
2155,1,"[""create_symref_ret""]","[""strbuf_addstr_arg_ret"", null]"
2156,1,"[""unpack_trees_ret""]",[]
2157,1,"[""git_config_parse_parameter_ret""]",[]
3081,3,"[""run_command_v_opt_ret""]",[]
2158,1,"[""unlink_ret"", null, null]",[]
2159,1,"[""strbuf_addf_arg""]","[""strbuf_addf_arg""]"
2160,1,"[""init_db_arg""]",[]
2161,1,"[""atoi_ret"", ""transport_set_option_arg""]","[""transport_set_option_arg""]"
2162,1,"[""is_empty_dir_ret"", ""stat_ret""]","[""is_empty_dir_arg_ret""]"
2163,1,"[""stat_ret"", ""stat_arg_ret""]","[""stat_arg_ret""]"
2164,1,"[""mkdir_ret"", ""stat_ret""]","[""mkdir_arg_ret""]"
3048,2,[null],"[null, ""mkpathdup_arg_ret""]"
3049,2,"[""transport_set_option_arg""]",[]
2165,1,"[""transport_set_option_arg"", null]",[]
2166,1,"[null, ""update_remote_refs_arg""]",[]
2167,1,"[""transport_set_verbosity_arg_ret"", null, ""update_remote_refs_arg"", ""transport_set_verbosity_arg_ret"", null]","[""transport_set_verbosity_arg_ret"", null]"
2168,1,"[""find_remote_branch_ret""]","[null, ""install_branch_config_arg""]"
2169,1,[null],"[null, ""install_branch_config_arg""]"
2170,1,"[""transport_get_remote_refs_ret""]",[]
3056,3,"[""strcmp_ret"", ""int""]","[""strcmp_arg_ret""]"
2171,1,"[""parse_object_buffer_ret""]","[null, null, ""read_sha1_file_arg_ret""]"
2172,1,"[""fwrite_ret"", ""read_sha1_file_arg_ret""]","[""oid_to_hex_ret""]"
2173,1,"[""fwrite_ret"", ""read_sha1_file_arg_ret""]",[]
2174,1,"[""quote_c_style_ret""]","[""strchr_arg_ret""]"
2175,1,"["" struct diff_queue_struct"", null, ""int"", null, null]",[]
2176,1,"["" struct diff_queue_struct"", null, ""int"", null, null, null]","["" struct diff_queue_struct"", null, ""int"", null]"
2177,1,"[""S_ISGITLINK_ret"", null]","[""sha1_to_hex_ret"", ""anonymize_sha1_ret"", "" struct diff_filespec"", null]"
2178,1,"[""S_ISGITLINK_ret"", null]","[""get_object_mark_ret"", "" struct diff_filespec"", null]"
2179,1,"["" struct diff_queue_struct"", null, ""int"", null]","["" struct diff_queue_struct"", null, ""int"", null, "" struct diff_filespec"", null, "" struct diff_filespec"", null, "" struct diff_filespec"", null, "" struct diff_filespec"", null]"
2180,1,"[""strchr_ret""]","[""int_ret"", ""strchr_arg_ret""]"
2181,1,"[""get_commit_buffer_arg_ret"", null]","[""anonymize_refname_ret""]"
2182,1,"[""get_commit_buffer_arg_ret"", null]","[""int_ret"", ""int_ret"", ""unsigned_ret"", ""strlen_ret"", ""strlen_ret"", null, ""anonymize_refname_ret"", null, ""anonymize_ident_line_arg_ret"", ""anonymize_ident_line_arg_ret"", ""strlen_arg_ret"", ""strlen_arg_ret"", ""strlen_arg_ret"", ""strlen_arg_ret""]"
3051,2,"[""int""]","[""get_object_mark_ret""]"
2183,1,"[""get_object_mark_arg"", ""read_sha1_file_arg"", null]","[""oid_to_hex_ret""]"
3052,3,"[null, null]","[""oid_to_hex_ret""]"
2184,1,"[null, null, null]","[""oid_to_hex_ret""]"
2185,1,"[""get_object_mark_arg_ret"", ""read_sha1_file_arg_ret"", null]","[""oid_to_hex_ret"", ""get_object_mark_arg_ret"", ""read_sha1_file_arg_ret""]"
2186,1,"["" struct commit"", null]","[""oid_to_hex_ret""]"
2187,1,"["" struct commit"", null]","[""int_ret"", ""starts_with_arg_ret"", ""get_object_mark_ret"", ""anonymize_ident_line_arg_ret"", ""anonymize_ident_line_arg_ret"", ""int_arg_ret"", null, ""anonymize_mem_arg_ret"", null, ""anonymize_mem_arg_ret"", ""strstr_arg_ret"", ""strstr_arg_ret""]"
2188,1,"["" struct tag""]","["" struct rev_cmdline_entry"", null]"
2189,1,"[""get_commit_ret""]","[""get_commit_arg_ret"", null, ""get_commit_arg_ret"", null, null]"
2190,1,"[""get_commit_ret"", null, null, null]","[""get_commit_ret"", null, null]"
2191,1,"[""handle_tag_arg"", null, null]","[""get_object_mark_ret"", ""anonymize_refname_ret""]"
2192,1,"[""fopen_for_writing_ret""]","[""fopen_for_writing_arg_ret""]"
2193,1,"["" struct object_decoration"", null, "" struct object_decoration"", null, null]","[""oid_to_hex_ret"", ""fopen_for_writing_ret"", null, ""ptr_to_mark_ret""]"
2194,1,"[""int""]","[""fopen_for_writing_arg_ret""]"
2195,1,"[""mark_object_arg"", null, null]","[""oid_to_hex_ret""]"
2196,1,"["" struct pll"", null]",[]
2197,1,"[""strlen_ret""]","[""strlen_arg_ret""]"
2198,1,"[""strlen_ret""]","[""strstr_arg_ret""]"
2199,1,"[""pack_list_difference_arg"", ""llist_insert_sorted_unique_arg""]",[]
2200,1,"[""get_sha1_hex_ret""]",[null]
2201,1,[null],"[""pack_list_size_ret"", null, null, null]"
2202,1,[null],"[null, "" struct pack_list"", null, null]"
2203,1,[null],"[""get_pack_redundancy_ret"", ""pack_set_bytecount_ret"", null, null, null, null, null]"
2204,1,[null],"[null, null, null, null, null]"
2205,1,[null],"[""sha1_pack_index_name_ret"", ""pack_list_difference_ret"", null, null]"
2206,1,[null],"[""pack_set_bytecount_ret"", null, null, null]"
2207,1,"[""parse_merge_opt_ret""]","[""parse_merge_opt_arg_ret""]"
3053,2,"[""get_oid_ret""]","[""char"", ""int""]"
2208,1,"[""ARRAY_SIZE_ret"", ""merge_recursive_generic_arg""]","[""Q__ret"", ""ARRAY_SIZE_ret"", ""ARRAY_SIZE_ret"", null, ""char"", ""int""]"
3054,2,"[""get_oid_ret""]","[""parse_merge_opt_arg_ret"", null]"
2209,1,"[""parse_merge_opt_arg_ret"", null]","[""parse_merge_opt_arg_ret"", null, ""parse_merge_opt_arg_ret"", null]"
3055,2,"[""OPT_BOOL_arg_ret"", null]",[]
2210,1,"[""OPT_BOOL_arg_ret"", ""OPT_STRING_arg_ret"", ""OPT_BIT_arg_ret"", null]",[]
2211,1,"[""OPT_BOOL_arg_ret"", ""OPT_BIT_arg_ret"", null]",[]
2212,1,"[""strbuf_getline_lf_arg_ret"", null]",[]
2213,1,"[""string_list_append_arg_ret"", null, ""OPT__QUIET_arg_ret""]",[]
2214,1,"[""string_list_append_arg_ret"", null]","[null, ""mkpathdup_ret""]"
2215,1,"[""string_list_append_arg_ret"", null]","[null, ""string_list_append_arg_ret"", null, ""int"", null, ""string_list_append_arg_ret"", null, ""int"", null]"
2216,1,"[""remove_path_ret""]","[""remove_path_arg_ret""]"
2217,1,"[""int"", null]","[""unlink_or_warn_arg""]"
2218,1,"[""ce_stage_ret""]","[""sha1_to_hex_ret"", ""ce_stage_arg_ret"", null]"
2219,1,"[""ce_stage_ret""]","[""oid_to_hex_ret"", ""ce_stage_ret"", ""ce_stage_arg_ret"", null]"
2220,1,"[""ce_stage_ret""]","[null, ""ce_stage_arg_ret"", null]"
2221,1,"[""get_super_prefix_ret"", ""relative_path_arg""]",[]
2222,1,"[""submodule_from_path_ret""]","[""xstrdup_ret""]"
2223,1,"[""submodule_from_path_ret"", ""git_config_get_string_arg_ret""]","[""xstrdup_ret""]"
2224,1,"[""git_config_get_string_ret""]","[""strbuf_addf_arg_ret"", null]"
3057,2,"[""git_config_set_gently_ret""]","[""xstrdup_ret""]"
2225,1,"[""int""]","[null, ""submodule_from_path_ret"", null, ""git_config_set_gently_arg_ret"", ""xstrdup_ret""]"
2226,1,"[""submodule_from_path_ret"", null, null, null]","[null, ""submodule_from_path_ret"", null]"
2227,1,"[""submodule_from_path_ret""]","[""char""]"
2228,1,"[""submodule_from_path_ret""]","[""submodule_from_path_ret"", null]"
2229,1,"["" struct submodule_alternate_setup"", null, null]","["" struct submodule_alternate_setup"", null, ""compute_alternate_path_arg_ret"", null]"
2230,1,"["" struct submodule_alternate_setup"", null, null, null]","[null, "" struct submodule_alternate_setup"", null, ""compute_alternate_path_arg_ret"", null]"
2231,1,"[""clone_submodule_ret""]","[""clone_submodule_arg_ret"", ""clone_submodule_arg_ret""]"
2232,1,"[""git_pathdup_submodule_ret""]","[""git_pathdup_submodule_arg_ret""]"
2233,1,"[""parse_submodule_update_strategy_ret""]",[]
2234,1,"[""parse_submodule_update_strategy_ret""]","[null, "" struct string_list_item"", null]"
2235,1,"[""int""]","[""relative_path_ret""]"
2236,1,"[""strcmp_ret""]","[""submodule_from_path_ret"", null]"
2237,1,"[""remote_submodule_branch_ret""]","[""char""]"
2238,1,"[""remote_submodule_branch_ret""]","[""remote_submodule_branch_ret""]"
2239,1,"[""pushremote_get_ret"", ""pushremote_get_ret"", null, null]","[""parse_push_refspec_arg""]"
2240,1,"[""count_refspec_match_ret""]","["" struct refspec"", null]"
2241,1,"[""get_super_prefix_ret"", null, ""int"", null, null]","[null, ""int"", null]"
2242,1,"[""get_super_prefix_ret"", null, ""int"", null, null]","[""fn_arg_ret""]"
2243,1,"["" struct rev_list_info"", null]","[null, ""finish_commit_arg_ret"", null]"
2244,1,"["" struct rev_list_info"", null]","["" struct rev_list_info"", null, ""graph_show_commit_msg_arg""]"
2245,1,"[""get_revision_mark_arg"", null]","[""get_revision_mark_ret"", ""graph_show_commit_msg_arg""]"
2246,1,"[""get_revision_mark_arg_ret"", null, ""get_revision_mark_arg_ret"", null]","[""find_unique_abbrev_ret"", ""graph_show_commit_msg_arg""]"
2247,1,"[""get_revision_mark_arg_ret"", null, ""get_revision_mark_arg_ret"", null]","[""oid_to_hex_ret"", ""graph_show_commit_msg_arg""]"
2248,1,"[""get_revision_mark_arg_ret"", null]","[""oid_to_hex_ret""]"
2249,1,"[""get_revision_mark_arg_ret"", null, null]","[""oid_to_hex_ret""]"
2250,1,"[""get_revision_mark_arg_ret"", null, null]",[null]
2251,1,"[""has_object_file_ret"", "" struct object"", null, null]","[""oid_to_hex_ret""]"
2252,1,"[""int"", ""filter_skipped_arg_ret""]",[]
3058,2,"[""int"", ""filter_skipped_arg_ret""]","[""int""]"
2253,1,"[""int"", ""filter_skipped_arg_ret""]","[""estimate_bisect_steps_arg"", ""int""]"
2254,1,"[""int"", ""filter_skipped_arg_ret""]","[""estimate_bisect_steps_arg""]"
2255,1,"[""int"", ""filter_skipped_arg_ret""]","[""estimate_bisect_steps_ret""]"
2256,1,"[""test_bitmap_walk_arg_ret"", null]",[]
2257,1,"[""prepare_bitmap_walk_ret""]","[""count_bitmap_commit_list_arg_ret""]"
2258,1,"[""traverse_commit_list_arg_ret"", null, ""traverse_commit_list_arg_ret"", null]","[""traverse_commit_list_arg_ret"", null, ""traverse_commit_list_arg_ret"", null, ""traverse_commit_list_arg_ret"", null]"
2259,1,"[""traverse_commit_list_arg_ret"", null]","[""traverse_commit_list_arg_ret"", null, ""traverse_commit_list_arg_ret"", null]"
2260,1,"[""traverse_commit_list_arg_ret"", null]","[""traverse_commit_list_arg_ret"", null, ""traverse_commit_list_arg_ret"", null, ""traverse_commit_list_arg_ret"", null]"
2261,1,"[""traverse_commit_list_arg_ret"", null, ""traverse_commit_list_arg_ret"", null]","[""traverse_commit_list_arg_ret"", null, ""traverse_commit_list_arg_ret"", null]"
2262,1,"[""stat_ret""]","[null, null]"
2263,1,"[""rmdir_ret""]","[""rmdir_arg_ret""]"
2264,1,"[""mkdtemp_ret""]",[]
2265,1,"[""mkdtemp_ret""]","[""fputc_arg"", ""xgetcwd_ret""]"
3202,5,"[""match_stat_data_ret""]","[""fputc_arg""]"
2266,1,"[""match_stat_data_ret""]",[null]
2267,1,"[""rmdir_ret""]","[""strbuf_addstr_arg_ret"", null]"
2268,1,"[""rmdir_ret""]",[null]
3059,2,[null],"[""remove_file_from_cache_arg""]"
3092,3,"[""remove_file_from_cache_ret""]","[""remove_file_from_cache_arg_ret""]"
2269,1,"[""add_cache_entry_ret""]","[""index_path_arg_ret""]"
2270,1,"[""has_symlink_leading_path_ret""]","[""has_symlink_leading_path_arg_ret""]"
2271,1,"[""remove_file_from_cache_ret"", null]","[""remove_file_from_cache_arg_ret""]"
2272,1,"[""add_cache_entry_ret""]","[""memcpy_arg_ret""]"
3060,2,"[""verify_path_ret""]","[null, ""verify_path_arg_ret""]"
3061,2,"[""mark_ce_flags_ret""]","[""mark_ce_flags_arg_ret""]"
2273,1,"[""process_path_ret""]","[""process_path_arg_ret""]"
2274,1,"[""remove_file_from_cache_ret""]","[""strchr_arg_ret""]"
3062,2,"[""add_cacheinfo_ret""]","[""add_cacheinfo_arg_ret""]"
2275,1,"[""add_cacheinfo_ret""]","[""getline_fn_arg_ret"", ""getline_fn_arg_ret""]"
3063,2,"[""char""]","[""get_tree_entry_arg_ret"", ""char""]"
2276,1,"[""ce_namelen_ret"", ""memcmp_ret"", ""strlen_ret""]","[null, ""memcmp_arg_ret""]"
2277,1,"[""oidcmp_ret"", ""read_one_ent_ret"", null, ""read_one_ent_ret"", null]","[null, ""read_one_ent_arg_ret""]"
3064,2,"[""add_cache_entry_ret""]","[""remove_file_from_cache_arg_ret""]"
2278,1,"[""read_ref_ret""]",[null]
2279,1,"[""char"", ""char"", ""char"", ""char""]",[]
2280,1,"["" struct parse_opt_ctx_t"", null]",[]
2281,1,"[""strtoul_ui_ret"", ""get_oid_hex_ret"", ""add_cacheinfo_ret""]","["" struct parse_opt_ctx_t"", null]"
3065,2,"["" struct parse_opt_ctx_t"", null]","["" struct option"", null]"
2282,1,"[""parse_options_step_arg_ret"", ""parse_options_start_arg_ret""]","[""parse_options_step_arg_ret"", null]"
2283,1,"[""OPT_INTEGER_arg_ret"", null, null, ""OPT_INTEGER_arg_ret""]","[""OPT_INTEGER_arg_ret"", null, null]"
3067,2,"[""git_config_get_split_index_ret""]",[]
3068,2,"[""git_config_get_untracked_cache_ret""]",[]
2284,1,"[""OPT_SET_INT_arg_ret""]","[""OPT_SET_INT_arg_ret""]"
2285,1,"[""strtol_arg""]","[""strtol_arg""]"
3070,2,"[""get_oid_hex_arg_ret""]","[""get_oid_hex_arg_ret""]"
2286,1,"[""isdigit_ret"", ""get_oid_hex_arg_ret""]","[""get_oid_hex_arg_ret""]"
2287,1,"[""exit_arg""]","[""exit_arg""]"
2288,1,"[""safe_create_leading_directories_ret"", null, null]","[""safe_create_leading_directories_arg_ret""]"
2289,1,"[""strbuf_readlink_ret"", ""strlen_ret""]","[""strlen_arg_ret""]"
2290,1,"[""read_sha1_file_ret""]","[""oid_to_hex_ret"", ""strbuf_read_file_arg_ret""]"
2291,1,"[""mkdtemp_ret""]","[""strbuf_addf_arg""]"
2292,1,"[""starts_with_ret""]","[""N__ret""]"
3071,2,"[""checkout_path_ret""]","[""checkout_path_arg_ret""]"
2293,1,"[""ensure_leading_directories_ret""]","[""add_path_arg_ret""]"
2294,1,"[""copy_file_ret""]","[""add_path_arg_ret"", ""strbuf_addstr_arg_ret"", ""add_path_arg_ret"", ""strbuf_addstr_arg_ret""]"
2295,1,"[""hold_lock_file_for_update_ret"", ""write_locked_index_ret""]","[""strbuf_addf_arg_ret"", ""strbuf_addf_arg_ret""]"
