class,old_loc,old_log,new_log,function,function_loc,check,variable,edit,file,function,calls,types
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/pattern.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_147.cpp,"[""match_threadcomplete"", ""mutt_pattern_exec""]","[""pattern_exec_flag"", ""THREAD"", ""HEADER"", ""int"", "" struct pattern_t"", ""CONTEXT""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/pattern.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_148.cpp,"[""_"", ""mutt_error"", ""match_threadcomplete"", ""match_adrlist"", ""patmatch"", ""mutt_count_body_parts"", ""msg_search"", ""perform_and"", ""perform_or"", ""mutt_is_list_recipient"", ""match_reference"", ""mutt_is_list_cc"", ""match_user""]","[""int"", "" struct pattern_t"", ""pattern_exec_flag"", ""CONTEXT"", ""HEADER""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/pattern.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_152.cpp,"[""NONULL"", ""mutt_buffer_init"", ""option"", ""strfcpy"", ""mutt_clear_error"", ""mutt_progress_init"", ""unset_option"", ""mutt_message"", ""mutt_error"", ""FREE"", ""mutt_pattern_free"", ""mutt_get_field"", ""mutt_strcmp"", ""mutt_pattern_exec"", ""mutt_progress_update"", ""_"", ""mutt_pattern_comp"", ""imap_search"", ""safe_malloc"", ""set_option"", ""mutt_check_simple""]","[""HEADER"", ""int"", ""mutt_message"", ""mutt_error"", ""char"", ""BUFFER"", ""progress_t""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/commands.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_215.cpp,"[""NONULL"", ""mutt_message_hook"", ""snprintf"", ""memset"", ""mutt_any_key_to_continue"", ""crypt_invoke_message"", ""crypt_smime_verify_sender"", ""crypt_pgp_invoke_getkeys"", ""safe_fopen"", ""crypt_smime_getkeys"", ""keypad"", ""mutt_strcmp"", ""crypt_valid_passphrase"", ""mutt_parse_mime_message"", ""fputs"", ""query_quadoption"", ""mutt_endwin"", ""mutt_unlink"", ""option"", ""crypt_query"", ""safe_fclose"", ""mutt_pager"", ""mutt_set_flag"", ""mutt_message"", ""mutt_wait_filter"", ""km_dokey"", ""mutt_create_filter_fd"", ""mutt_copy_message"", ""mutt_make_string_info"", ""mutt_mktemp"", ""unlink"", ""mutt_system"", ""_"", ""fileno"", ""mutt_error"", ""TYPE""]","[""pid_t"", ""int"", ""mutt_error"", "" struct hdr_format_info"", ""char"", ""HEADER"", ""FILE"", ""pager_t""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/commands.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_216.cpp,"[""mutt_get_field"", ""safe_strcat"", ""mutt_window_clearline"", ""option"", ""strfcpy"", ""mutt_strwidth"", ""rfc822_write_address"", ""unset_option"", ""mutt_message"", ""mutt_error"", ""snprintf"", ""mutt_parse_adrlist"", ""mutt_sleep"", ""query_quadoption"", ""FREE"", ""mutt_format_string"", ""mutt_addrlist_to_intl"", ""mutt_bounce_message"", ""rfc822_free_address"", ""_"", ""mutt_expand_aliases""]","[""int"", ""void"", ""mutt_error"", ""char"", ""HEADER"", ""ADDRESS""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/commands.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_218.cpp,"[""crypt_valid_passphrase"", ""mutt_copy_message"", ""endwin"", ""mutt_parse_mime_message"", ""pipe_set_flags""]","[""int"", ""HEADER"", ""void"", ""FILE""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/commands.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_219.cpp,"[""mutt_message_hook"", ""fputs"", ""safe_fclose"", ""crypt_valid_passphrase"", ""mutt_wait_filter"", ""mutt_parse_mime_message"", ""mutt_create_filter"", ""pipe_msg"", ""mutt_any_key_to_continue"", ""mutt_endwin"", ""option""]","[""pid_t"", ""int"", ""char"", ""HEADER"", ""FILE"", ""mutt_perror""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/commands.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_220.cpp,"[""mutt_get_field"", ""mutt_expand_path"", ""_mutt_pipe_message"", ""option"", ""_""]","[""char"", ""HEADER"", ""void""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/commands.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_221.cpp,"[""option"", ""mutt_message"", ""quadoption"", ""_mutt_pipe_message"", ""query_quadoption"", ""_""]","[""HEADER"", ""void""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/commands.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_226.cpp,"[""mutt_is_application_smime"", ""mutt_is_application_pgp"", ""mutt_is_multipart_encrypted"", ""option""]","[""int"", ""HEADER"", ""void""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/commands.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_230.cpp,"[""NONULL"", ""strfcpy"", ""mutt_get_field"", ""mutt_free_body"", ""strlen"", ""ascii_strcasecmp"", ""snprintf"", ""mutt_free_header"", ""rfc822_cat"", ""mutt_yesorno"", ""crypt_query"", ""mutt_message"", ""FREE"", ""mutt_sleep"", ""mutt_is_message_type"", ""_"", ""mutt_free_parameter"", ""is_multipart"", ""mutt_get_parameter"", ""mutt_parse_content_type"", ""mutt_parse_part"", ""TYPE""]","[""BODY"", ""short"", ""int"", ""void"", ""char"", ""HEADER"", ""FILE"", ""size_t"", ""PARAMETER""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/commands.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_231.cpp,"[""mx_open_message"", ""mx_close_message"", ""crypt_pgp_check_traditional"", ""crypt_query"", ""mutt_parse_mime_message""]","[""int"", ""HEADER"", ""MESSAGE""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/commands.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_232.cpp,"[""_mutt_check_traditional_pgp""]","[""int"", ""HEADER""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/flags.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_233.cpp,"[""mutt_bit_isset"", ""mutt_set_header_color""]","[""int"", ""HEADER"", ""void"", ""CONTEXT""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/flags.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_235.cpp,"[""mutt_set_flag""]","[""int"", ""HEADER"", ""mutt_error"", ""THREAD""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/flags.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_236.cpp,"[""mutt_getch"", ""mutt_tag_set_flag"", ""mutt_window_clearline"", ""mutt_set_flag"", ""mutt_window_clrtoeol"", ""BEEP"", ""_""]","[""int"", ""HEADER"", ""event_t""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/mbox.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_240.cpp,"[""snprintf"", ""mutt_progress_init"", ""int"", ""ftello"", ""dprint"", ""fgets"", ""mutt_new_header"", ""rfc822_cpy_adr"", ""is_from"", ""mx_alloc_memory"", ""mutt_read_rfc822_header"", ""mutt_strcmp"", ""mutt_local_tz"", ""stat"", ""rfc822_parse_adrlist"", ""mx_update_context"", ""mutt_perror"", ""_"", ""utime"", ""fseeko"", ""mutt_progress_update"", ""time""]","[""time_t"", ""LOFF_T"", "" struct utimbuf"", ""int"", ""mutt_error"", ""char"", ""HEADER"", ""CONTEXT"", "" struct stat"", ""progress_t""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/mbox.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_241.cpp,"[""snprintf"", ""mutt_progress_init"", ""int"", ""ftello"", ""dprint"", ""fgets"", ""mutt_new_header"", ""rfc822_cpy_adr"", ""is_from"", ""mx_alloc_memory"", ""mutt_read_rfc822_header"", ""access"", ""fgetc"", ""mutt_local_tz"", ""stat"", ""rfc822_parse_adrlist"", ""mx_update_context"", ""mutt_strncmp"", ""mutt_perror"", ""_"", ""utime"", ""fseeko"", ""mutt_progress_update"", ""time""]","[""time_t"", ""LOFF_T"", "" struct utimbuf"", ""int"", ""char"", ""HEADER"", ""CONTEXT"", "" struct stat"", ""progress_t""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/mbox.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_249.cpp,[],"[""int"", ""HEADER"", ""MESSAGE"", ""CONTEXT""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/mbox.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_255.cpp,"[""strict_cmp_bodies"", ""strict_cmp_envelopes""]","[""int"", ""HEADER""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/mbox.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_260.cpp,"[""safe_fopen"", ""safe_fclose"", ""mutt_set_flag"", ""cmp_headers"", ""hash_destroy"", ""FREE"", ""mutt_free_header"", ""mutt_sort_headers"", ""mutt_clear_threads""]","[""int"", ""HEADER"", ""mutt_message"", ""short"", ""CONTEXT""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/hook.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_281.cpp,"[""mutt_buffer_init"", ""mutt_parse_rc_line"", ""mutt_error"", ""FREE"", ""mutt_sleep"", ""safe_malloc"", ""mutt_pattern_exec""]","[""HOOK"", ""int"", ""void"", ""HEADER"", ""CONTEXT"", ""BUFFER""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/hook.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_282.cpp,"[""mutt_make_string"", ""mutt_pattern_exec""]","[""HEADER"", ""int"", ""char"", ""HOOK"", ""CONTEXT"", ""size_t""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/hook.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_283.cpp,"[""mutt_safe_path"", ""mutt_addr_hook"", ""snprintf"", ""mutt_addr_is_user""]","[""int"", ""void"", ""ENVELOPE"", ""char"", ""HEADER"", ""ADDRESS"", ""size_t""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/hook.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_284.cpp,"[""NONULL"", ""option"", ""strfcpy"", ""mutt_safe_path"", ""mutt_pretty_mailbox"", ""mutt_concat_path"", ""mx_access"", ""mutt_addr_hook""]","[""void"", ""ENVELOPE"", ""char"", ""HEADER"", ""ADDRESS"", ""size_t""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/pgp.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_316.cpp,"[""safe_fopen"", ""mutt_mktemp"", ""pgp_invoke_import"", ""safe_fclose"", ""unset_option"", ""mutt_parse_mime_message"", ""pgp_valid_passphrase"", ""mutt_copy_message"", ""mutt_any_key_to_continue"", ""mutt_endwin"", ""mutt_perror"", ""set_option"", ""mutt_unlink""]","[""int"", ""HEADER"", ""void"", ""char"", ""FILE""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/pgp.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_326.cpp,"[""pgp_free_key"", ""option"", ""snprintf"", ""unset_option"", ""crypt_opportunistic_encrypt"", ""pgp_fpr_or_lkeyid"", ""crypt_pgp_void_passphrase"", ""mutt_str_replace"", ""pgp_ask_for_key"", ""_"", ""mutt_multi_choice""]","[""int"", ""HEADER"", ""char"", ""pgp_key_t""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/crypt-mod-pgp-classic.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_369.cpp,"[""pgp_send_menu""]","[""int"", ""HEADER""]"
128,-1,,"printw (""%*s"", HeaderPadding[HDR_CRYPTINFO], _(Prompts[HDR_CRYPTINFO]));",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_function_208.cpp,69,"[null, null, ""HEADER"", null, null, ""HEADER"", null, null]","[null, null]","[[], [u'printw', u'%*s', u'HeaderPadding[HDR_CRYPTINFO]', u'_', u'Prompts[HDR_CRYPTINFO]']]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/repos/mutt-1.7.2/postpone.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/mutt/gumtree/mutt_repos_function_393.cpp,"[""option"", ""mutt_set_flag"", ""mutt_menuDestroy"", ""mutt_compile_help"", ""mutt_menuLoop"", ""mutt_new_menu"", ""_""]","[""short"", ""int"", ""void"", ""MUTTMENU"", ""char"", ""HEADER""]"
