class,class_size,check,variable
911,4,[null],"["" Current buf str_ret"", ""c_str_ret""]"
746,2,"[""fopen_ret"", ""strtok_arg""]",[null]
963,30,"[""fopen_ret"", ""strtok_arg""]",[]
964,28,"[""int""]",[]
0,1,"[""fopen_ret"", ""strtok_arg""]","[""strchr_arg_ret"", ""int"", ""strlen_arg_ret"", ""strtok_ret""]"
747,2,"[""int""]","[""strlen_arg_ret""]"
748,2,"[""int""]","[""int""]"
1,1,"[""int""]","[""char""]"
2,1,"[""parse_status_line_arg_ret""]","[""parse_status_line_ret"", ""parse_status_line_arg_ret""]"
3,1,"[""strcmp_ret""]",[null]
4,1,"[""strncasecmp_ret""]","[""strncmp_arg"", null]"
944,6,"[null, null]",[]
5,1,"[null, null]","[""reset_auth_arg_ret"", null, ""char""]"
6,1,"[""int""]","[""menu_url_ret"", ""menu_url_arg_ret"", null]"
7,1,"[""int""]","[""menu_url_ret""]"
857,3,"[""strncmp_ret""]",[null]
8,1,"[""strncmp_ret""]","[""munge_action_line_ret"", null]"
9,1,"[null, null, null, null]","[""MemBuf"", ""strncasecmp_arg"", null]"
10,1,"[""strncasecmp_ret"", ""strncasecmp_ret""]","[null, null]"
749,2,[null],"[null, null]"
11,1,"[""write_ret""]","[null, null, ""debug_arg""]"
12,1,"[""FILE""]","[""FILE"", ""cfgin_arg"", ""cfgin_arg""]"
13,1,"["" std ifstream""]","[""strerror_ret"", null, ""cfgin_arg_ret""]"
14,1,"[""FILE""]","[""FILE"", ""regcomp_arg""]"
15,1,"[""regcomp_ret""]","[null, ""regcomp_arg_ret"", ""sizeof_arg""]"
16,1,"[""FILE""]","[""FILE""]"
17,1,"[""regexec_ret"", null]","[null, ""regcomp_arg_ret"", ""strcmp_arg"", null]"
18,1,"[""FILE""]","[""FILE"", null, null, ""strcmp_arg"", null, null, null, ""strcmp_arg""]"
19,1,"[""FILE""]","[""FILE"", null, null, ""int"", ""strcmp_arg"", null, null, ""int"", null, ""strcmp_arg"", null, ""int"", ""strcmp_arg""]"
20,1,"[""FILE""]","[""FILE"", null, null, ""int"", ""xstrdup_arg"", null, null, ""int"", null, ""xstrdup_arg"", null, ""int"", ""xstrdup_arg""]"
750,3,"[""FILE""]","[""FILE"", null, null, ""int"", ""strtoul_arg"", null, null, ""int"", null, ""strtoul_arg"", null, ""int"", ""strtoul_arg""]"
21,1,"[""WIFEXITED_ret""]","[""WEXITSTATUS_ret"", null, null, ""waitpid_ret""]"
22,1,"[""WIFSIGNALED_ret""]","[""WTERMSIG_ret"", ""WCOREDUMP_ret"", null, null, ""waitpid_ret"", null]"
23,1,"[""WIFEXITED_ret""]","[null, null, ""waitpid_ret"", ""waitpid_arg_ret""]"
24,1,"[""bind_ret""]","[""my_sock_ntoa_ret"", ""strerror_ret"", null]"
25,1,"[""S_ISDIR_ret"", ""stat_ret""]","[null, ""stat_arg_ret""]"
26,1,"[""S_ISDIR_ret"", ""geteuid_ret"", ""getegid_ret"", ""stat_arg_ret"", null, ""stat_arg_ret"", null, null, ""stat_arg_ret"", null, ""stat_arg_ret"", null, null, ""stat_arg_ret"", null, null]","[null, ""stat_arg_ret""]"
27,1,"[""strerror_arg"", null]","[""strerror_ret"", null, ""stat_arg_ret""]"
28,1,"[""mkdir_ret""]","[""strerror_ret"", null, ""mkdir_arg_ret""]"
29,1,"[""mkdir_ret"", ""strerror_arg"", null]","[""strerror_ret"", null, ""mkdir_arg_ret""]"
30,1,"[""unsigned""]","[null, ""mkdir_arg_ret""]"
751,2,"[""open_ret""]","[""strerror_ret"", null, ""open_arg_ret""]"
31,1,"[""unsigned""]","[null, ""open_arg_ret""]"
32,1,"[""xlate_ret""]","[null, ""open_arg_ret""]"
33,1,"[""lseek_ret""]","[""strerror_ret"", null, ""open_arg_ret"", ""lseek_arg""]"
34,1,"[""lseek_ret""]","[""strerror_ret"", null, ""open_arg_ret"", null, null, ""mmap_arg"", ""mmap_arg""]"
35,1,"[""unsigned""]","[null, null, null, ""mmap_arg"", null, null, ""mmap_arg"", null, ""lseek_ret""]"
36,1,"[""regexec_ret"", ""regexec_ret"", null]","[null, null, ""regexec_arg_ret"", null]"
37,1,"["" meta search_ret"", ""SquidMetaList"", "" meta search_ret""]","[""char"", ""int"", ""long"", null, null, "" meta search_ret"", null]"
38,1,"["" meta search_ret"", ""SquidMetaList"", "" meta search_ret""]","[""char"", ""int"", ""long"", null, null]"
39,1,"[""connectTo_ret""]","[""strerror_ret"", null]"
40,1,"[""write_ret"", ""strlen_ret""]","[""strerror_ret"", null]"
41,1,"[""read_ret""]","[""strerror_ret"", null]"
42,1,"[""strtol_ret"", ""strtol_ret""]","[null, ""strtol_arg_ret""]"
752,2,"[""unlink_ret""]","[""strerror_ret"", null, ""unlink_arg_ret""]"
43,1,[null],"[null, ""open_arg""]"
44,1,"[""memcpy_arg_ret"", null, "" meta append_arg""]",[null]
45,1,"[""memcpy_arg_ret"", ""SquidMetaType_arg"", ""memcpy_arg_ret""]",[null]
46,1,"[""memcpy_arg_ret"", ""SquidMetaType_arg"", ""read_ret""]",[null]
47,1,"[""open_ret""]","[""strerror_ret"", null, ""unlink_arg_ret""]"
48,1,[null],"[null, ""opendir_arg""]"
753,2,"[""opendir_ret"", null]","[""strerror_ret"", null, ""opendir_arg_ret""]"
49,1,[null],"[null, ""bool"", ""opendir_arg""]"
50,1,"[""xstrdup_arg"", ""xstrdup_arg""]","[null, ""getopt_ret""]"
51,1,"[""strtoul_arg"", ""strtoul_arg""]","[null, ""getopt_ret""]"
52,1,"[""REList_arg"", ""REList_arg""]","[null, ""getopt_ret""]"
53,1,"[""fopen_arg"", ""fopen_arg""]","[null, ""getopt_ret""]"
54,1,"[""strlen_ret"", null]","[null, ""strchr_arg"", ""unsigned long""]"
55,1,"[""fopen_ret"", ""fopen_ret"", null]","[""strerror_ret"", null, ""strchr_arg""]"
56,1,"[""strchr_arg"", ""strchr_arg""]","[null, ""getopt_ret""]"
57,1,"[""convertHostname_ret""]","[null, ""convertHostname_arg""]"
58,1,"[""convertHostname_ret""]","[null, ""strtol_arg""]"
59,1,"[""convertPortname_ret""]","[null, ""convertPortname_arg_ret""]"
60,1,"[""strtol_arg"", ""strtol_arg""]","[null, ""getopt_ret""]"
754,2,"[""REList_ret""]",[null]
960,10,"[""int""]",[null]
972,36,[null],[null]
957,9,[null],[]
61,1,"[""int""]","[""assert_copydir_arg_ret"", ""assert_copydir_arg_ret""]"
62,1,"[""assert_copydir_arg_ret""]",[null]
63,1,"[""assert_copydir_arg_ret""]",[]
64,1,"[""int""]","[""assert_arg_ret""]"
65,1,"[""int""]","[""inet_ntoa_ret"", ""ntohs_ret""]"
66,1,"[""unsigned""]","[""unsigned""]"
67,1,"[""int""]","[""REList_ret"", null]"
68,1,"[""setvbuf_ret""]","[""strerror_ret"", null, ""char"", ""char""]"
69,1,"[""convertHostname_ret""]","[""makelinebuffered_arg"", null]"
70,1,"[""convertHostname_ret""]",[]
71,1,"[""dirlevel_ret""]","[""strerror_ret"", ""makelinebuffered_arg""]"
72,1,"[""dirlevel_ret""]","[""strerror_ret"", null]"
73,1,[null],"[null, "" cdv size_ret"", "" cdv begin_ret""]"
74,1,[null],"[null, ""waitpid_ret""]"
75,1,"[""readConfigFile_ret""]","[null, ""readConfigFile_arg_ret""]"
76,1,"[""getopt_ret""]","[null, ""getopt_arg_ret""]"
77,1,"[""fopen_ret""]","[""getenv_ret"", null, ""getopt_arg_ret"", ""getopt_arg_ret""]"
78,1,"[""hash_lookup_ret"", ""strtok_arg""]","[null, ""strtok_ret""]"
79,1,"[""strtok_ret""]","[null, ""strtok_ret"", null]"
80,1,[null],"[null, ""getopt_arg_ret"", ""xstrdup_ret""]"
81,1,"[""strncmp_ret"", ""strcspn_ret""]","[null, "" struct _request"", null, null]"
755,2,"[""free_request_arg"", null, ""free_request_arg"", null, ""free_request_arg"", null]","[null, ""free_request_arg"", null, ""free_request_arg"", null, ""free_request_arg"", null]"
82,1,"[""free_request_arg"", null, ""free_request_arg"", null]","[null, ""free_request_arg"", null, ""free_request_arg"", null, ""free_request_arg"", null]"
83,1,"[null, ""free_request_arg"", null, ""free_request_arg"", null]","[null, ""free_request_arg"", null, ""free_request_arg"", null, ""free_request_arg"", null]"
84,1,[null],"[null, ""free_request_arg"", null, ""free_request_arg"", null, ""free_request_arg"", null, ""free_request_arg"", null, ""free_request_arg"", null, ""free_request_arg"", null]"
85,1,[null],"[null, ""free_request_arg"", null, ""free_request_arg"", null, ""free_request_arg"", null, ""free_request_arg"", null, ""free_request_arg"", null]"
86,1,"[""fgets_ret"", null]",[]
87,1,"[""request_ret""]",[null]
88,1,"[""gettimeofday_arg_ret"", null, null, ""fd_close_arg"", "" struct timeval"", ""atoi_ret""]","[null, ""fd_close_arg""]"
89,1,"[""select_ret""]","[null, null]"
90,1,"[""gettimeofday_arg_ret"", null, "" struct timeval"", null]","[""int_ret"", ""int_ret"", ""int_ret"", ""int_ret"", ""int_arg"", null, null]"
91,1,"[""gettimeofday_arg_ret"", null, "" struct timeval"", null]",[]
92,1,"[""lt_dlhandle"", null]","[null, ""LT__GETERROR_arg_ret"", ""LT__GETERROR_arg_ret""]"
93,1,"[""lt_dlhandle"", null]",[null]
756,2,"[""slist_tail_arg""]",[null]
94,1,"[""slist_tail_arg""]","[null, ""lt_dlvtable"", ""lt_dlvtable"", null, ""lt_dlvtable"", null]"
95,1,"[""RegCreateKeyEx_ret"", null]","[null, null, ""int"", null, ""RegCreateKeyEx_ret""]"
757,2,"[""RegCloseKey_ret"", null]","[null, null, ""RegCloseKey_ret""]"
96,1,"[""RegOpenKeyEx_ret"", null]","[null, null]"
97,1,"[""RegOpenKeyEx_ret"", null]","[null, null, null, ""RegOpenKeyEx_ret""]"
98,1,"[""RegSetValueEx_ret"", null]","[null, ""RegSetValueEx_arg_ret"", null, ""RegSetValueEx_ret""]"
99,1,"[""RegSetValueEx_ret"", null]","[null, null, ""RegSetValueEx_arg_ret"", ""DWORD"", null, ""RegSetValueEx_arg_ret"", null, null]"
100,1,"[""RegCloseKey_ret"", null]","[null, null, null, ""RegCloseKey_ret""]"
759,3,"[""OpenSCManager_ret""]",[null]
101,1,"[""OpenService_ret"", null]",[null]
102,1,"[""DeleteService_ret""]",[null]
103,1,"[""DeleteService_ret""]","[""SQUIDSBUFPRINT_ret"", null]"
104,1,"[""GetModuleFileName_ret"", ""GetModuleFileName_ret""]",[null]
105,1,"[""CreateService_ret""]","[null, null]"
106,1,"[""CreateService_ret""]","[""SQUIDSBUFPRINT_ret"", null]"
758,2,"[""CreateService_ret""]",[]
107,1,"[""CreateService_ret""]",[null]
108,1,"[""OpenService_ret"", null]","[""SQUIDSBUFPRINT_ret"", null, null, null]"
109,1,"[""ControlService_ret""]","[""SQUIDSBUFPRINT_ret"", null, null, null]"
110,1,"[""ControlService_ret""]","[""SQUIDSBUFPRINT_ret"", null]"
912,7,"[""ControlService_ret""]","[""ControlService_arg_ret"", null]"
111,1,"[""strchr_ret"", ""strchr_ret""]","[null, ""char""]"
112,1,"[""StartServiceCtrlDispatcher_ret""]","[""GetLastError_ret"", null]"
113,1,"["" http getConn_ret"", "" http getConn_ret"", ""getAuth_ret"", ""clientBuildError_arg"", ""clientBuildError_arg""]",[]
114,1,[null],"[""StoreEntry"", "" map entryLimit_ret""]"
115,1,"["" map entryLimit_ret""]","[""currentCount_ret"", ""currentCount_ret"", ""StoreEntry"", null, "" map entryLimit_ret""]"
760,2,"["" Comm DoSelect_ret"", null, null, null, null, null, null, null, null, null, null]",[]
761,2,[null],"[""StoreEntry"", ""char""]"
832,3,[null],"[""StoreEntry"", null, null]"
762,2,[null],"[""StoreEntry"", null]"
116,1,"[""fflush_arg""]","[""fflush_arg""]"
117,1,"[""InitializeCriticalSectionAndSpinCount_ret""]",[null]
118,1,"[""fopen_ret""]","[""fflush_arg"", ""strncmp_arg_ret""]"
119,1,"[""fopen_ret""]","[""fflush_arg""]"
120,1,"[""strcmp_arg""]","[null, ""strcmp_arg_ret""]"
121,1,"[""strcmp_arg_ret""]",[null]
122,1,"[""ctx_get_descr_arg"", null]","[""ctx_get_descr_arg"", null]"
123,1,"[""ctx_get_descr_arg"", null]","[""ctx_get_descr_arg""]"
124,1,"[""ctx_get_descr_arg"", null]","[""ctx_get_descr_ret"", ""ctx_get_descr_arg""]"
125,1,"[""glob_ret""]","[""xstrerr_ret"", ""glob_arg_ret""]"
763,2,"[""StrToInt_ret""]","[""StrToInt_arg_ret""]"
126,1,"[""StrToInt_ret""]","[""xstrncpy_arg_ret""]"
127,1,"[""parseManyConfigFiles_arg""]","[""debugs_arg_ret""]"
128,1,"[""fopen_ret""]","[""xstrerr_ret"", ""fopen_arg_ret""]"
764,3,"["" if_states empty_ret""]",[]
129,1,"[""pclose_ret""]","[""SetConfigFilename_arg_ret"", ""pclose_ret""]"
130,1,"[null, ""getpwnam_ret""]","[null, null]"
131,1,"[null, ""getgrnam_ret""]","[null, null]"
955,9,"[null, null, null]",[]
132,1,"[null, null, null, null]","[null, null, null, null, null, null]"
133,1,"["" l addr isAnyAddr_ret""]","["" l addr toStr_ret"", ""dump_acl_list_arg"", ""char""]"
134,1,"["" l addr isAnyAddr_ret""]","[""dump_acl_list_arg"", ""char""]"
135,1,"["" l addr isAnyAddr_ret""]","[""dump_acl_list_arg_ret""]"
136,1,"[""acl_tos"", null]","[""dump_acl_list_arg"", ""char"", ""acl_tos"", null]"
137,1,"[""acl_tos"", null]","[""dump_acl_list_arg"", ""char""]"
138,1,"[""acl_tos"", null]","[""dump_acl_list_arg_ret""]"
139,1,"[""acl_nfmark"", null]","[""dump_acl_list_arg"", ""char"", ""acl_nfmark"", null]"
140,1,"[""acl_nfmark"", null]","[""dump_acl_list_arg"", ""char""]"
141,1,"[""acl_nfmark"", null]","[""dump_acl_list_arg_ret""]"
142,1,"[""AclSizeLimit"", null]","[""dump_acl_list_arg"", ""char"", null, ""AclSizeLimit"", null, null]"
143,1,"[""AclSizeLimit"", null]","[""dump_acl_list_arg"", ""char""]"
144,1,"[""AclSizeLimit"", null]","[""dump_acl_list_arg_ret""]"
765,2,"[""peerDigestCreate_arg"", null, null]",[]
145,1,"[""strcmp_ret""]","[""strcmp_arg_ret""]"
913,4,"[""peerDigestCreate_arg"", null, null]","[""peerDigestCreate_arg"", null, ""peerDigestCreate_arg"", null]"
766,2,"[""strncmp_ret""]","[""strncmp_arg_ret""]"
146,1,"[""strcmp_ret""]","[""peerDigestCreate_arg"", null, ""peerDigestCreate_arg"", null]"
147,1,"[""peerFindByName_ret""]","[""peerDigestCreate_arg"", null]"
148,1,"[""peerDigestCreate_arg"", null, ""peerDigestCreate_arg"", null, ""peerDigestCreate_arg"", null, null]","[""peerDigestCreate_arg"", null, ""peerDigestCreate_arg"", null, ""peerDigestCreate_arg"", null, null]"
149,1,"[""strcmp_ret"", ""strcmp_ret""]","[""StoreEntry"", ""char""]"
150,1,"[""strcmp_ret"", ""strcmp_ret""]","[""StoreEntry"", ""char"", "" Mgr ActionPasswordList"", null]"
151,1,"[""strcmp_ret"", ""strcmp_ret""]","[""StoreEntry""]"
152,1,"[""RefreshPattern"", null]","[""StoreEntry"", ""RefreshPattern"", null]"
952,9,"[""RefreshPattern"", null, null]","[""StoreEntry""]"
153,1,"[""char"", null]","[""StoreEntry"", ""char"", ""char""]"
154,1,"[""int_arg""]","[""StoreEntry"", null, ""char"", ""int_arg""]"
155,1,"[""int_arg""]","[""int_ret"", ""StoreEntry"", ""char""]"
914,5,"[null, null, null, null, null, null]","[""StoreEntry""]"
915,5,"["" AnyP PortCfgPointer"", null, null]","["" s secure dumpCfg_arg""]"
916,6,"["" AnyP PortCfgPointer"", null]","["" s secure dumpCfg_arg""]"
767,3,"["" AnyP PortCfgPointer"", null]","["" s secure dumpCfg_arg"", "" AnyP PortCfgPointer"", null]"
156,1,"["" AnyP PortCfgPointer"", null, null, null, null]","["" s secure dumpCfg_arg"", null, null, "" AnyP PortCfgPointer"", null, null]"
157,1,"["" AnyP PortCfgPointer"", null, null, "" AnyP PortCfgPointer"", null]","["" s secure dumpCfg_arg""]"
158,1,"["" AnyP PortCfgPointer"", null, null]","["" s secure dumpCfg_arg"", ""char""]"
159,1,"["" s s isAnyAddr_ret"", "" s s isIPv6_ret""]","["" s secure dumpCfg_arg""]"
160,1,"["" AnyP PortCfgPointer"", null, null, "" AnyP PortCfgPointer"", null, null, "" AnyP PortCfgPointer"", null, null]","["" s secure dumpCfg_arg"", "" AnyP PortCfgPointer"", null, null, "" AnyP PortCfgPointer"", null, null, "" AnyP PortCfgPointer"", null, null]"
161,1,"["" AnyP PortCfgPointer"", null, null, "" AnyP PortCfgPointer"", null, null, "" AnyP PortCfgPointer"", null, null]","["" s secure dumpCfg_arg""]"
162,1,"["" AnyP PortCfgPointer"", null]","["" s secure dumpCfg_arg_ret"", "" AnyP PortCfgPointer"", null]"
163,1,"["" AnyP PortCfgPointer"", null]","["" s secure dumpCfg_arg_ret""]"
164,1,"["" AnyP PortCfgPointer"", null]","["" s secure dumpCfg_arg_ret"", null, "" AnyP PortCfgPointer"", null, null]"
165,1,"[null, null, null]","[""xstrerr_ret"", ""debugs_arg_ret"", ""debugs_arg_ret""]"
166,1,"[""CustomLog"", null, null, null, null]","[""dump_acl_list_arg"", ""CustomLog"", null, ""CustomLog"", null, ""char""]"
167,1,"[""CustomLog"", null, null, null, null]","[""dump_acl_list_arg""]"
917,5,"[""CustomLog"", null, null, null, null]","[""dump_acl_list_arg"", ""CustomLog"", null]"
168,1,"[""CustomLog"", null]","[""dump_acl_list_arg""]"
169,1,"[""CustomLog"", null]","[""dump_acl_list_arg"", null, ""CustomLog"", null]"
170,1,"[""CustomLog"", null]","[""dump_acl_list_arg"", ""CustomLog"", null]"
171,1,"[""CustomLog"", null]","[""dump_acl_list_arg_ret""]"
172,1,"[""CpuAffinityMap""]","[""StoreEntry"", ""char""]"
173,1,"[""CpuAffinityMap""]","["" cpuAffinityMap processes_ret"", ""StoreEntry"", ""size_t"", ""size_t""]"
768,2,"[""CpuAffinityMap""]","[""StoreEntry""]"
174,1,"[""CpuAffinityMap""]","["" cpuAffinityMap cores_ret"", ""StoreEntry"", ""size_t"", ""size_t""]"
175,1,"["" Adaptation Icap Config"", null]","[""StoreEntry"", null, "" Adaptation Icap Config"", null]"
176,1,"["" Adaptation Icap Config"", null]","[""StoreEntry""]"
177,1,"["" SquidConfig UrlHelperTimeout"", null]","[""dump_time_t_arg_ret"", "" SquidConfig UrlHelperTimeout"", null]"
178,1,"["" SquidConfig UrlHelperTimeout"", null]","[""dump_time_t_arg_ret""]"
792,3,[null],"[""StoreEntry""]"
179,1,[null],"[""cbdataReferenceValid_ret"", ""StoreEntry"", ""ev_entry"", null, ""ev_entry"", null, ""ev_entry"", null, null, ""ev_entry"", null, ""ev_entry"", null, ""ev_entry"", null]"
180,1,"["" DelayPools pools_ret""]","[""dump_arg"", ""char""]"
181,1,"["" DelayPools pools_ret""]","["" DelayPools pools_ret"", ""dump_arg"", ""char""]"
769,2,"["" buckets empty_ret""]","["" spec stats_arg_ret""]"
770,2,"["" buckets empty_ret""]","[""visitor_arg_ret""]"
182,1,"["" icpIncomingConn local setIPv4_ret"", null, null]",[]
183,1,"["" icpOutgoingConn local setIPv4_ret"", null, null]",[]
924,5,"["" Comm IsConnOpen_ret""]",[]
771,2,"[""clientStreamStatus_ret""]",[]
184,1,"[""atoi_arg""]",[]
185,1,"["" tok prefix_ret""]","[""xstrdup_arg""]"
186,1,"["" tok atEnd_ret""]","[""xstrdup_arg""]"
187,1,"["" service_name length_ret""]","["" service_name length_ret""]"
188,1,"[""t_arg"", ""t_arg""]",[]
773,3,"[""getopt_long_ret""]",[]
772,2,"[""getopt_long_ret""]",[null]
189,1,"[""getopt_long_ret""]","[""SQUIDSBUFPRINT_ret"", null]"
937,5,"[""strlen_ret""]",[null]
190,1,"[""getopt_long_ret""]","[""SSLeay_version_ret""]"
191,1,"[""geteuid_ret""]",[]
192,1,"[""chroot_ret""]","[""xstrerr_ret"", null, null]"
193,1,"[""mainChangeDir_ret""]","[null, null]"
194,1,"[""EventLoop"", null]",[]
195,1,"[""open_ret""]","[""xstrerr_ret"", null]"
196,1,"[""diskCombineWrites_arg"", null, "" Comm SetSelect_arg""]",[]
197,1,"[""unsigned char""]",[]
198,1,"[""theComposite_ret"", ""getRaw_ret"", null, null, ""unsigned short""]","["" pool theClassTypeLabel_ret"", ""stats_arg"", ""unsigned short"", null, null, ""unsigned short""]"
199,1,"[""theComposite_ret"", ""getRaw_ret"", null, null, ""unsigned short""]","[""stats_arg_ret""]"
918,4,"[""rate_ret"", null]","[""stats_arg_ret""]"
774,2,"[""rate_ret"", null]","[""stats_arg_ret"", null, null, ""unsigned int""]"
919,4,"["" buckets size_ret""]","[""stats_arg_ret""]"
200,1,"["" engine checkEvents_ret""]",[]
965,18,[null],"[""statAvgDump_arg_ret""]"
201,1,"[""UsingSmp_ret""]","[""eventAdd_arg"", null, null]"
202,1,"[""xdiv_arg""]","[""xdiv_ret"", ""StoreEntry"", ""int"", ""int"", ""int"", ""int""]"
203,1,"[null, null]","[""SQUIDSBUFPRINT_ret"", ""StoreEntry"", null, null]"
776,3,"[null, null]","[""StoreEntry"", null]"
204,1,"[null, null]","[""SQUIDSBUFPRINT_ret"", ""StoreEntry"", null]"
775,2,"[null, null]","[""mkrfc1123_ret"", ""StoreEntry""]"
966,27,"[null, null, null]","[""StoreEntry"", "" Mgr InfoActionData"", null]"
205,1,"[null, null, null]","[""StoreEntry"", "" Mgr InfoActionData"", null, ""double""]"
206,1,"[null, null, null]","[""StoreEntry"", "" Mgr InfoActionData"", null, "" Mgr InfoActionData"", null, ""double""]"
920,4,"[null, null, null]","[""StoreEntry"", null]"
953,11,"[null, null, null]","[""StoreEntry"", "" Mgr InfoActionData"", null, ""double"", "" Mgr InfoActionData"", null, ""double""]"
921,5,"[null, null, null]","[""StoreEntry"", "" Mgr InfoActionData"", null, null, null]"
207,1,"[null, null, null]","["" Math doublePercent_ret"", "" Math doublePercent_ret"", "" stats store swap available_ret"", ""StoreEntry""]"
208,1,"[null, null, null]","["" Math doublePercent_ret"", "" Math doublePercent_ret"", "" stats store mem available_ret"", ""StoreEntry""]"
209,1,"[null, null, null]","["" stats store swap meanObjectSize_ret"", ""StoreEntry""]"
954,10,"[null, null, null]","[""StoreEntry""]"
210,1,"[null, null, null]","["" Math doublePercent_ret"", ""StoreEntry"", "" Mgr InfoActionData"", null]"
777,2,"[null, null, null]","[""StoreEntry"", "" Mgr InfoActionData"", null, null]"
211,1,"[""getNextPeer_ret"", null]","[""peerDigestStatsReport_arg_ret"", ""getNextPeer_ret"", null]"
779,3,"[""getNextPeer_ret"", null]","[""peerDigestStatsReport_arg_ret""]"
778,2,"[""getNextPeer_ret"", null]","[""xpercentInt_ret"", ""peerDigestStatsReport_arg_ret"", ""StatCounters"", null, null]"
212,1,"[""getNextPeer_ret"", null]","[""xpercentInt_ret"", ""peerDigestStatsReport_arg_ret"", ""int""]"
213,1,"["" http getConn_ret"", null]","[""StoreEntry"", null, null, ""int"", null, ""int"", null, null, ""int"", null]"
214,1,"["" http getConn_ret"", null]","[""StoreEntry"", null, ""int"", null]"
215,1,"["" http getConn_ret"", null]","["" conn inBuf rawContent_ret"", "" conn inBuf length_ret"", "" conn inBuf spaceSize_ret"", ""StoreEntry"", null, null, null, null]"
216,1,"["" http getConn_ret"", null]","["" conn clientConnection remote toUrl_ret"", ""StoreEntry""]"
217,1,"["" http getConn_ret"", null]","["" conn clientConnection local toUrl_ret"", ""StoreEntry""]"
218,1,"["" http getConn_ret"", null]","[""StoreEntry"", "" http getConn_ret"", null, null]"
219,1,"["" http getConn_ret"", null]","[""StoreEntry"", ""assert_arg_ret"", null]"
220,1,"["" http getConn_ret"", null]","["" http logType c_str_ret"", ""StoreEntry""]"
221,1,"["" http getConn_ret"", null]","[""StoreEntry"", null, null, ""assert_arg_ret"", null, null, null, null, null, ""assert_arg_ret"", null, null]"
222,1,"["" http getConn_ret"", null]","[""StoreEntry"", null, null, ""assert_arg_ret"", null]"
223,1,"["" http getConn_ret"", null]","["" e getMD5Text_ret"", ""StoreEntry"", "" http storeEntry_ret"", "" http storeEntry_ret""]"
224,1,"["" http getConn_ret"", null]","[""tvSubDsec_ret"", ""StoreEntry"", null, null, ""assert_arg_ret"", null, null, null, null, null, ""assert_arg_ret"", null, null, null, null]"
225,1,"["" http getConn_ret"", null]","[""StoreEntry"", ""sslGetUserEmail_ret""]"
226,1,"["" http getConn_ret"", null]","["" DelayId DelayClient_ret"", ""pool_ret"", ""StoreEntry""]"
227,1,"["" http getConn_ret"", null]","[""StoreEntry""]"
793,3,"[""xdiv_arg"", ""bool""]","[""xdiv_ret"", ""StoreEntry"", ""int"", ""char"", ""int""]"
228,1,"[null, null, null, null, null]","[""debugs_arg""]"
229,1,"[""helper_server"", null, null]","[""helperOpenServers_arg"", null]"
230,1,"[""helper_stateful_server"", null, null]","[""helperStatefulOpenServers_arg"", null]"
231,1,"[""peerDigestFetchedEnough_arg_ret"", null]",[]
232,1,"[""assert_arg_ret"", null]","[""cacheDigestReport_arg_ret""]"
