patch_file,old_file,new_file,patch_hunk_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,function,function_loc,edit_types,edit_words,edit_feature,check,variable,ddg_codes,ddg_locs
collectd-3.5.2_diff_collectd-3.6.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-3.5.2/src/collectd.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-3.6.0/src/collectd.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_37.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_37.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_37.cpp,69,55,345,322,"fprintf (stderr, ""Error: No plugins found.\n"");","fprintf (stderr, ""Don't have a datadir to use. This should not happen. Ever."");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_39.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_39.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_39.cpp,91,"[""updateContent""]","[[""Error"", ""No"", ""plugins"", ""found"", ""\\n""], [""Don"", ""t"", ""have"", ""a"", ""datadir"", ""to"", ""use"", ""This"", ""should"", ""not"", ""happen"", ""Ever""]]",[-6766398965968460045],"[""plugin_load_all_ret""]",[null],set([]),set([])
collectd-3.5.2_diff_collectd-3.6.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-3.5.2/src/collectd.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-3.6.0/src/collectd.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_37.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_37.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_37.cpp,-277,44,-1,311,,"fprintf (stderr, ""Error: Reading the config file failed!\n""
				""Read the syslog for details.\n"");",10,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_40.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_40.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_40.cpp,66,"[""addLog""]","[[], [""fprintf"", ""stderr"", ""Error"", ""Reading"", ""the"", ""config"", ""file"", ""failed"", ""\\n"", ""Read"", ""the"", ""syslog"", ""for"", ""details"", ""\\n""]]",[-20445206408723079209],"[""cf_read_ret""]",[null],set([]),set([42])
collectd-3.5.2_diff_collectd-3.6.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-3.5.2/src/plugin.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-3.6.0/src/plugin.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_38.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_38.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_38.cpp,48,132,118,223,"fprintf (stderr, ""Error: Cannot read plugin directory `%s'\n"", dir);","syslog (LOG_ERR, ""opendir (%s): %s"", dir, strerror (errno));",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_41.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_41.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_41.cpp,12,"[""updateVariable"", ""updateLog"", ""updateContent"", ""addVariable""]","[[""fprintf"", ""stderr"", ""Error"", ""Cannot"", ""read"", ""plugin"", ""directory"", ""\\n""], [""syslog"", ""LOG_ERR"", ""opendir"", ""%s"", ""strerror"", ""errno""]]",[31101502118254306893],"[""opendir_ret"", ""opendir_ret"", null]","[null, ""opendir_arg_ret""]",set([]),set([])
collectd-3.6.2_diff_collectd-3.7.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-3.6.2/src/configfile.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-3.7.0/src/configfile.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_39.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_39.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_39.cpp,29,44,371,384,"fprintf (stderr, ""cf_callback_mode_switch: Wrong mode!\n"");",free (buffer);,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_42.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_42.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_42.cpp,15,"[""updateVariable"", ""updateLog"", ""removeContent""]","[[""fprintf"", ""stderr"", ""cf_callback_mode_switch"", ""Wrong"", ""mode"", ""\\n""], [""free"", ""buffer""]]",[10935513226434473172],"[""strcasecmp_ret""]",[null],set([]),set([])
collectd-4.0.7_diff_collectd-4.0.8,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.0.7/src/plugin.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.0.8/src/plugin.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_53.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_53.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_53.cpp,-130,6,-1,135,,"fprintf (stderr, ""lt_dlopen failed: %s\n"", error);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_52.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_52.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_52.cpp,15,"[""addLog""]","[[], [""fprintf"", ""stderr"", ""lt_dlopen"", ""failed"", ""%s\\n"", ""error""]]",[-14142489869162513202],"[""lt_dlopen_ret"", ""lt_dlopen_ret"", null]","[null, ""ERROR_arg_ret""]",set([]),set([1])
collectd-4.0.7_diff_collectd-4.0.8,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.0.7/src/plugin.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.0.8/src/plugin.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_54.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_54.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_54.cpp,-353,8,-1,360,,"fprintf (stderr, ""Unable to load plugin %s.\n"", type);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_53.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_53.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_53.cpp,65,"[""addLog""]","[[], [""fprintf"", ""stderr"", ""Unable"", ""to"", ""load"", ""plugin"", ""%s"", ""\\n"", ""type""]]",[-7747979967148082457],"[""plugin_load_file_ret""]","[null, ""WARNING_arg_ret""]",set([]),set([0])
collectd-4.0.9_diff_collectd-4.1.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.0.9/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.1.0/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_55.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_55.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_55.cpp,8,12,298,302,"printf (""CRITICAL: %i critical, %i warning, %i okay\n"",
				num_critical, num_warning, num_okay);","printf ("" %s=%lf;;;;"", values_names[i], values[i]);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_54.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_54.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_54.cpp,22,"[""updateVariable"", ""moveVariable"", ""removeVariable"", ""updateContent"", ""addVariable""]","[[""CRITICAL"", ""%i"", ""critical"", ""%i"", ""warning"", ""%i"", ""okay\\n"", ""num_critical"", ""num_warning"", ""num_okay""], [""%s"", ""%lf"", ""values_names[i]"", ""values[i]""]]",[21432341596999727761],"[""int"", ""int""]","[""int"", ""int"", ""int""]",set([]),set([])
collectd-4.0.9_diff_collectd-4.1.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.0.9/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.1.0/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_55.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_55.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_55.cpp,14,-291,304,-1,"printf (""WARNING: %i warning, %i okay\n"",
				num_warning, num_okay);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_55.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_55.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_55.cpp,28,"[""removeLog""]","[[""printf"", ""WARNING"", ""%i"", ""warning"", ""%i"", ""okay\\n"", ""num_warning"", ""num_okay""], []]",[12015013627968114694],"[""int""]","[""int"", ""int""]",set([]),set([-9])
collectd-4.0.9_diff_collectd-4.1.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.0.9/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.1.0/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_55.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_55.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_55.cpp,20,14,310,304,"printf (""OKAY: %i okay\n"", num_okay);","printf (""\n"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_56.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_56.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_56.cpp,34,"[""removeVariable"", ""updateContent""]","[[""OKAY"", ""%i"", ""okay\\n"", ""num_okay""], [""\\n""]]",[3038055680120315921],"[""int"", ""int""]","[""int""]",set([]),set([])
collectd-4.0.9_diff_collectd-4.1.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.0.9/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.1.0/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_55.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_55.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_55.cpp,-291,10,-1,300,,"printf ("" |"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_57.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_57.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_57.cpp,24,"[""addLog""]","[[], [""printf""]]",[7237409554864562455],"[""int""]",[],set([]),set([-14])
collectd-4.0.9_diff_collectd-4.1.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.0.9/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.1.0/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_56.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_56.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_56.cpp,7,-328,336,-1,"printf (""WARNING: No defined values found\n"");",,10,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_58.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_58.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_58.cpp,19,"[""removeLog""]","[[""printf"", ""WARNING"", ""No"", ""defined"", ""values"", ""found\\n""], []]",[-12626062080601662814],"[""match_range_arg""]",[],set([]),set([11])
collectd-4.0.9_diff_collectd-4.1.0,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.0.9/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/repos/collectd-4.1.0/src/collectd-nagios.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_patch_hunk_56.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_hunk_56.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_hunk_56.cpp,13,-328,342,-1,"printf (""CRITICAL: Average = %lf\n"",
				(double) (total / total_num));",,10,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_old_log_59.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_new_log_59.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/collectd/gumtree/collectd_function_59.cpp,25,"[""removeLog""]","[[""printf"", ""CRITICAL"", ""Average"", ""%lf\\n"", ""double"", ""total"", ""/"", ""total_num""], []]",[-4624337150175339940],"[""match_range_ret""]","[""double_ret""]",set([]),set([11])
