code,location,file,context_list,ddg_list,static_list
"archive_set_error ( & a -> archive , ENOMEM , ""Can't allocate xar data"" )",367:2:10365:10436,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""struct xar *"", ""root"", ""NULL"", ""==""]], [[""struct xar *"", ""NULL"", ""==""]]]","[[[""struct archive_write *"", ""struct archive_write *"", ""struct archive *"", ""=""], ""struct archive_write *""]]","[""\""Can't allocate xar data\""""]"
"archive_set_error ( & a -> archive , ENOMEM , ""Can't allocate xar data"" )",351:2:9986:10057,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""struct xar *"", ""NULL"", ""==""]]]","[[[""struct archive_write *"", ""struct archive_write *"", ""struct archive *"", ""=""], ""struct archive_write *""]]","[""\""Can't allocate xar data\""""]"
"archive_set_error ( & ( a -> archive ) , ARCHIVE_ERRNO_MISC , ""Illegal value `%s'"" , value )",504:3:13870:13972,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""struct xar *"", ""opt_threads"", ""0"", ""==""]], [[""errno"", ""0"", ""!=""]], [[""const char *"", ""NULL"", ""==""]]]","[[[""struct archive_write *""], ""struct archive_write *""], [[""const char *""], ""const char *""]]","[""\""Illegal value `%s'\""""]"
"archive_set_error ( & ( a -> archive ) , ARCHIVE_ERRNO_MISC , ""Unknown checksum name: `%s'"" , value )",490:3:13489:13600,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""strcmp"", ""const char *"", ""\""md5\"""", ""0"", ""==""]], [[""strcmp"", ""const char *"", ""\""sha1\"""", ""0"", ""==""]]]","[[[""struct archive_write *""], ""struct archive_write *""], [[""const char *""], ""const char *""]]","[""\""Unknown checksum name: `%s'\""""]"
"archive_set_error ( & ( a -> archive ) , ARCHIVE_ERRNO_MISC , ""Illegal value `%s'"" , value )",473:3:13019:13121,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""const char *"", ""NULL"", ""=="", ""!"", ""const char *"", ""0"", ""'0'"", "">="", ""const char *"", ""0"", ""'9'"", ""<="", ""&&"", ""const char *"", ""1"", ""'\\0'"", ""!="", ""||"", ""||""]], [[""strcmp"", ""const char *"", ""\""compression-level\"""", ""0"", ""==""]]]","[[[""struct archive_write *""], ""struct archive_write *""], [[""const char *""], ""const char *""]]","[""\""Illegal value `%s'\""""]"
"archive_set_error ( & ( a -> archive ) , ARCHIVE_ERRNO_MISC , ""Unknown compression name: `%s'"" , value )",453:3:12501:12615,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""strcmp"", ""const char *"", ""\""xz\"""", ""0"", ""==""]], [[""strcmp"", ""const char *"", ""\""lzma\"""", ""0"", ""==""]]]","[[[""struct archive_write *""], ""struct archive_write *""], [[""const char *""], ""const char *""]]","[""\""Unknown compression name: `%s'\""""]"
"archive_set_error ( & ( a -> archive ) , ARCHIVE_ERRNO_MISC , ""Unknown checksum name: `%s'"" , value )",419:3:11737:11848,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""strcmp"", ""const char *"", ""\""md5\"""", ""0"", ""==""]], [[""strcmp"", ""const char *"", ""\""sha1\"""", ""0"", ""==""]]]","[[[""struct archive_write *""], ""struct archive_write *""], [[""const char *""], ""const char *""]]","[""\""Unknown checksum name: `%s'\""""]"
"archive_set_error ( & ( a -> archive ) , errno , ""lseek failed"" )",598:4:16245:16308,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""lseek"", ""struct xar *"", ""temp_fd"", ""int"", ""SEEK_SET"", ""0"", ""<""]], [[""int"", ""0"", "">""]]]",[],"[""\""lseek failed\""""]"
"archive_set_error ( & a -> archive , errno , ""Couldn't create temporary file"" )",591:3:16011:16089,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""struct xar *"", ""temp_fd"", ""0"", ""<""]], [[""struct xar *"", ""temp_fd"", ""-"", ""1"", ""==""]]]",[],"[""\""Couldn't create temporary file\""""]"
"archive_set_error ( & a -> archive , ENOMEM , ""Can't allocate data"" )",546:2:14833:14900,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""struct file *"", ""NULL"", ""==""]], [[""struct xar *"", ""sconv"", ""NULL"", ""==""]], [[""struct xar *"", ""sconv"", ""NULL"", ""==""]]]","[[[""struct archive_write *""], ""struct archive_write *""]]","[""\""Can't allocate data\""""]"
"archive_set_error ( & ( a -> archive ) , errno , ""fwrite function failed"" )",659:3:17735:17807,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""ssize_t"", ""0"", ""<""]], [[""size_t""]]]","[[[""struct archive_write *""], ""struct archive_write *""]]","[""\""fwrite function failed\""""]"
"archive_set_error ( & a -> archive , ARCHIVE_ERRNO_MISC , ""xmlTextWriterEndElement() failed: %d"" , r )",814:2:21628:21733,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""int"", ""0"", ""<""]], [[""const char *"", ""NULL"", ""!=""]], [[""int"", ""0"", ""<""]]]","[[[""int"", ""xmlTextWriterEndElement"", ""xmlTextWriterPtr"", ""=""], ""int""], [[""struct archive_write *""], ""struct archive_write *""]]","[""\""xmlTextWriterEndElement() failed: %d\""""]"
"archive_set_error ( & a -> archive , ARCHIVE_ERRNO_MISC , ""xmlTextWriterWriteString() failed: %d"" , r )",806:3:21430:21538,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""int"", ""0"", ""<""]], [[""const char *"", ""NULL"", ""!=""]]]","[[[""int"", ""xmlTextWriterWriteString"", ""xmlTextWriterPtr"", ""BAD_CAST_CONST"", ""const char *"", ""=""], ""int""], [[""struct archive_write *""], ""struct archive_write *""]]","[""\""xmlTextWriterWriteString() failed: %d\""""]"
"archive_set_error ( & a -> archive , ARCHIVE_ERRNO_MISC , ""xmlTextWriterWriteAttribute() failed: %d"" , r )",797:3:21180:21291,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""int"", ""0"", ""<""]], [[""const char *"", ""NULL"", ""!=""]], [[""const char *"", ""NULL"", ""!=""]]]","[[[""int"", ""xmlTextWriterWriteAttribute"", ""xmlTextWriterPtr"", ""BAD_CAST_CONST"", ""const char *"", ""BAD_CAST_CONST"", ""const char *"", ""=""], ""int""], [[""struct archive_write *""], ""struct archive_write *""]]","[""\""xmlTextWriterWriteAttribute() failed: %d\""""]"
"archive_set_error ( & a -> archive , ARCHIVE_ERRNO_MISC , ""xmlTextWriterStartElement() failed: %d"" , r )",788:2:20878:20985,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""int"", ""0"", ""<""]]]","[[[""int"", ""xmlTextWriterStartElement"", ""xmlTextWriterPtr"", ""BAD_CAST_CONST"", ""const char *"", ""=""], ""int""], [[""struct archive_write *""], ""struct archive_write *""]]","[""\""xmlTextWriterStartElement() failed: %d\""""]"
"archive_set_error ( & a -> archive , ARCHIVE_ERRNO_MISC , ""xmlTextWriterEndElement() failed: %d"" , r )",849:2:22474:22579,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""int"", ""0"", ""<""]], [[""int"", ""0"", ""<""]], [[""const char *"", ""NULL"", ""!=""]]]","[[[""int"", ""xmlTextWriterEndElement"", ""xmlTextWriterPtr"", ""=""], ""int""], [[""struct archive_write *""], ""struct archive_write *""]]","[""\""xmlTextWriterEndElement() failed: %d\""""]"
"archive_set_error ( & a -> archive , ARCHIVE_ERRNO_MISC , ""xmlTextWriterWriteString() failed: %d"" , r )",841:3:22276:22384,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""int"", ""0"", ""<""]], [[""const char *"", ""NULL"", ""!=""]]]","[[[""int"", ""xmlTextWriterWriteString"", ""xmlTextWriterPtr"", ""BAD_CAST_CONST"", ""const char *"", ""=""], ""int""], [[""struct archive_write *""], ""struct archive_write *""]]","[""\""xmlTextWriterWriteString() failed: %d\""""]"
"archive_set_error ( & a -> archive , ARCHIVE_ERRNO_MISC , ""xmlTextWriterStartElement() failed: %d"" , r )",833:2:22035:22142,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""int"", ""0"", ""<""]], [[""const char *"", ""NULL"", ""==""]]]","[[[""int"", ""xmlTextWriterStartElement"", ""xmlTextWriterPtr"", ""BAD_CAST_CONST"", ""const char *"", ""=""], ""int""], [[""struct archive_write *""], ""struct archive_write *""]]","[""\""xmlTextWriterStartElement() failed: %d\""""]"
"archive_set_error ( & a -> archive , ARCHIVE_ERRNO_MISC , ""xmlTextWriterEndElement() failed: %d"" , r )",1108:3:28729:28836,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""int"", ""0"", ""<""]], [[""int"", ""int"", ""<""]]]","[[[""int"", ""xmlTextWriterEndElement"", ""xmlTextWriterPtr"", ""=""], ""int""], [[""struct archive_write *""], ""struct archive_write *""]]","[""\""xmlTextWriterEndElement() failed: %d\""""]"
"archive_set_error ( & a -> archive , ARCHIVE_ERRNO_MISC , ""xmlTextWriterStartElement() failed: %d"" , r )",1094:3:28390:28499,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""int"", ""0"", ""<""]], [[""int"", ""0"", "">""]]]","[[[""int"", ""xmlTextWriterStartElement"", ""xmlTextWriterPtr"", ""BAD_CAST_CONST"", ""const char *"", ""=""], ""int""], [[""struct archive_write *""], ""struct archive_write *""]]","[""\""xmlTextWriterStartElement() failed: %d\""""]"
"archive_set_error ( & a -> archive , ARCHIVE_ERRNO_MISC , ""xmlTextWriterEndElement() failed: %d"" , r )",1485:3:38242:38349,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""int"", ""0"", ""<""]], [[""int"", ""0"", ""<""]]]","[[[""int"", ""xmlTextWriterEndElement"", ""xmlTextWriterPtr"", ""=""], ""int""]]","[""\""xmlTextWriterEndElement() failed: %d\""""]"
"archive_set_error ( & a -> archive , ARCHIVE_ERRNO_MISC , ""xmlTextWriterStartElement() failed: %d"" , r )",1468:3:37837:37946,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""int"", ""0"", ""<""]], [[""archive_strlen"", ""&"", ""struct file *"", ""script"", ""0"", "">""]]]","[[[""int"", ""xmlTextWriterStartElement"", ""xmlTextWriterPtr"", ""BAD_CAST"", ""\""content\"""", ""=""], ""int""]]","[""\""xmlTextWriterStartElement() failed: %d\""""]"
"archive_set_error ( & a -> archive , ARCHIVE_ERRNO_MISC , ""xmlTextWriterEndElement() failed: %d"" , r )",1458:3:37571:37678,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""int"", ""0"", ""<""]], [[""int"", ""0"", ""<""]]]","[[[""int"", ""xmlTextWriterEndElement"", ""xmlTextWriterPtr"", ""=""], ""int""]]","[""\""xmlTextWriterEndElement() failed: %d\""""]"
"archive_set_error ( & a -> archive , ARCHIVE_ERRNO_MISC , ""xmlTextWriterStartElement() failed: %d"" , r )",1446:3:37283:37392,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""int"", ""0"", ""<""]], [[""struct file *"", ""data"", ""length"", ""0"", "">""]]]","[[[""int"", ""xmlTextWriterStartElement"", ""xmlTextWriterPtr"", ""BAD_CAST"", ""\""data\"""", ""=""], ""int""]]","[""\""xmlTextWriterStartElement() failed: %d\""""]"
"archive_set_error ( & a -> archive , ARCHIVE_ERRNO_MISC , ""xmlTextWriterEndElement() failed: %d"" , r )",1433:3:36985:37092,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""int"", ""0"", ""<""]], [[""int"", ""0"", ""<""]]]","[[[""int"", ""xmlTextWriterEndElement"", ""xmlTextWriterPtr"", ""=""], ""int""]]","[""\""xmlTextWriterEndElement() failed: %d\""""]"
"archive_set_error ( & a -> archive , ARCHIVE_ERRNO_MISC , ""xmlTextWriterWriteAttribute() failed: %d"" , r )",1419:3:36617:36728,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""int"", ""0"", ""<""]], [[""int"", ""0"", ""<""]]]","[[[""int"", ""xmlTextWriterWriteFormatAttribute"", ""xmlTextWriterPtr"", ""BAD_CAST"", ""\""id\"""", ""\""%d\"""", ""struct heap_data *"", ""id"", ""=""], ""int""]]","[""\""xmlTextWriterWriteAttribute() failed: %d\""""]"
"archive_set_error ( & a -> archive , ARCHIVE_ERRNO_MISC , ""xmlTextWriterStartElement() failed: %d"" , r )",1411:3:36370:36479,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""int"", ""0"", ""<""]], [[""struct heap_data *"", ""NULL"", ""!=""]]]","[[[""int"", ""xmlTextWriterStartElement"", ""xmlTextWriterPtr"", ""BAD_CAST"", ""\""ea\"""", ""=""], ""int""]]","[""\""xmlTextWriterStartElement() failed: %d\""""]"
"archive_set_error ( & a -> archive , ARCHIVE_ERRNO_FILE_FORMAT , ""Can't translate gname '%s' to UTF-8"" , archive_entry_gname ( file -> entry ) )",1343:2:34771:34919,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""errno"", ""ENOMEM"", ""==""]], [[""int"", ""0"", ""!=""]]]",[],"[""\""Can't translate gname '%s' to UTF-8\""""]"
"archive_set_error ( & a -> archive , ENOMEM , ""Can't allocate memory for Gname"" )",1339:3:34656:34736,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""errno"", ""ENOMEM"", ""==""]], [[""int"", ""0"", ""!=""]]]",[],"[""\""Can't allocate memory for Gname\""""]"
"archive_set_error ( & a -> archive , ARCHIVE_ERRNO_FILE_FORMAT , ""Can't translate uname '%s' to UTF-8"" , archive_entry_uname ( file -> entry ) )",1317:2:34094:34242,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""errno"", ""ENOMEM"", ""==""]], [[""int"", ""0"", ""!=""]]]",[],"[""\""Can't translate uname '%s' to UTF-8\""""]"
"archive_set_error ( & a -> archive , ENOMEM , ""Can't allocate memory for Uname"" )",1313:3:33979:34059,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""errno"", ""ENOMEM"", ""==""]], [[""int"", ""0"", ""!=""]]]",[],"[""\""Can't allocate memory for Uname\""""]"
"archive_set_error ( & a -> archive , ARCHIVE_ERRNO_MISC , ""xmlTextWriterEndElement() failed: %d"" , r )",1271:3:33013:33120,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""int"", ""0"", ""<""]], [[""int"", ""0"", ""<""]]]","[[[""int"", ""xmlTextWriterEndElement"", ""xmlTextWriterPtr"", ""=""], ""int""]]","[""\""xmlTextWriterEndElement() failed: %d\""""]"
"archive_set_error ( & a -> archive , ARCHIVE_ERRNO_MISC , ""xmlTextWriterStartElement() failed: %d"" , r )",1256:3:32546:32655,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""int"", ""0"", ""<""]], [[""archive_entry_filetype"", ""struct file *"", ""entry"", ""AE_IFCHR"", ""==""]]]","[[[""int"", ""xmlTextWriterStartElement"", ""xmlTextWriterPtr"", ""BAD_CAST"", ""\""device\"""", ""=""], ""int""]]","[""\""xmlTextWriterStartElement() failed: %d\""""]"
"archive_set_error ( & a -> archive , ARCHIVE_ERRNO_MISC , ""xmlTextWriterEndElement() failed: %d"" , r )",1171:3:30351:30458,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""int"", ""0"", ""<""]], [[""int"", ""0"", ""<""]]]","[[[""int"", ""xmlTextWriterEndElement"", ""xmlTextWriterPtr"", ""=""], ""int""], [[""struct archive_write *""], ""struct archive_write *""]]","[""\""xmlTextWriterEndElement() failed: %d\""""]"
"archive_set_error ( & a -> archive , ARCHIVE_ERRNO_MISC , ""xmlTextWriterWriteBase64() failed: %d"" , r )",1164:3:30153:30261,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""int"", ""0"", ""<""]], [[""int"", ""0"", ""<""]]]","[[[""int"", ""xmlTextWriterWriteBase64"", ""xmlTextWriterPtr"", ""struct file *"", ""basename"", ""s"", ""0"", ""archive_strlen"", ""&"", ""struct file *"", ""basename"", ""=""], ""int""], [[""struct archive_write *""], ""struct archive_write *""]]","[""\""xmlTextWriterWriteBase64() failed: %d\""""]"
"archive_set_error ( & a -> archive , ARCHIVE_ERRNO_MISC , ""xmlTextWriterWriteAttribute() failed: %d"" , r )",1156:3:29889:30000,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""int"", ""0"", ""<""]], [[""int"", ""0"", ""<""]]]","[[[""int"", ""xmlTextWriterWriteAttribute"", ""xmlTextWriterPtr"", ""BAD_CAST"", ""\""enctype\"""", ""BAD_CAST"", ""\""base64\"""", ""=""], ""int""], [[""struct archive_write *""], ""struct archive_write *""]]","[""\""xmlTextWriterWriteAttribute() failed: %d\""""]"
"archive_set_error ( & a -> archive , ARCHIVE_ERRNO_MISC , ""xmlTextWriterStartElement() failed: %d"" , r )",1148:3:29639:29748,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_xar.c,"[[[""int"", ""0"", ""<""]], [[""int"", ""0"", ""<""]]]","[[[""int"", ""xmlTextWriterStartElement"", ""xmlTextWriterPtr"", ""BAD_CAST"", ""\""name\"""", ""=""], ""int""], [[""struct archive_write *""], ""struct archive_write *""]]","[""\""xmlTextWriterStartElement() failed: %d\""""]"
